,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,307,1,1,9,9,100,16,90
1,307,1,2,2,11,100,100,20
2,307,1,3,3,14,28,28,30
3,307,1,4,7,21,70,70,70
4,307,1,5,4,25,52,52,40
5,307,1,6,5,30,42,42,50
6,307,1,7,9,39,77,77,90
7,307,1,8,8,47,72,72,80
8,307,1,9,3,50,25,25,30
9,307,1,10,8,58,77,77,80
10,307,1,11,7,65,61,11,70
11,307,1,12,3,68,74,74,30
12,307,1,13,3,71,33,33,30
13,307,1,14,4,75,33,33,40
14,307,1,15,2,77,18,18,20
15,307,1,16,6,83,61,11,60
16,307,1,17,6,89,109,14,60
17,307,1,18,5,94,144,144,50
18,307,1,19,8,102,90,21,80
19,307,1,20,3,105,95,95,30
20,307,1,21,2,107,18,18,20
21,307,1,22,5,112,56,56,50
22,307,1,23,4,116,35,5,40
23,307,1,24,8,124,113,19,80
24,307,1,25,2,126,112,112,20
25,307,1,26,8,134,76,76,80
26,307,1,27,5,139,54,54,50
27,307,1,28,3,142,29,29,30
28,307,1,29,6,148,53,53,60
29,307,1,30,5,153,44,44,50
30,307,1,31,2,155,21,6,20
31,307,1,32,5,160,58,58,50
32,307,1,33,9,169,101,101,90
33,307,1,34,5,174,55,55,50
34,307,1,35,6,180,61,61,60
35,307,1,36,9,189,91,91,90
36,307,1,37,9,198,98,98,90
37,307,1,38,6,204,72,72,60
38,307,1,39,2,206,18,18,20
39,307,1,40,6,212,58,6,60
40,307,1,41,2,214,67,67,20
41,307,1,42,8,222,104,104,80
42,307,1,43,7,229,74,74,70
43,307,1,44,6,235,64,64,60
44,307,1,45,7,242,78,78,70
45,307,1,46,3,245,31,31,30
46,307,1,47,7,252,71,10,70
47,307,1,48,3,255,96,96,30
48,307,1,49,2,257,18,18,20
49,307,1,50,5,262,55,55,50
50,307,1,51,6,268,59,59,60
51,307,1,52,2,270,22,22,20
52,307,1,53,6,276,70,13,60
53,307,1,54,2,278,84,84,20
54,307,1,55,6,284,66,66,60
55,307,1,56,6,290,49,8,60
56,307,1,57,8,298,127,127,80
57,307,1,58,7,305,64,64,70
58,307,1,59,8,313,85,85,80
59,307,1,60,3,316,32,32,30
60,307,1,61,7,323,82,82,70
61,307,1,62,7,330,67,67,70
62,307,1,63,8,338,79,79,80
63,307,1,64,8,346,85,85,80
64,307,1,65,4,350,35,35,40
65,307,1,66,2,352,17,3,20
66,307,1,67,4,356,46,9,40
67,307,1,68,6,362,103,103,60
68,307,1,69,2,364,22,1,20
69,307,1,70,7,371,93,93,70
70,307,1,71,7,378,69,69,70
71,307,1,72,7,385,65,65,70
72,307,1,73,6,391,66,66,60
73,307,1,74,6,397,69,10,60
74,307,1,75,6,403,116,116,60
75,307,1,76,4,407,43,43,40
76,307,1,77,5,412,60,60,50
77,307,1,78,6,418,45,45,60
78,307,1,79,3,421,31,31,30
79,307,1,80,6,427,61,61,60
80,307,1,81,4,431,46,46,40
81,307,1,82,4,435,31,31,40
82,307,1,83,3,438,25,25,30
83,307,1,84,6,444,50,50,60
84,307,1,85,7,451,72,72,70
85,307,1,86,6,457,53,53,60
86,307,1,87,9,466,87,15,90
87,307,1,88,8,474,162,27,80
88,307,1,89,2,476,152,152,20
89,307,1,90,2,478,11,11,20
90,307,1,91,5,483,44,44,50
91,307,1,92,2,485,19,19,20
92,307,1,93,2,487,18,3,20
93,307,1,94,6,493,73,73,60
94,307,1,95,2,495,12,12,20
95,307,1,96,3,498,39,39,30
96,307,1,97,7,505,74,74,70
97,307,1,98,4,509,37,37,40
98,307,1,99,5,514,51,51,50
99,307,1,100,4,518,43,43,40
100,307,1,101,4,522,35,35,40
101,307,1,102,6,528,66,66,60
102,307,1,103,8,536,64,64,80
103,307,1,104,5,541,46,46,50
104,307,1,105,7,548,65,65,70
105,307,1,106,2,550,24,24,20
106,307,1,107,8,558,82,82,80
107,307,1,108,3,561,41,41,30
108,307,1,109,3,564,31,5,30
109,307,1,110,5,569,68,68,50
110,307,1,111,2,571,18,3,20
111,307,1,112,3,574,44,44,30
112,307,1,113,9,583,79,79,90
113,307,1,114,9,592,105,105,90
114,307,1,115,6,598,58,58,60
115,307,1,116,5,603,52,52,50
116,307,1,117,2,605,16,1,20
117,307,1,118,8,613,85,85,80
118,307,1,119,3,616,29,29,30
119,307,1,120,9,625,81,81,90
120,307,1,121,8,633,71,71,80
121,307,1,122,8,641,89,89,80
122,307,1,123,3,644,26,26,30
123,307,1,124,4,648,30,30,40
124,307,1,125,2,650,21,21,20
125,307,1,126,9,659,94,94,90
126,307,1,127,5,664,44,44,50
127,307,1,128,7,671,79,6,70
128,307,1,129,7,678,149,25,70
129,307,1,130,5,683,176,176,50
130,307,1,131,6,689,56,56,60
131,307,1,132,2,691,28,28,20
132,307,1,133,7,698,76,76,70
133,307,1,134,5,703,46,46,50
134,307,1,135,4,707,37,37,40
135,307,1,136,3,710,45,45,30
136,307,1,137,7,717,68,11,70
137,307,1,138,4,721,99,99,40
138,307,1,139,9,730,91,19,90
139,307,1,140,7,737,142,142,70
140,307,1,141,7,744,75,75,70
141,307,1,142,8,752,82,82,80
142,307,1,143,8,760,81,16,80
143,307,1,144,7,767,134,134,70
144,307,1,145,7,774,84,84,70
145,307,1,146,3,777,28,28,30
146,307,1,147,9,786,91,91,90
147,307,1,148,9,795,101,101,90
148,307,1,149,6,801,64,10,60
149,307,1,150,2,803,73,73,20
150,307,1,151,4,807,34,34,40
151,307,1,152,4,811,43,43,40
152,307,1,153,9,820,99,99,90
153,307,1,154,7,827,62,62,70
154,307,1,155,4,831,40,40,40
155,307,1,156,5,836,59,59,50
156,307,1,157,8,844,60,60,80
157,307,1,158,4,848,35,35,40
158,307,1,159,5,853,64,64,50
159,307,1,160,9,862,79,79,90
160,307,1,161,5,867,52,52,50
161,307,1,162,9,876,91,91,90
162,307,1,163,7,883,85,85,70
163,307,1,164,8,891,82,82,80
164,307,1,165,3,894,27,27,30
165,307,1,166,4,898,30,30,40
166,307,1,167,9,907,96,96,90
167,307,1,168,3,910,26,26,30
168,307,1,169,6,916,70,70,60
169,307,1,170,4,920,40,40,40
170,307,1,171,5,925,51,51,50
171,307,1,172,2,927,30,30,20
172,307,1,173,2,929,19,19,20
173,307,1,174,3,932,26,1,30
174,307,1,175,3,935,58,15,30
175,307,1,176,4,939,82,82,40
176,307,1,177,6,945,60,60,60
177,307,1,178,8,953,93,93,80
178,307,1,179,6,959,54,54,60
179,307,1,180,5,964,51,9,50
180,307,1,181,4,968,84,84,40
181,307,1,182,5,973,36,36,50
182,307,1,183,8,981,66,66,80
183,307,1,184,8,989,89,89,80
184,307,1,185,7,996,70,70,70
185,307,1,186,2,998,15,15,20
186,307,1,187,2,1000,20,20,20
187,307,1,188,8,1008,72,72,80
188,307,1,189,2,1010,17,17,20
189,307,1,190,6,1016,60,5,60
190,307,1,191,6,1022,108,108,60
191,307,1,192,5,1027,36,36,50
192,307,1,193,3,1030,25,25,30
193,307,1,194,6,1036,61,61,60
194,307,1,195,2,1038,26,26,20
195,307,1,196,2,1040,18,4,20
196,307,1,197,6,1046,69,69,60
197,307,1,198,3,1049,29,29,30
198,307,1,199,3,1052,28,28,30
199,307,1,200,4,1056,54,54,40
200,307,1,201,9,1065,91,13,90
201,307,1,202,5,1070,119,119,50
202,307,1,203,4,1074,42,42,40
203,307,1,204,2,1076,22,22,20
204,307,1,205,4,1080,47,47,40
205,307,1,206,6,1086,57,57,60
206,307,1,207,3,1089,28,28,30
207,307,1,208,3,1092,25,25,30
208,307,1,209,7,1099,87,87,70
209,307,1,210,9,1108,86,86,90
210,307,1,211,7,1115,82,82,70
211,307,1,212,3,1118,32,32,30
212,307,1,213,2,1120,19,19,20
213,307,1,214,9,1129,98,98,90
214,307,1,215,3,1132,25,25,30
215,307,1,216,2,1134,25,25,20
216,307,1,217,2,1136,13,2,20
217,307,1,218,5,1141,53,53,50
218,307,1,219,7,1148,79,79,70
219,307,1,220,6,1154,64,64,60
220,307,1,221,7,1161,59,59,70
221,307,1,222,4,1165,43,43,40
222,307,1,223,8,1173,83,11,80
223,307,1,224,9,1182,178,178,90
224,307,1,225,8,1190,68,13,80
225,307,1,226,4,1194,86,86,40
226,307,1,227,6,1200,65,65,60
227,307,1,228,3,1203,36,36,30
228,307,1,229,8,1211,72,72,80
229,307,1,230,6,1217,55,55,60
230,307,1,231,9,1226,103,103,90
231,307,1,232,9,1235,91,91,90
232,307,1,233,9,1244,91,91,90
233,307,1,234,8,1252,84,84,80
234,307,1,235,2,1254,17,17,20
235,307,1,236,3,1257,26,26,30
236,307,1,237,7,1264,85,85,70
237,307,1,238,2,1266,23,23,20
238,307,1,239,5,1271,53,53,50
239,307,1,240,3,1274,35,35,30
240,307,1,241,5,1279,56,56,50
241,307,1,242,4,1283,41,41,40
242,307,1,243,5,1288,40,40,50
243,307,1,244,6,1294,47,47,60
244,307,1,245,2,1296,13,13,20
245,307,1,246,9,1305,62,62,90
246,307,1,247,9,1314,89,89,90
247,307,1,248,8,1322,90,90,80
248,307,1,249,6,1328,65,14,60
