,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,214,1,1,7,7,77,77,70
1,214,1,2,6,13,62,62,60
2,214,1,3,3,16,39,39,30
3,214,1,4,6,22,49,13,60
4,214,1,5,4,26,78,20,40
5,214,1,6,2,28,83,22,20
6,214,1,7,5,33,107,107,50
7,214,1,8,8,41,75,75,80
8,214,1,9,4,45,43,8,40
9,214,1,10,7,52,110,35,70
10,214,1,11,4,56,124,27,40
11,214,1,12,6,62,149,149,60
12,214,1,13,3,65,30,11,30
13,214,1,14,4,69,63,63,40
14,214,1,15,6,75,68,17,60
15,214,1,16,6,81,126,34,60
16,214,1,17,3,84,132,132,30
17,214,1,18,3,87,27,6,30
18,214,1,19,9,96,118,27,90
19,214,1,20,9,105,180,37,90
20,214,1,21,2,107,168,33,20
21,214,1,22,2,109,158,158,20
22,214,1,23,8,117,82,20,80
23,214,1,24,4,121,104,23,40
24,214,1,25,5,126,125,26,50
25,214,1,26,7,133,171,42,70
26,214,1,27,3,136,162,162,30
27,214,1,28,5,141,44,15,50
28,214,1,29,6,147,87,87,60
29,214,1,30,9,156,80,80,90
30,214,1,31,4,160,34,34,40
31,214,1,32,9,169,90,90,90
32,214,1,33,9,178,92,16,90
33,214,1,34,3,181,101,101,30
34,214,1,35,4,185,50,12,40
35,214,1,36,9,194,120,26,90
36,214,1,37,8,202,168,168,80
37,214,1,38,3,205,24,24,30
38,214,1,39,9,214,97,27,90
39,214,1,40,5,219,111,18,50
40,214,1,41,4,223,149,39,40
41,214,1,42,2,225,124,34,20
42,214,1,43,5,230,138,138,50
43,214,1,44,4,234,36,36,40
44,214,1,45,6,240,57,57,60
45,214,1,46,7,247,64,64,70
46,214,1,47,8,255,84,84,80
47,214,1,48,6,261,66,66,60
48,214,1,49,3,264,29,29,30
49,214,1,50,4,268,39,39,40
50,214,1,51,3,271,26,6,30
51,214,1,52,6,277,79,79,60
52,214,1,53,7,284,86,86,70
53,214,1,54,8,292,81,81,80
54,214,1,55,9,301,100,25,90
55,214,1,56,7,308,146,37,70
56,214,1,57,9,317,206,51,90
57,214,1,58,9,326,244,244,90
58,214,1,59,7,333,71,16,70
59,214,1,60,2,335,80,80,20
60,214,1,61,7,342,77,17,70
61,214,1,62,9,351,124,124,90
62,214,1,63,2,353,18,18,20
63,214,1,64,7,360,66,66,70
64,214,1,65,8,368,83,83,80
65,214,1,66,2,370,16,3,20
66,214,1,67,4,374,43,9,40
67,214,1,68,7,381,105,25,70
68,214,1,69,2,383,95,95,20
69,214,1,70,3,386,38,6,30
70,214,1,71,7,393,100,19,70
71,214,1,72,4,397,122,26,40
72,214,1,73,9,406,164,164,90
73,214,1,74,9,415,87,87,90
74,214,1,75,4,419,47,47,40
75,214,1,76,5,424,50,50,50
76,214,1,77,6,430,53,53,60
77,214,1,78,6,436,65,18,60
78,214,1,79,3,439,75,75,30
79,214,1,80,4,443,28,28,40
80,214,1,81,3,446,36,8,30
81,214,1,82,6,452,101,101,60
82,214,1,83,5,457,57,10,50
83,214,1,84,5,462,95,95,50
84,214,1,85,9,471,87,87,90
85,214,1,86,7,478,80,80,70
86,214,1,87,8,486,80,80,80
87,214,1,88,9,495,82,82,90
88,214,1,89,4,499,43,43,40
89,214,1,90,5,504,48,10,50
90,214,1,91,7,511,116,116,70
91,214,1,92,3,514,23,23,30
92,214,1,93,6,520,46,46,60
93,214,1,94,6,526,64,64,60
94,214,1,95,5,531,56,56,50
95,214,1,96,3,534,12,12,30
96,214,1,97,5,539,56,56,50
97,214,1,98,5,544,53,18,50
98,214,1,99,2,546,62,62,20
99,214,1,100,7,553,62,62,70
100,214,1,101,7,560,63,63,70
101,214,1,102,5,565,46,46,50
102,214,1,103,3,568,31,31,30
103,214,1,104,3,571,31,12,30
