,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,122,1,1,9,9,79,31,90
1,122,1,2,6,15,106,106,60
2,122,1,3,7,22,72,31,70
3,122,1,4,9,31,130,48,90
4,122,1,5,6,37,149,54,60
5,122,1,6,3,40,123,42,30
6,122,1,7,3,43,109,41,30
7,122,1,8,2,45,78,37,20
8,122,1,9,8,53,140,42,80
9,122,1,10,4,57,152,62,40
10,122,1,11,6,63,156,156,60
11,122,1,12,8,71,79,79,80
12,122,1,13,7,78,66,28,70
13,122,1,14,3,81,63,63,30
14,122,1,15,5,86,43,18,50
15,122,1,16,6,92,75,75,60
16,122,1,17,7,99,65,19,70
17,122,1,18,7,106,120,47,70
18,122,1,19,8,114,153,61,80
19,122,1,20,4,118,132,60,40
20,122,1,21,3,121,104,40,30
21,122,1,22,5,126,114,114,50
22,122,1,23,8,134,86,86,80
23,122,1,24,5,139,56,20,50
24,122,1,25,9,148,137,57,90
25,122,1,26,2,150,99,41,20
26,122,1,27,4,154,102,102,40
27,122,1,28,3,157,30,30,30
28,122,1,29,3,160,30,13,30
29,122,1,30,4,164,55,55,40
30,122,1,31,4,168,29,29,40
31,122,1,32,6,174,60,60,60
32,122,1,33,3,177,33,33,30
33,122,1,34,8,185,76,34,80
34,122,1,35,3,188,77,77,30
35,122,1,36,5,193,58,30,50
36,122,1,37,6,199,90,31,60
37,122,1,38,8,207,135,58,80
38,122,1,39,5,212,119,45,50
39,122,1,40,8,220,154,154,80
40,122,1,41,5,225,51,17,50
41,122,1,42,7,232,113,51,70
42,122,1,43,7,239,132,132,70
43,122,1,44,9,248,80,38,90
44,122,1,45,5,253,76,25,50
45,122,1,46,5,258,109,40,50
46,122,1,47,7,265,134,134,70
47,122,1,48,8,273,79,30,80
48,122,1,49,6,279,112,112,60
49,122,1,50,5,284,52,17,50
50,122,1,51,5,289,84,84,50
51,122,1,52,7,296,80,80,70
52,122,1,53,4,300,41,18,40
53,122,1,54,7,307,90,39,70
54,122,1,55,9,316,145,58,90
55,122,1,56,7,323,157,65,70
56,122,1,57,5,328,144,65,50
57,122,1,58,2,330,91,33,20
58,122,1,59,6,336,109,41,60
59,122,1,60,8,344,140,140,80
60,122,1,61,8,352,77,30,80
61,122,1,62,6,358,106,44,60
62,122,1,63,4,362,91,43,40
63,122,1,64,6,368,108,108,60
64,122,1,65,2,370,17,5,20
65,122,1,66,7,377,72,27,70
66,122,1,67,7,384,113,113,70
67,122,1,68,3,387,45,11,30
68,122,1,69,7,394,113,48,70
69,122,1,70,5,399,111,111,50
70,122,1,71,3,402,36,12,30
71,122,1,72,9,411,120,46,90
72,122,1,73,3,414,102,102,30
73,122,1,74,9,423,88,35,90
74,122,1,75,8,431,128,128,80
75,122,1,76,5,436,48,48,50
76,122,1,77,7,443,60,19,70
77,122,1,78,9,452,140,63,90
78,122,1,79,5,457,124,124,50
79,122,1,80,3,460,35,35,30
80,122,1,81,5,465,44,44,50
81,122,1,82,2,467,19,19,20
82,122,1,83,9,476,72,29,90
83,122,1,84,6,482,92,33,60
84,122,1,85,6,488,122,50,60
85,122,1,86,2,490,85,85,20
86,122,1,87,7,497,68,24,70
87,122,1,88,5,502,88,88,50
88,122,1,89,5,507,48,48,50
89,122,1,90,8,515,74,34,80
90,122,1,91,4,519,82,26,40
91,122,1,92,4,523,97,97,40
92,122,1,93,6,529,63,20,60
93,122,1,94,7,536,109,109,70
94,122,1,95,8,544,79,28,80
95,122,1,96,3,547,76,32,30
96,122,1,97,7,554,125,53,70
97,122,1,98,5,559,121,50,50
98,122,1,99,4,563,105,39,40
99,122,1,100,8,571,142,53,80
100,122,1,101,6,577,137,66,60
101,122,1,102,6,583,124,50,60
102,122,1,103,9,592,168,64,90
103,122,1,104,9,601,216,89,90
104,122,1,105,2,603,150,58,20
105,122,1,106,6,609,143,143,60
106,122,1,107,9,618,89,32,90
107,122,1,108,4,622,97,40,40
108,122,1,109,3,625,93,35,30
109,122,1,110,7,632,128,53,70
110,122,1,111,7,639,124,52,70
111,122,1,112,2,641,96,96,20
112,122,1,113,3,644,44,18,30
113,122,1,114,3,647,54,54,30
114,122,1,115,3,650,34,34,30
115,122,1,116,2,652,22,9,20
116,122,1,117,2,654,33,12,20
117,122,1,118,7,661,75,34,70
118,122,1,119,3,664,63,63,30
119,122,1,120,4,668,43,17,40
120,122,1,121,6,674,86,38,60
121,122,1,122,2,676,67,25,20
122,122,1,123,3,679,60,25,30
123,122,1,124,8,687,113,46,80
124,122,1,125,8,695,143,54,80
125,122,1,126,7,702,162,72,70
126,122,1,127,6,708,164,164,60
127,122,1,128,6,714,34,14,60
128,122,1,129,6,720,87,87,60
129,122,1,130,3,723,30,15,30
130,122,1,131,5,728,62,25,50
131,122,1,132,9,737,118,41,90
132,122,1,133,8,745,152,53,80
133,122,1,134,8,753,169,62,80
134,122,1,135,3,756,130,45,30
135,122,1,136,2,758,101,45,20
136,122,1,137,2,760,75,36,20
137,122,1,138,9,769,120,120,90
138,122,1,139,4,773,33,33,40
139,122,1,140,9,782,84,84,90
140,122,1,141,6,788,64,25,60
141,122,1,142,6,794,89,89,60
142,122,1,143,5,799,43,43,50
143,122,1,144,8,807,84,26,80
144,122,1,145,6,813,108,39,60
145,122,1,146,5,818,116,41,50
146,122,1,147,4,822,127,127,40
147,122,1,148,8,830,86,39,80
148,122,1,149,9,839,125,125,90
149,122,1,150,3,842,25,10,30
150,122,1,151,3,845,49,20,30
151,122,1,152,4,849,61,61,40
152,122,1,153,3,852,23,8,30
153,122,1,154,4,856,56,25,40
154,122,1,155,3,859,58,58,30
155,122,1,156,2,861,23,23,20
156,122,1,157,3,864,22,22,30
157,122,1,158,3,867,28,28,30
158,122,1,159,9,876,96,96,90
159,122,1,160,9,885,76,76,90
160,122,1,161,6,891,73,28,60
161,122,1,162,6,897,105,47,60
162,122,1,163,7,904,129,48,70
163,122,1,164,3,907,114,114,30
164,122,1,165,6,913,57,15,60
165,122,1,166,2,915,63,25,20
166,122,1,167,4,919,85,85,40
