,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,2,1,1,8,8,72,3,80
1,2,1,2,8,16,160,17,80
2,2,1,3,3,19,173,24,30
3,2,1,4,3,22,174,16,30
4,2,1,5,4,26,193,15,40
5,2,1,6,9,35,264,25,90
6,2,1,7,4,39,272,29,40
7,2,1,8,3,42,274,25,30
8,2,1,9,7,49,299,299,70
9,2,1,10,7,56,70,7,70
10,2,1,11,4,60,99,9,40
11,2,1,12,2,62,109,109,20
12,2,1,13,3,65,43,6,30
13,2,1,14,2,67,57,57,20
14,2,1,15,4,71,41,2,40
15,2,1,16,2,73,56,56,20
16,2,1,17,5,78,52,7,50
17,2,1,18,8,86,130,13,80
18,2,1,19,4,90,166,15,40
19,2,1,20,7,97,213,16,70
20,2,1,21,8,105,291,291,80
21,2,1,22,3,108,30,4,30
22,2,1,23,8,116,106,8,80
23,2,1,24,5,121,144,12,50
24,2,1,25,8,129,199,15,80
25,2,1,26,3,132,213,19,30
26,2,1,27,6,138,253,27,60
27,2,1,28,8,146,288,28,80
28,2,1,29,4,150,302,24,40
29,2,1,30,8,158,368,368,80
30,2,1,31,9,167,89,8,90
31,2,1,32,8,175,153,8,80
32,2,1,33,7,182,216,22,70
33,2,1,34,3,185,221,21,30
34,2,1,35,4,189,243,22,40
35,2,1,36,5,194,275,26,50
36,2,1,37,4,198,299,28,40
37,2,1,38,7,205,328,38,70
38,2,1,39,2,207,318,35,20
39,2,1,40,8,215,348,37,80
40,2,1,41,4,219,347,25,40
41,2,1,42,9,228,417,39,90
42,2,1,43,8,236,444,41,80
43,2,1,44,9,245,504,44,90
44,2,1,45,2,247,484,49,20
45,2,1,46,2,249,450,450,20
46,2,1,47,5,254,55,5,50
47,2,1,48,8,262,135,13,80
48,2,1,49,8,270,196,26,80
49,2,1,50,2,272,186,22,20
50,2,1,51,4,276,204,18,40
51,2,1,52,2,278,201,15,20
52,2,1,53,7,285,253,34,70
53,2,1,54,9,294,312,45,90
