,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,150,1,1,8,8,68,60,80
1,150,1,2,9,17,95,95,90
2,150,1,3,3,20,35,30,30
3,150,1,4,8,28,89,89,80
4,150,1,5,9,37,92,92,90
5,150,1,6,6,43,68,51,60
6,150,1,7,3,46,45,34,30
7,150,1,8,4,50,42,35,40
8,150,1,9,5,55,64,64,50
9,150,1,10,9,64,97,97,90
10,150,1,11,2,66,20,20,20
11,150,1,12,6,72,56,47,60
12,150,1,13,4,76,56,49,40
13,150,1,14,7,83,75,63,70
14,150,1,15,7,90,91,91,70
15,150,1,16,7,97,62,49,70
16,150,1,17,8,105,98,82,80
17,150,1,18,4,109,64,57,40
18,150,1,19,2,111,32,23,20
19,150,1,20,9,120,94,77,90
20,150,1,21,7,127,102,80,70
21,150,1,22,4,131,58,58,40
22,150,1,23,6,137,72,57,60
23,150,1,24,6,143,96,96,60
24,150,1,25,5,148,46,41,50
25,150,1,26,5,153,62,62,50
26,150,1,27,9,162,99,88,90
27,150,1,28,2,164,24,24,20
28,150,1,29,5,169,57,48,50
29,150,1,30,2,171,32,26,20
30,150,1,31,3,174,27,27,30
31,150,1,32,2,176,19,19,20
32,150,1,33,4,180,48,48,40
33,150,1,34,2,182,23,23,20
34,150,1,35,7,189,73,73,70
35,150,1,36,2,191,18,15,20
36,150,1,37,4,195,31,31,40
37,150,1,38,4,199,50,50,40
38,150,1,39,5,204,49,41,50
39,150,1,40,4,208,51,51,40
40,150,1,41,8,216,77,77,80
41,150,1,42,3,219,35,35,30
42,150,1,43,2,221,26,26,20
43,150,1,44,9,230,106,87,90
44,150,1,45,5,235,80,59,50
45,150,1,46,3,238,44,40,30
46,150,1,47,3,241,32,32,30
47,150,1,48,5,246,58,58,50
48,150,1,49,4,250,32,32,40
49,150,1,50,6,256,48,48,60
50,150,1,51,2,258,19,19,20
51,150,1,52,6,264,50,40,60
52,150,1,53,6,270,73,73,60
53,150,1,54,2,272,23,20,20
54,150,1,55,2,274,31,31,20
55,150,1,56,7,281,65,57,70
56,150,1,57,2,283,28,27,20
57,150,1,58,7,290,76,76,70
58,150,1,59,8,298,89,77,80
59,150,1,60,8,306,86,86,80
60,150,1,61,6,312,48,48,60
61,150,1,62,2,314,16,16,20
62,150,1,63,7,321,82,71,70
63,150,1,64,7,328,94,80,70
64,150,1,65,8,336,101,101,80
65,150,1,66,2,338,17,17,20
66,150,1,67,9,347,95,95,90
67,150,1,68,7,354,69,69,70
68,150,1,69,3,357,28,25,30
69,150,1,70,9,366,93,93,90
70,150,1,71,6,372,73,58,60
71,150,1,72,4,376,52,42,40
72,150,1,73,2,378,28,23,20
73,150,1,74,3,381,30,25,30
74,150,1,75,2,383,24,24,20
75,150,1,76,7,390,72,61,70
76,150,1,77,4,394,60,60,40
77,150,1,78,6,400,57,49,60
78,150,1,79,4,404,64,64,40
79,150,1,80,5,409,43,43,50
80,150,1,81,7,416,71,59,70
81,150,1,82,4,420,53,34,40
82,150,1,83,9,429,106,106,90
83,150,1,84,9,438,91,70,90
