,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,172,1,1,2,2,13,1,20
1,172,1,2,3,5,43,43,30
2,172,1,3,3,8,29,0,30
3,172,1,4,3,11,63,0,30
4,172,1,5,8,19,172,6,80
5,172,1,6,7,26,229,229,70
6,172,1,7,4,30,29,29,40
7,172,1,8,2,32,19,19,20
8,172,1,9,7,39,62,62,70
9,172,1,10,6,45,50,50,60
10,172,1,11,9,54,96,5,90
11,172,1,12,5,59,133,14,50
12,172,1,13,7,66,199,4,70
13,172,1,14,4,70,228,14,40
14,172,1,15,5,75,256,14,50
15,172,1,16,6,81,310,11,60
16,172,1,17,4,85,332,332,40
17,172,1,18,7,92,67,5,70
18,172,1,19,5,97,110,6,50
19,172,1,20,8,105,200,13,80
20,172,1,21,6,111,229,229,60
21,172,1,22,7,118,69,3,70
22,172,1,23,6,124,128,128,60
23,172,1,24,3,127,45,2,30
24,172,1,25,6,133,116,5,60
25,172,1,26,4,137,155,10,40
26,172,1,27,5,142,200,13,50
27,172,1,28,2,144,214,9,20
28,172,1,29,6,150,277,12,60
29,172,1,30,9,159,346,16,90
30,172,1,31,5,164,382,26,50
31,172,1,32,9,173,437,437,90
32,172,1,33,5,178,51,51,50
33,172,1,34,9,187,98,2,90
34,172,1,35,6,193,151,151,60
35,172,1,36,5,198,46,46,50
36,172,1,37,7,205,77,6,70
37,172,1,38,6,211,135,8,60
38,172,1,39,6,217,179,11,60
39,172,1,40,9,226,259,7,90
40,172,1,41,4,230,293,293,40
41,172,1,42,2,232,11,11,20
42,172,1,43,3,235,28,3,30
43,172,1,44,4,239,63,2,40
44,172,1,45,6,245,117,117,60
45,172,1,46,3,248,39,39,30
46,172,1,47,5,253,45,45,50
47,172,1,48,4,257,43,43,40
48,172,1,49,3,260,30,1,30
49,172,1,50,8,268,107,4,80
50,172,1,51,5,273,142,13,50
51,172,1,52,8,281,210,210,80
52,172,1,53,8,289,88,7,80
53,172,1,54,8,297,169,6,80
54,172,1,55,3,300,199,199,30
55,172,1,56,7,307,75,7,70
56,172,1,57,8,315,147,3,80
57,172,1,58,6,321,205,19,60
58,172,1,59,4,325,209,12,40
59,172,1,60,2,327,220,220,20
60,172,1,61,4,331,23,23,40
61,172,1,62,5,336,55,1,50
62,172,1,63,6,342,110,3,60
63,172,1,64,9,351,192,192,90
64,172,1,65,5,356,49,1,50
65,172,1,66,4,360,91,91,40
66,172,1,67,4,364,44,3,40
67,172,1,68,2,366,55,4,20
68,172,1,69,4,370,89,1,40
69,172,1,70,5,375,131,6,50
70,172,1,71,9,384,219,219,90
71,172,1,72,6,390,64,3,60
72,172,1,73,6,396,110,1,60
73,172,1,74,2,398,126,126,20
74,172,1,75,7,405,71,71,70
75,172,1,76,7,412,76,76,70
76,172,1,77,7,419,66,66,70
77,172,1,78,3,422,29,2,30
78,172,1,79,9,431,114,114,90
79,172,1,80,3,434,33,33,30
80,172,1,81,8,442,75,75,80
81,172,1,82,6,448,44,44,60
82,172,1,83,7,455,82,5,70
83,172,1,84,2,457,94,94,20
84,172,1,85,4,461,39,2,40
85,172,1,86,8,469,124,3,80
86,172,1,87,2,471,146,146,20
87,172,1,88,4,475,41,41,40
88,172,1,89,8,483,86,4,80
89,172,1,90,4,487,127,127,40
90,172,1,91,6,493,47,0,60
91,172,1,92,9,502,151,151,90
92,172,1,93,8,510,91,6,80
93,172,1,94,6,516,146,146,60
94,172,1,95,8,524,58,58,80
95,172,1,96,7,531,77,77,70
96,172,1,97,4,535,35,2,40
97,172,1,98,9,544,122,122,90
98,172,1,99,4,548,35,2,40
99,172,1,100,9,557,117,6,90
100,172,1,101,8,565,203,10,80
101,172,1,102,2,567,207,8,20
102,172,1,103,3,570,227,9,30
103,172,1,104,3,573,242,242,30
104,172,1,105,6,579,58,58,60
105,172,1,106,2,581,24,24,20
106,172,1,107,9,590,92,3,90
107,172,1,108,8,598,161,161,80
108,172,1,109,3,601,30,30,30
109,172,1,110,7,608,80,80,70
110,172,1,111,5,613,54,5,50
111,172,1,112,7,620,126,126,70
112,172,1,113,2,622,20,20,20
113,172,1,114,7,629,79,79,70
114,172,1,115,2,631,20,20,20
115,172,1,116,5,636,48,1,50
116,172,1,117,4,640,93,93,40
117,172,1,118,6,646,60,60,60
118,172,1,119,6,652,54,2,60
119,172,1,120,9,661,140,8,90
120,172,1,121,2,663,163,163,20
121,172,1,122,8,671,70,0,80
122,172,1,123,7,678,128,128,70
123,172,1,124,6,684,62,62,60
124,172,1,125,6,690,62,4,60
125,172,1,126,7,697,120,120,70
126,172,1,127,7,704,69,69,70
127,172,1,128,9,713,98,9,90
128,172,1,129,6,719,144,144,60
129,172,1,130,3,722,37,0,30
130,172,1,131,7,729,108,7,70
131,172,1,132,6,735,170,170,60
132,172,1,133,4,739,39,0,40
133,172,1,134,4,743,75,75,40
134,172,1,135,2,745,20,1,20
135,172,1,136,5,750,58,1,50
136,172,1,137,4,754,108,6,40
137,172,1,138,6,760,143,5,60
138,172,1,139,3,763,172,7,30
139,172,1,140,7,770,234,11,70
140,172,1,141,8,778,302,11,80
141,172,1,142,8,786,373,373,80
142,172,1,143,4,790,38,38,40
143,172,1,144,4,794,42,42,40
144,172,1,145,3,797,21,21,30
145,172,1,146,4,801,33,0,40
146,172,1,147,7,808,112,6,70
147,172,1,148,4,812,161,8,40
148,172,1,149,3,815,190,11,30
149,172,1,150,2,817,204,6,20
150,172,1,151,5,822,262,7,50
151,172,1,152,5,827,295,295,50
152,172,1,153,4,831,24,1,40
153,172,1,154,9,840,107,6,90
154,172,1,155,5,845,151,7,50
155,172,1,156,5,850,197,197,50
156,172,1,157,5,855,39,1,50
157,172,1,158,8,863,103,6,80
158,172,1,159,7,870,174,8,70
159,172,1,160,4,874,216,216,40
160,172,1,161,5,879,54,54,50
161,172,1,162,8,887,68,68,80
162,172,1,163,9,896,90,90,90
163,172,1,164,4,900,46,46,40
164,172,1,165,5,905,43,1,50
165,172,1,166,7,912,118,118,70
166,172,1,167,7,919,87,6,70
167,172,1,168,2,921,105,3,20
168,172,1,169,7,928,168,9,70
169,172,1,170,2,930,181,181,20
170,172,1,171,2,932,19,1,20
171,172,1,172,8,940,108,108,80
172,172,1,173,7,947,86,86,70
173,172,1,174,6,953,67,67,60
174,172,1,175,4,957,40,3,40
175,172,1,176,4,961,81,81,40
176,172,1,177,7,968,62,62,70
177,172,1,178,8,976,69,69,80
178,172,1,179,8,984,60,3,80
179,172,1,180,6,990,122,5,60
180,172,1,181,6,996,177,177,60
181,172,1,182,2,998,17,4,20
182,172,1,183,9,1007,110,110,90
183,172,1,184,7,1014,72,72,70
184,172,1,185,6,1020,69,69,60
185,172,1,186,7,1027,56,3,70
186,172,1,187,7,1034,144,144,70
187,172,1,188,3,1037,22,22,30
188,172,1,189,5,1042,69,69,50
189,172,1,190,6,1048,63,63,60
190,172,1,191,4,1052,32,32,40
191,172,1,192,3,1055,30,3,30
192,172,1,193,9,1064,100,6,90
193,172,1,194,5,1069,145,145,50
194,172,1,195,3,1072,30,30,30
195,172,1,196,2,1074,19,19,20
196,172,1,197,4,1078,46,46,40
197,172,1,198,3,1081,23,23,30
198,172,1,199,2,1083,26,26,20
199,172,1,200,2,1085,19,0,20
200,172,1,201,7,1092,84,84,70
201,172,1,202,3,1095,29,2,30
202,172,1,203,6,1101,87,87,60
203,172,1,204,5,1106,58,58,50
204,172,1,205,2,1108,17,1,20
205,172,1,206,3,1111,31,2,30
206,172,1,207,7,1118,98,6,70
207,172,1,208,3,1121,128,128,30
208,172,1,209,2,1123,18,18,20
209,172,1,210,5,1128,48,48,50
210,172,1,211,4,1132,46,46,40
211,172,1,212,6,1138,64,64,60
212,172,1,213,4,1142,30,30,40
213,172,1,214,4,1146,26,2,40
214,172,1,215,9,1155,116,5,90
215,172,1,216,8,1163,201,201,80
216,172,1,217,5,1168,58,58,50
217,172,1,218,3,1171,30,2,30
218,172,1,219,4,1175,73,73,40
219,172,1,220,7,1182,68,2,70
220,172,1,221,5,1187,113,8,50
221,172,1,222,5,1192,164,164,50
222,172,1,223,3,1195,31,31,30
223,172,1,224,4,1199,37,37,40
224,172,1,225,7,1206,67,4,70
225,172,1,226,6,1212,119,8,60
226,172,1,227,6,1218,169,169,60
227,172,1,228,5,1223,50,50,50
228,172,1,229,9,1232,84,84,90
229,172,1,230,4,1236,47,47,40
230,172,1,231,7,1243,67,2,70
231,172,1,232,2,1245,90,90,20
232,172,1,233,5,1250,57,57,50
233,172,1,234,5,1255,45,45,50
234,172,1,235,5,1260,42,42,50
235,172,1,236,8,1268,92,5,80
236,172,1,237,6,1274,138,7,60
237,172,1,238,6,1280,194,6,60
238,172,1,239,2,1282,206,206,20
239,172,1,240,9,1291,94,9,90
240,172,1,241,7,1298,156,156,70
241,172,1,242,9,1307,74,74,90
242,172,1,243,6,1313,52,52,60
243,172,1,244,8,1321,67,2,80
244,172,1,245,7,1328,135,135,70
245,172,1,246,8,1336,87,3,80
246,172,1,247,2,1338,104,6,20
247,172,1,248,7,1345,179,179,70
248,172,1,249,4,1349,27,27,40
249,172,1,250,3,1352,31,31,30
250,172,1,251,2,1354,24,24,20
251,172,1,252,4,1358,39,39,40
252,172,1,253,8,1366,80,80,80
253,172,1,254,9,1375,86,7,90
254,172,1,255,5,1380,125,125,50
255,172,1,256,5,1385,50,50,50
256,172,1,257,4,1389,45,1,40
257,172,1,258,8,1397,128,128,80
258,172,1,259,6,1403,57,3,60
259,172,1,260,4,1407,95,95,40
260,172,1,261,4,1411,56,56,40
261,172,1,262,8,1419,75,3,80
262,172,1,263,9,1428,159,159,90
263,172,1,264,2,1430,27,0,20
264,172,1,265,8,1438,108,8,80
265,172,1,266,6,1444,153,153,60
266,172,1,267,7,1451,74,74,70
267,172,1,268,6,1457,63,4,60
268,172,1,269,8,1465,138,5,80
269,172,1,270,3,1468,167,167,30
270,172,1,271,2,1470,15,15,20
271,172,1,272,9,1479,84,6,90
272,172,1,273,5,1484,124,124,50
273,172,1,274,4,1488,52,52,40
274,172,1,275,4,1492,37,37,40
275,172,1,276,4,1496,47,47,40
276,172,1,277,9,1505,81,81,90
277,172,1,278,6,1511,61,61,60
278,172,1,279,9,1520,79,5,90
279,172,1,280,6,1526,148,7,60
280,172,1,281,6,1532,197,10,60
281,172,1,282,6,1538,249,17,60
282,172,1,283,7,1545,301,301,70
283,172,1,284,6,1551,59,2,60
284,172,1,285,5,1556,101,101,50
285,172,1,286,9,1565,82,5,90
286,172,1,287,8,1573,140,8,80
287,172,1,288,8,1581,205,205,80
288,172,1,289,5,1586,47,47,50
289,172,1,290,4,1590,39,3,40
290,172,1,291,5,1595,87,87,50
291,172,1,292,9,1604,83,83,90
292,172,1,293,4,1608,51,51,40
293,172,1,294,9,1617,92,92,90
294,172,1,295,6,1623,52,52,60
295,172,1,296,8,1631,83,0,80
296,172,1,297,9,1640,172,5,90
297,172,1,298,4,1644,211,7,40
298,172,1,299,3,1647,236,8,30
299,172,1,300,5,1652,282,282,50
300,172,1,301,5,1657,49,49,50
301,172,1,302,9,1666,80,4,90
302,172,1,303,2,1668,99,3,20
303,172,1,304,5,1673,148,6,50
304,172,1,305,7,1680,206,206,70
305,172,1,306,9,1689,91,91,90
306,172,1,307,4,1693,34,0,40
307,172,1,308,7,1700,114,114,70
308,172,1,309,9,1709,90,2,90
309,172,1,310,5,1714,127,3,50
310,172,1,311,6,1720,179,7,60
311,172,1,312,3,1723,205,205,30
312,172,1,313,2,1725,9,9,20
313,172,1,314,2,1727,28,0,20
314,172,1,315,5,1732,79,79,50
315,172,1,316,3,1735,35,35,30
316,172,1,317,8,1743,76,1,80
317,172,1,318,5,1748,114,114,50
318,172,1,319,7,1755,51,51,70
319,172,1,320,5,1760,62,62,50
320,172,1,321,3,1763,26,26,30
321,172,1,322,9,1772,118,118,90
322,172,1,323,5,1777,43,43,50
323,172,1,324,3,1780,26,26,30
324,172,1,325,4,1784,43,3,40
325,172,1,326,9,1793,138,138,90
326,172,1,327,7,1800,74,5,70
327,172,1,328,6,1806,124,4,60
328,172,1,329,6,1812,178,6,60
329,172,1,330,8,1820,260,15,80
330,172,1,331,4,1824,285,285,40
331,172,1,332,9,1833,80,80,90
332,172,1,333,6,1839,70,4,60
333,172,1,334,2,1841,92,4,20
334,172,1,335,3,1844,115,115,30
335,172,1,336,5,1849,45,0,50
336,172,1,337,4,1853,86,3,40
337,172,1,338,4,1857,110,110,40
338,172,1,339,6,1863,61,61,60
339,172,1,340,7,1870,75,75,70
340,172,1,341,9,1879,88,88,90
341,172,1,342,5,1884,46,46,50
342,172,1,343,2,1886,9,1,20
343,172,1,344,5,1891,55,55,50
344,172,1,345,6,1897,58,58,60
345,172,1,346,6,1903,58,58,60
346,172,1,347,3,1906,26,0,30
347,172,1,348,2,1908,43,43,20
348,172,1,349,7,1915,64,64,70
349,172,1,350,5,1920,63,63,50
350,172,1,351,6,1926,64,64,60
351,172,1,352,3,1929,28,0,30
352,172,1,353,3,1932,52,52,30
353,172,1,354,5,1937,50,50,50
354,172,1,355,7,1944,82,82,70
355,172,1,356,2,1946,15,15,20
356,172,1,357,7,1953,65,4,70
357,172,1,358,2,1955,83,1,20
358,172,1,359,6,1961,134,134,60
359,172,1,360,9,1970,84,1,90
360,172,1,361,6,1976,137,137,60
361,172,1,362,6,1982,57,57,60
362,172,1,363,3,1985,27,1,30
363,172,1,364,7,1992,96,9,70
364,172,1,365,2,1994,105,3,20
365,172,1,366,5,1999,144,8,50
366,172,1,367,4,2003,171,10,40
367,172,1,368,4,2007,195,11,40
368,172,1,369,2,2009,204,204,20
369,172,1,370,2,2011,32,32,20
