,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,192,1,1,9,9,90,90,90
1,192,1,2,4,13,42,42,40
2,192,1,3,8,21,89,10,80
3,192,1,4,4,25,124,11,40
4,192,1,5,5,30,172,172,50
5,192,1,6,3,33,32,32,30
6,192,1,7,3,36,26,3,30
7,192,1,8,4,40,69,7,40
8,192,1,9,7,47,145,13,70
9,192,1,10,9,56,210,210,90
10,192,1,11,7,63,62,6,70
11,192,1,12,4,67,100,100,40
12,192,1,13,4,71,32,32,40
13,192,1,14,3,74,26,26,30
14,192,1,15,3,77,34,34,30
15,192,1,16,2,79,21,21,20
16,192,1,17,5,84,64,64,50
17,192,1,18,2,86,21,21,20
18,192,1,19,8,94,90,90,80
19,192,1,20,5,99,39,1,50
20,192,1,21,7,106,102,102,70
21,192,1,22,5,111,55,55,50
22,192,1,23,8,119,86,86,80
23,192,1,24,3,122,25,1,30
24,192,1,25,6,128,77,77,60
25,192,1,26,7,135,66,66,70
26,192,1,27,9,144,87,87,90
27,192,1,28,5,149,65,65,50
28,192,1,29,6,155,66,66,60
29,192,1,30,3,158,32,2,30
30,192,1,31,6,164,91,91,60
31,192,1,32,3,167,39,3,30
32,192,1,33,4,171,75,10,40
33,192,1,34,6,177,136,136,60
34,192,1,35,3,180,32,32,30
35,192,1,36,7,187,61,61,70
36,192,1,37,4,191,46,46,40
37,192,1,38,6,197,69,7,60
38,192,1,39,7,204,135,135,70
39,192,1,40,8,212,77,15,80
40,192,1,41,4,216,102,102,40
41,192,1,42,9,225,87,10,90
42,192,1,43,8,233,159,159,80
43,192,1,44,7,240,81,81,70
44,192,1,45,7,247,86,86,70
45,192,1,46,9,256,104,104,90
46,192,1,47,9,265,82,7,90
47,192,1,48,9,274,166,166,90
48,192,1,49,9,283,90,15,90
49,192,1,50,6,289,138,11,60
50,192,1,51,9,298,228,29,90
51,192,1,52,5,303,245,19,50
52,192,1,53,2,305,242,26,20
53,192,1,54,5,310,269,269,50
54,192,1,55,4,314,42,2,40
55,192,1,56,3,317,72,72,30
56,192,1,57,2,319,23,23,20
57,192,1,58,8,327,76,12,80
58,192,1,59,2,329,82,82,20
59,192,1,60,8,337,92,92,80
60,192,1,61,2,339,23,23,20
61,192,1,62,4,343,25,25,40
62,192,1,63,9,352,75,75,90
63,192,1,64,3,355,29,1,30
64,192,1,65,3,358,58,8,30
65,192,1,66,8,366,142,18,80
66,192,1,67,9,375,209,22,90
67,192,1,68,8,383,281,281,80
68,192,1,69,8,391,59,59,80
69,192,1,70,8,399,94,94,80
70,192,1,71,9,408,114,10,90
71,192,1,72,3,411,134,11,30
72,192,1,73,2,413,146,11,20
73,192,1,74,8,421,193,193,80
74,192,1,75,7,428,71,71,70
75,192,1,76,3,431,39,39,30
76,192,1,77,5,436,39,2,50
77,192,1,78,7,443,95,95,70
78,192,1,79,9,452,78,78,90
79,192,1,80,3,455,38,38,30
80,192,1,81,5,460,52,52,50
81,192,1,82,8,468,85,85,80
82,192,1,83,8,476,91,7,80
83,192,1,84,9,485,179,14,90
84,192,1,85,4,489,189,17,40
85,192,1,86,4,493,209,209,40
86,192,1,87,8,501,88,10,80
87,192,1,88,4,505,110,15,40
88,192,1,89,9,514,177,177,90
89,192,1,90,6,520,53,53,60
90,192,1,91,8,528,78,78,80
91,192,1,92,9,537,84,84,90
92,192,1,93,6,543,70,70,60
93,192,1,94,6,549,60,7,60
94,192,1,95,2,551,76,76,20
95,192,1,96,3,554,25,4,30
96,192,1,97,7,561,96,10,70
97,192,1,98,3,564,115,14,30
98,192,1,99,9,573,182,21,90
99,192,1,100,3,576,192,15,30
100,192,1,101,5,581,218,18,50
101,192,1,102,5,586,260,29,50
102,192,1,103,8,594,317,34,80
103,192,1,104,5,599,336,25,50
104,192,1,105,2,601,324,37,20
105,192,1,106,4,605,336,28,40
106,192,1,107,6,611,367,44,60
107,192,1,108,3,614,356,28,30
108,192,1,109,3,617,358,358,30
109,192,1,110,2,619,18,3,20
110,192,1,111,3,622,34,34,30
111,192,1,112,6,628,67,6,60
112,192,1,113,4,632,99,99,40
113,192,1,114,9,641,77,77,90
114,192,1,115,5,646,47,47,50
115,192,1,116,2,648,8,8,20
116,192,1,117,5,653,48,48,50
117,192,1,118,6,659,58,58,60
118,192,1,119,6,665,55,55,60
119,192,1,120,5,670,40,2,50
120,192,1,121,4,674,68,4,40
121,192,1,122,2,676,82,82,20
122,192,1,123,8,684,86,9,80
123,192,1,124,4,688,109,109,40
124,192,1,125,6,694,53,4,60
125,192,1,126,2,696,66,3,20
126,192,1,127,4,700,100,100,40
127,192,1,128,8,708,88,88,80
128,192,1,129,7,715,78,78,70
129,192,1,130,2,717,23,2,20
130,192,1,131,3,720,52,4,30
131,192,1,132,8,728,123,123,80
132,192,1,133,3,731,35,3,30
133,192,1,134,5,736,75,75,50
134,192,1,135,9,745,103,103,90
135,192,1,136,9,754,89,89,90
136,192,1,137,6,760,57,57,60
137,192,1,138,8,768,89,89,80
138,192,1,139,7,775,72,14,70
139,192,1,140,3,778,97,97,30
140,192,1,141,5,783,55,6,50
141,192,1,142,2,785,77,11,20
142,192,1,143,2,787,79,79,20
143,192,1,144,8,795,69,69,80
144,192,1,145,3,798,26,2,30
145,192,1,146,4,802,66,66,40
146,192,1,147,9,811,102,102,90
147,192,1,148,6,817,74,10,60
148,192,1,149,4,821,101,101,40
149,192,1,150,6,827,55,4,60
150,192,1,151,8,835,135,16,80
151,192,1,152,3,838,142,12,30
152,192,1,153,5,843,185,21,50
153,192,1,154,2,845,180,180,20
154,192,1,155,6,851,58,7,60
155,192,1,156,5,856,105,105,50
156,192,1,157,9,865,100,9,90
157,192,1,158,8,873,166,166,80
158,192,1,159,2,875,20,1,20
159,192,1,160,2,877,46,46,20
160,192,1,161,4,881,34,4,40
161,192,1,162,8,889,98,3,80
162,192,1,163,3,892,119,16,30
