,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,278,1,1,5,5,59,59,50
1,278,1,2,6,11,60,60,60
2,278,1,3,5,16,31,31,50
3,278,1,4,8,24,83,83,80
4,278,1,5,9,33,89,89,90
5,278,1,6,5,38,62,62,50
6,278,1,7,5,43,52,38,50
7,278,1,8,2,45,41,41,20
8,278,1,9,4,49,38,24,40
9,278,1,10,9,58,115,115,90
10,278,1,11,7,65,74,74,70
11,278,1,12,8,73,85,54,80
12,278,1,13,5,78,95,95,50
13,278,1,14,4,82,33,18,40
14,278,1,15,9,91,105,105,90
15,278,1,16,3,94,26,26,30
16,278,1,17,4,98,29,29,40
17,278,1,18,9,107,89,89,90
18,278,1,19,3,110,36,36,30
19,278,1,20,6,116,58,58,60
20,278,1,21,5,121,68,68,50
21,278,1,22,6,127,56,56,60
22,278,1,23,9,136,101,56,90
23,278,1,24,7,143,117,117,70
24,278,1,25,6,149,51,51,60
25,278,1,26,9,158,101,101,90
26,278,1,27,8,166,82,82,80
27,278,1,28,2,168,15,15,20
28,278,1,29,5,173,41,22,50
29,278,1,30,3,176,42,42,30
30,278,1,31,3,179,18,18,30
31,278,1,32,8,187,92,92,80
32,278,1,33,5,192,62,62,50
33,278,1,34,5,197,53,38,50
34,278,1,35,2,199,30,30,20
35,278,1,36,9,208,89,89,90
36,278,1,37,7,215,75,75,70
37,278,1,38,9,224,81,81,90
38,278,1,39,8,232,90,90,80
39,278,1,40,8,240,64,64,80
40,278,1,41,5,245,50,50,50
41,278,1,42,7,252,67,67,70
42,278,1,43,5,257,50,50,50
43,278,1,44,5,262,54,54,50
44,278,1,45,3,265,38,24,30
45,278,1,46,4,269,62,62,40
46,278,1,47,9,278,81,44,90
47,278,1,48,7,285,105,105,70
48,278,1,49,2,287,30,30,20
49,278,1,50,8,295,79,50,80
50,278,1,51,4,299,64,38,40
51,278,1,52,9,308,120,120,90
52,278,1,53,2,310,23,23,20
53,278,1,54,4,314,41,41,40
54,278,1,55,9,323,110,110,90
55,278,1,56,2,325,14,14,20
56,278,1,57,9,334,87,43,90
57,278,1,58,5,339,98,98,50
58,278,1,59,4,343,40,40,40
59,278,1,60,8,351,88,88,80
60,278,1,61,7,358,80,50,70
61,278,1,62,8,366,113,73,80
62,278,1,63,4,370,75,75,40
63,278,1,64,6,376,58,58,60
64,278,1,65,8,384,86,86,80
65,278,1,66,7,391,79,79,70
66,278,1,67,6,397,65,65,60
67,278,1,68,8,405,81,53,80
68,278,1,69,5,410,83,46,50
69,278,1,70,4,414,81,81,40
70,278,1,71,2,416,23,23,20
71,278,1,72,3,419,22,22,30
72,278,1,73,7,426,87,55,70
73,278,1,74,9,435,126,126,90
74,278,1,75,7,442,72,72,70
75,278,1,76,4,446,38,38,40
76,278,1,77,6,452,55,55,60
77,278,1,78,9,461,100,100,90
78,278,1,79,7,468,63,63,70
79,278,1,80,7,475,73,73,70
80,278,1,81,5,480,46,21,50
81,278,1,82,4,484,60,47,40
82,278,1,83,2,486,24,24,20
83,278,1,84,3,489,32,32,30
84,278,1,85,4,493,45,45,40
85,278,1,86,4,497,34,24,40
