,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,153,1,1,8,8,77,77,80
1,153,1,2,6,14,70,6,60
2,153,1,3,5,19,126,126,50
3,153,1,4,7,26,57,4,70
4,153,1,5,3,29,84,84,30
5,153,1,6,9,38,96,96,90
6,153,1,7,5,43,52,52,50
7,153,1,8,4,47,39,39,40
8,153,1,9,9,56,106,7,90
9,153,1,10,3,59,137,8,30
10,153,1,11,2,61,150,150,20
11,153,1,12,2,63,23,1,20
12,153,1,13,7,70,84,2,70
13,153,1,14,8,78,163,10,80
14,153,1,15,5,83,193,193,50
15,153,1,16,7,90,63,63,70
16,153,1,17,4,94,37,37,40
17,153,1,18,7,101,74,2,70
18,153,1,19,8,109,165,8,80
19,153,1,20,8,117,247,247,80
20,153,1,21,9,126,93,6,90
21,153,1,22,3,129,110,110,30
22,153,1,23,7,136,71,71,70
23,153,1,24,6,142,44,44,60
24,153,1,25,2,144,19,19,20
25,153,1,26,2,146,17,0,20
26,153,1,27,6,152,70,6,60
27,153,1,28,8,160,148,148,80
28,153,1,29,6,166,47,47,60
29,153,1,30,5,171,62,2,50
30,153,1,31,3,174,97,6,30
31,153,1,32,2,176,115,115,20
32,153,1,33,2,178,19,19,20
33,153,1,34,9,187,98,6,90
34,153,1,35,8,195,185,8,80
35,153,1,36,2,197,189,189,20
36,153,1,37,5,202,57,57,50
37,153,1,38,2,204,25,0,20
38,153,1,39,9,213,122,122,90
39,153,1,40,9,222,83,83,90
40,153,1,41,2,224,23,23,20
41,153,1,42,3,227,30,30,30
42,153,1,43,6,233,64,6,60
43,153,1,44,4,237,87,1,40
44,153,1,45,5,242,134,3,50
45,153,1,46,9,251,215,14,90
46,153,1,47,9,260,287,18,90
47,153,1,48,9,269,375,24,90
48,153,1,49,3,272,392,392,30
49,153,1,50,3,275,29,29,30
50,153,1,51,9,284,106,6,90
51,153,1,52,9,293,193,4,90
52,153,1,53,5,298,235,7,50
53,153,1,54,4,302,269,8,40
54,153,1,55,4,306,306,14,40
55,153,1,56,2,308,306,306,20
56,153,1,57,3,311,34,34,30
57,153,1,58,7,318,64,3,70
58,153,1,59,2,320,90,3,20
59,153,1,60,2,322,110,9,20
60,153,1,61,3,325,130,130,30
61,153,1,62,6,331,58,58,60
62,153,1,63,2,333,22,22,20
63,153,1,64,5,338,59,59,50
64,153,1,65,5,343,52,52,50
65,153,1,66,6,349,73,73,60
66,153,1,67,3,352,34,34,30
67,153,1,68,2,354,11,0,20
