,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,246,1,1,6,6,47,41,60
1,246,1,2,7,13,85,85,70
2,246,1,3,3,16,33,28,30
3,246,1,4,3,19,35,27,30
4,246,1,5,9,28,99,84,90
5,246,1,6,4,32,59,59,40
6,246,1,7,3,35,36,36,30
7,246,1,8,2,37,15,15,20
8,246,1,9,4,41,37,27,40
9,246,1,10,9,50,100,100,90
10,246,1,11,5,55,45,45,50
11,246,1,12,9,64,79,79,90
12,246,1,13,8,72,72,72,80
13,246,1,14,7,79,60,54,70
14,246,1,15,6,85,71,71,60
15,246,1,16,8,93,80,80,80
16,246,1,17,6,99,68,62,60
17,246,1,18,6,105,50,50,60
18,246,1,19,2,107,29,29,20
19,246,1,20,3,110,32,32,30
20,246,1,21,5,115,55,47,50
21,246,1,22,3,118,44,44,30
22,246,1,23,2,120,19,14,20
23,246,1,24,5,125,55,55,50
24,246,1,25,5,130,36,36,50
25,246,1,26,2,132,18,12,20
26,246,1,27,5,137,58,58,50
27,246,1,28,4,141,37,37,40
28,246,1,29,8,149,82,82,80
29,246,1,30,2,151,13,13,20
30,246,1,31,9,160,97,97,90
31,246,1,32,7,167,69,69,70
32,246,1,33,9,176,84,84,90
33,246,1,34,2,178,28,22,20
34,246,1,35,8,186,93,93,80
35,246,1,36,6,192,59,59,60
36,246,1,37,5,197,43,39,50
37,246,1,38,4,201,43,41,40
38,246,1,39,6,207,71,71,60
39,246,1,40,7,214,68,60,70
40,246,1,41,8,222,90,80,80
41,246,1,42,7,229,78,65,70
42,246,1,43,8,237,93,93,80
43,246,1,44,6,243,54,48,60
44,246,1,45,4,247,43,39,40
45,246,1,46,7,254,76,76,70
46,246,1,47,3,257,39,35,30
47,246,1,48,6,263,71,71,60
48,246,1,49,3,266,30,30,30
49,246,1,50,4,270,42,40,40
50,246,1,51,9,279,101,87,90
51,246,1,52,7,286,81,73,70
52,246,1,53,7,293,90,90,70
53,246,1,54,8,301,82,69,80
54,246,1,55,4,305,51,45,40
55,246,1,56,2,307,24,24,20
56,246,1,57,8,315,93,93,80
57,246,1,58,9,324,79,72,90
58,246,1,59,2,326,28,28,20
59,246,1,60,9,335,88,88,90
60,246,1,61,5,340,51,51,50
61,246,1,62,6,346,55,47,60
62,246,1,63,8,354,81,78,80
63,246,1,64,8,362,87,87,80
64,246,1,65,3,365,27,23,30
65,246,1,66,4,369,51,44,40
66,246,1,67,2,371,20,20,20
67,246,1,68,8,379,92,92,80
68,246,1,69,5,384,38,34,50
69,246,1,70,3,387,44,40,30
70,246,1,71,3,390,30,30,30
71,246,1,72,3,393,25,25,30
72,246,1,73,7,400,74,74,70
73,246,1,74,8,408,79,79,80
74,246,1,75,8,416,93,93,80
75,246,1,76,6,422,55,55,60
76,246,1,77,3,425,32,32,30
77,246,1,78,4,429,40,40,40
78,246,1,79,7,436,73,73,70
79,246,1,80,3,439,23,23,30
80,246,1,81,3,442,38,30,30
81,246,1,82,6,448,69,69,60
