,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,353,1,1,9,9,83,83,90
1,353,1,2,6,15,62,62,60
2,353,1,3,7,22,69,38,70
3,353,1,4,8,30,109,109,80
4,353,1,5,3,33,33,33,30
5,353,1,6,9,42,91,91,90
6,353,1,7,3,45,23,23,30
7,353,1,8,9,54,92,92,90
8,353,1,9,3,57,23,23,30
9,353,1,10,2,59,17,17,20
10,353,1,11,6,65,49,49,60
11,353,1,12,5,70,40,40,50
12,353,1,13,6,76,49,49,60
13,353,1,14,9,85,88,88,90
14,353,1,15,7,92,81,81,70
15,353,1,16,2,94,24,24,20
16,353,1,17,9,103,84,84,90
17,353,1,18,2,105,19,19,20
18,353,1,19,5,110,41,41,50
19,353,1,20,3,113,29,29,30
20,353,1,21,4,117,43,18,40
21,353,1,22,6,123,87,87,60
22,353,1,23,7,130,75,75,70
23,353,1,24,6,136,67,67,60
24,353,1,25,4,140,42,42,40
25,353,1,26,7,147,63,63,70
26,353,1,27,4,151,43,43,40
27,353,1,28,5,156,35,35,50
28,353,1,29,5,161,46,46,50
29,353,1,30,7,168,66,66,70
30,353,1,31,6,174,54,54,60
31,353,1,32,9,183,73,73,90
32,353,1,33,8,191,94,94,80
33,353,1,34,5,196,53,53,50
34,353,1,35,3,199,33,33,30
35,353,1,36,4,203,37,37,40
36,353,1,37,4,207,35,35,40
37,353,1,38,3,210,26,26,30
38,353,1,39,4,214,34,34,40
39,353,1,40,5,219,49,49,50
40,353,1,41,5,224,51,51,50
41,353,1,42,6,230,60,60,60
42,353,1,43,2,232,21,21,20
43,353,1,44,4,236,52,52,40
44,353,1,45,4,240,46,46,40
45,353,1,46,4,244,26,26,40
46,353,1,47,9,253,85,85,90
47,353,1,48,7,260,79,79,70
48,353,1,49,6,266,60,60,60
49,353,1,50,9,275,81,81,90
50,353,1,51,5,280,58,58,50
51,353,1,52,7,287,74,74,70
52,353,1,53,2,289,17,17,20
53,353,1,54,7,296,53,53,70
54,353,1,55,6,302,56,56,60
55,353,1,56,4,306,44,44,40
56,353,1,57,8,314,89,89,80
57,353,1,58,4,318,36,36,40
58,353,1,59,8,326,68,68,80
59,353,1,60,5,331,44,44,50
60,353,1,61,4,335,37,37,40
61,353,1,62,2,337,21,21,20
62,353,1,63,4,341,39,39,40
63,353,1,64,8,349,74,74,80
64,353,1,65,6,355,67,67,60
65,353,1,66,3,358,27,27,30
66,353,1,67,2,360,23,23,20
67,353,1,68,4,364,32,32,40
68,353,1,69,6,370,69,69,60
69,353,1,70,5,375,58,27,50
70,353,1,71,2,377,54,54,20
71,353,1,72,9,386,96,96,90
72,353,1,73,5,391,46,46,50
73,353,1,74,6,397,65,65,60
74,353,1,75,6,403,52,52,60
75,353,1,76,3,406,27,27,30
76,353,1,77,2,408,19,19,20
77,353,1,78,9,417,80,80,90
78,353,1,79,2,419,13,13,20
79,353,1,80,9,428,75,75,90
80,353,1,81,5,433,51,51,50
81,353,1,82,6,439,54,31,60
82,353,1,83,5,444,83,83,50
83,353,1,84,5,449,50,50,50
84,353,1,85,6,455,62,62,60
85,353,1,86,6,461,58,25,60
86,353,1,87,4,465,65,65,40
87,353,1,88,4,469,38,38,40
88,353,1,89,9,478,87,87,90
89,353,1,90,8,486,78,78,80
90,353,1,91,6,492,64,64,60
91,353,1,92,4,496,40,40,40
92,353,1,93,2,498,19,19,20
93,353,1,94,2,500,6,6,20
94,353,1,95,8,508,83,83,80
95,353,1,96,6,514,66,66,60
96,353,1,97,2,516,25,25,20
97,353,1,98,8,524,78,78,80
98,353,1,99,9,533,98,98,90
99,353,1,100,5,538,40,40,50
100,353,1,101,9,547,86,86,90
101,353,1,102,3,550,25,25,30
102,353,1,103,8,558,79,79,80
103,353,1,104,8,566,80,80,80
104,353,1,105,7,573,72,72,70
105,353,1,106,2,575,25,25,20
106,353,1,107,5,580,48,48,50
107,353,1,108,5,585,48,48,50
108,353,1,109,9,594,98,98,90
109,353,1,110,5,599,62,62,50
110,353,1,111,5,604,50,50,50
111,353,1,112,4,608,45,45,40
112,353,1,113,8,616,68,68,80
113,353,1,114,7,623,73,73,70
114,353,1,115,7,630,63,63,70
115,353,1,116,3,633,29,17,30
116,353,1,117,9,642,105,105,90
117,353,1,118,5,647,46,46,50
118,353,1,119,9,656,93,93,90
119,353,1,120,6,662,58,58,60
120,353,1,121,2,664,21,21,20
121,353,1,122,7,671,72,72,70
122,353,1,123,4,675,40,40,40
123,353,1,124,8,683,76,76,80
124,353,1,125,2,685,22,22,20
125,353,1,126,9,694,78,78,90
126,353,1,127,5,699,49,49,50
127,353,1,128,6,705,63,63,60
128,353,1,129,3,708,23,23,30
129,353,1,130,2,710,25,25,20
130,353,1,131,4,714,44,44,40
131,353,1,132,8,722,79,79,80
132,353,1,133,9,731,105,105,90
133,353,1,134,7,738,72,72,70
134,353,1,135,3,741,38,38,30
135,353,1,136,5,746,40,40,50
136,353,1,137,7,753,61,61,70
137,353,1,138,5,758,55,30,50
138,353,1,139,7,765,108,108,70
139,353,1,140,8,773,85,85,80
140,353,1,141,8,781,68,68,80
141,353,1,142,6,787,70,70,60
142,353,1,143,2,789,24,24,20
143,353,1,144,3,792,32,32,30
144,353,1,145,3,795,20,20,30
145,353,1,146,7,802,59,59,70
146,353,1,147,3,805,37,37,30
147,353,1,148,8,813,88,88,80
148,353,1,149,5,818,51,51,50
149,353,1,150,9,827,73,73,90
150,353,1,151,5,832,53,53,50
151,353,1,152,7,839,72,72,70
152,353,1,153,7,846,64,64,70
153,353,1,154,2,848,15,15,20
154,353,1,155,9,857,84,84,90
155,353,1,156,9,866,85,85,90
156,353,1,157,8,874,95,95,80
157,353,1,158,9,883,101,101,90
158,353,1,159,7,890,63,63,70
159,353,1,160,7,897,73,73,70
160,353,1,161,3,900,27,27,30
161,353,1,162,5,905,40,40,50
162,353,1,163,7,912,92,92,70
163,353,1,164,2,914,25,25,20
164,353,1,165,7,921,75,75,70
165,353,1,166,3,924,21,21,30
166,353,1,167,6,930,56,56,60
167,353,1,168,5,935,62,62,50
168,353,1,169,6,941,72,72,60
169,353,1,170,7,948,74,74,70
170,353,1,171,7,955,61,61,70
171,353,1,172,9,964,92,92,90
172,353,1,173,5,969,57,57,50
173,353,1,174,7,976,63,63,70
174,353,1,175,8,984,67,67,80
175,353,1,176,6,990,43,43,60
176,353,1,177,2,992,24,24,20
177,353,1,178,4,996,38,38,40
178,353,1,179,3,999,36,19,30
179,353,1,180,5,1004,66,66,50
180,353,1,181,3,1007,31,31,30
181,353,1,182,5,1012,51,51,50
182,353,1,183,6,1018,57,57,60
183,353,1,184,8,1026,80,80,80
184,353,1,185,4,1030,50,50,40
185,353,1,186,7,1037,83,45,70
186,353,1,187,5,1042,102,102,50
187,353,1,188,2,1044,20,20,20
188,353,1,189,7,1051,64,64,70
189,353,1,190,5,1056,41,41,50
190,353,1,191,2,1058,27,27,20
191,353,1,192,2,1060,14,14,20
192,353,1,193,7,1067,83,83,70
193,353,1,194,4,1071,53,25,40
194,353,1,195,2,1073,58,58,20
195,353,1,196,3,1076,27,27,30
196,353,1,197,2,1078,20,20,20
197,353,1,198,5,1083,53,53,50
198,353,1,199,7,1090,70,70,70
199,353,1,200,9,1099,92,92,90
200,353,1,201,4,1103,39,39,40
201,353,1,202,3,1106,36,36,30
202,353,1,203,2,1108,20,20,20
203,353,1,204,2,1110,23,23,20
204,353,1,205,8,1118,83,83,80
205,353,1,206,4,1122,36,36,40
206,353,1,207,5,1127,47,47,50
207,353,1,208,7,1134,71,71,70
208,353,1,209,5,1139,56,56,50
209,353,1,210,8,1147,80,80,80
210,353,1,211,3,1150,29,29,30
211,353,1,212,7,1157,60,60,70
212,353,1,213,4,1161,51,51,40
213,353,1,214,9,1170,91,91,90
214,353,1,215,8,1178,84,84,80
215,353,1,216,8,1186,86,86,80
216,353,1,217,2,1188,15,15,20
217,353,1,218,6,1194,51,51,60
218,353,1,219,8,1202,92,92,80
219,353,1,220,7,1209,75,75,70
220,353,1,221,3,1212,33,33,30
221,353,1,222,4,1216,49,49,40
222,353,1,223,6,1222,60,60,60
223,353,1,224,4,1226,34,34,40
224,353,1,225,6,1232,66,66,60
225,353,1,226,3,1235,26,26,30
226,353,1,227,6,1241,73,73,60
227,353,1,228,4,1245,40,40,40
228,353,1,229,7,1252,63,63,70
229,353,1,230,7,1259,65,65,70
230,353,1,231,2,1261,16,16,20
