,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,22,1,1,2,2,13,1,20
1,22,1,2,8,10,115,13,80
2,22,1,3,6,16,164,18,60
3,22,1,4,8,24,222,29,80
4,22,1,5,6,30,263,47,60
5,22,1,6,8,38,301,50,80
6,22,1,7,8,46,346,49,80
7,22,1,8,7,53,366,71,70
8,22,1,9,9,62,385,55,90
9,22,1,10,4,66,372,50,40
10,22,1,11,2,68,337,337,20
11,22,1,12,4,72,46,9,40
12,22,1,13,7,79,95,15,70
13,22,1,14,5,84,131,24,50
14,22,1,15,8,92,193,28,80
15,22,1,16,2,94,196,27,20
16,22,1,17,5,99,218,35,50
17,22,1,18,6,105,238,40,60
18,22,1,19,2,107,216,28,20
19,22,1,20,8,115,279,42,80
20,22,1,21,8,123,319,62,80
21,22,1,22,4,127,301,39,40
22,22,1,23,4,131,306,306,40
23,22,1,24,5,136,44,6,50
24,22,1,25,4,140,80,12,40
25,22,1,26,7,147,140,18,70
26,22,1,27,4,151,161,23,40
27,22,1,28,7,158,215,33,70
28,22,1,29,9,167,281,41,90
29,22,1,30,7,174,307,39,70
30,22,1,31,4,178,308,48,40
31,22,1,32,6,184,318,55,60
32,22,1,33,9,193,361,361,90
33,22,1,34,8,201,72,11,80
34,22,1,35,4,205,105,20,40
35,22,1,36,7,212,159,17,70
36,22,1,37,5,217,194,194,50
37,22,1,38,5,222,48,12,50
38,22,1,39,7,229,87,87,70
39,22,1,40,9,238,93,10,90
40,22,1,41,9,247,149,19,90
41,22,1,42,8,255,215,36,80
42,22,1,43,4,259,208,33,40
43,22,1,44,6,265,248,40,60
44,22,1,45,9,274,305,49,90
45,22,1,46,5,279,317,39,50
46,22,1,47,5,284,328,51,50
47,22,1,48,2,286,297,36,20
48,22,1,49,2,288,285,53,20
49,22,1,50,2,290,247,33,20
50,22,1,51,8,298,306,306,80
51,22,1,52,8,306,88,11,80
52,22,1,53,5,311,133,18,50
53,22,1,54,7,318,195,26,70
54,22,1,55,4,322,213,34,40
55,22,1,56,6,328,242,40,60
56,22,1,57,6,334,263,39,60
57,22,1,58,9,343,336,336,90
58,22,1,59,4,347,29,4,40
59,22,1,60,7,354,91,12,70
60,22,1,61,3,357,117,24,30
61,22,1,62,2,359,117,23,20
62,22,1,63,8,367,169,26,80
63,22,1,64,9,376,234,38,90
64,22,1,65,9,385,286,49,90
65,22,1,66,5,390,296,43,50
66,22,1,67,5,395,300,53,50
67,22,1,68,6,401,305,40,60
68,22,1,69,3,404,294,40,30
69,22,1,70,9,413,346,44,90
70,22,1,71,8,421,401,57,80
71,22,1,72,5,426,395,51,50
72,22,1,73,4,430,386,386,40
73,22,1,74,2,432,32,6,20
74,22,1,75,3,435,63,11,30
75,22,1,76,5,440,102,17,50
76,22,1,77,6,446,150,26,60
77,22,1,78,3,449,158,15,30
78,22,1,79,7,456,210,28,70
79,22,1,80,4,460,225,23,40
80,22,1,81,7,467,258,36,70
81,22,1,82,9,476,298,50,90
82,22,1,83,2,478,264,49,20
83,22,1,84,4,482,271,53,40
84,22,1,85,2,484,242,39,20
85,22,1,86,7,491,272,37,70
86,22,1,87,7,498,309,46,70
87,22,1,88,8,506,343,48,80
88,22,1,89,4,510,338,54,40
89,22,1,90,7,517,361,61,70
90,22,1,91,7,524,367,56,70
91,22,1,92,2,526,334,334,20
92,22,1,93,8,534,69,9,80
93,22,1,94,2,536,81,13,20
94,22,1,95,5,541,123,23,50
95,22,1,96,8,549,170,25,80
96,22,1,97,4,553,183,23,40
97,22,1,98,8,561,242,32,80
98,22,1,99,6,567,270,46,60
99,22,1,100,3,570,252,41,30
100,22,1,101,7,577,280,39,70
101,22,1,102,9,586,326,57,90
102,22,1,103,3,589,306,43,30
103,22,1,104,4,593,295,44,40
104,22,1,105,7,600,324,53,70
105,22,1,106,6,606,326,41,60
106,22,1,107,2,608,305,52,20
107,22,1,108,3,611,282,45,30
108,22,1,109,2,613,256,40,20
109,22,1,110,3,616,247,42,30
110,22,1,111,2,618,224,34,20
111,22,1,112,9,627,285,46,90
112,22,1,113,3,630,265,36,30
113,22,1,114,6,636,286,38,60
114,22,1,115,7,643,330,44,70
115,22,1,116,3,646,320,47,30
116,22,1,117,8,654,364,53,80
117,22,1,118,3,657,342,69,30
118,22,1,119,7,664,347,58,70
119,22,1,120,6,670,344,54,60
120,22,1,121,7,677,351,42,70
121,22,1,122,8,685,390,57,80
122,22,1,123,2,687,358,57,20
123,22,1,124,6,693,357,61,60
124,22,1,125,8,701,365,51,80
125,22,1,126,9,710,401,58,90
126,22,1,127,3,713,379,61,30
127,22,1,128,6,719,377,377,60
128,22,1,129,2,721,21,2,20
129,22,1,130,8,729,109,20,80
130,22,1,131,3,732,114,18,30
131,22,1,132,7,739,159,22,70
132,22,1,133,7,746,200,27,70
133,22,1,134,9,755,263,263,90
134,22,1,135,8,763,75,10,80
135,22,1,136,5,768,126,29,50
136,22,1,137,4,772,142,23,40
137,22,1,138,2,774,137,26,20
138,22,1,139,6,780,174,28,60
139,22,1,140,9,789,240,45,90
140,22,1,141,6,795,258,36,60
141,22,1,142,5,800,269,29,50
142,22,1,143,6,806,306,44,60
143,22,1,144,6,812,324,324,60
144,22,1,145,6,818,63,9,60
145,22,1,146,4,822,106,16,40
146,22,1,147,4,826,129,23,40
147,22,1,148,9,835,199,28,90
148,22,1,149,4,839,226,41,40
149,22,1,150,7,846,264,45,70
150,22,1,151,8,854,308,49,80
151,22,1,152,7,861,321,321,70
152,22,1,153,5,866,44,7,50
153,22,1,154,9,875,134,17,90
154,22,1,155,7,882,186,32,70
155,22,1,156,5,887,197,29,50
156,22,1,157,5,892,216,27,50
157,22,1,158,9,901,269,269,90
158,22,1,159,5,906,55,10,50
159,22,1,160,5,911,83,16,50
160,22,1,161,5,916,113,13,50
161,22,1,162,5,921,153,17,50
162,22,1,163,5,926,189,23,50
163,22,1,164,8,934,252,30,80
164,22,1,165,4,938,261,34,40
165,22,1,166,2,940,245,32,20
166,22,1,167,6,946,274,35,60
167,22,1,168,4,950,280,44,40
168,22,1,169,3,953,283,33,30
169,22,1,170,9,962,340,50,90
170,22,1,171,5,967,337,61,50
171,22,1,172,4,971,311,46,40
172,22,1,173,3,974,299,42,30
173,22,1,174,2,976,272,41,20
174,22,1,175,7,983,298,48,70
175,22,1,176,7,990,316,316,70
176,22,1,177,6,996,68,8,60
177,22,1,178,5,1001,111,111,50
178,22,1,179,2,1003,10,3,20
179,22,1,180,2,1005,33,4,20
180,22,1,181,6,1011,81,16,60
181,22,1,182,2,1013,79,12,20
182,22,1,183,2,1015,85,18,20
183,22,1,184,5,1020,112,16,50
184,22,1,185,2,1022,105,17,20
185,22,1,186,3,1025,104,104,30
186,22,1,187,6,1031,45,4,60
187,22,1,188,7,1038,90,12,70
188,22,1,189,5,1043,129,28,50
189,22,1,190,2,1045,118,19,20
190,22,1,191,5,1050,155,33,50
191,22,1,192,6,1056,177,31,60
192,22,1,193,9,1065,236,43,90
193,22,1,194,5,1070,247,45,50
194,22,1,195,4,1074,241,42,40
195,22,1,196,6,1080,274,35,60
196,22,1,197,9,1089,310,310,90
197,22,1,198,9,1098,91,14,90
198,22,1,199,5,1103,122,23,50
199,22,1,200,7,1110,177,28,70
200,22,1,201,8,1118,233,34,80
201,22,1,202,5,1123,253,253,50
202,22,1,203,9,1132,86,13,90
203,22,1,204,7,1139,140,23,70
204,22,1,205,6,1145,167,24,60
205,22,1,206,7,1152,195,28,70
206,22,1,207,2,1154,187,19,20
207,22,1,208,9,1163,265,265,90
208,22,1,209,5,1168,40,3,50
209,22,1,210,6,1174,95,16,60
210,22,1,211,9,1183,186,25,90
211,22,1,212,6,1189,213,37,60
212,22,1,213,2,1191,194,36,20
213,22,1,214,4,1195,203,38,40
214,22,1,215,2,1197,183,35,20
215,22,1,216,2,1199,165,19,20
216,22,1,217,5,1204,197,33,50
217,22,1,218,8,1212,248,60,80
218,22,1,219,8,1220,254,36,80
219,22,1,220,4,1224,251,34,40
220,22,1,221,5,1229,269,41,50
221,22,1,222,5,1234,285,41,50
222,22,1,223,2,1236,260,43,20
223,22,1,224,4,1240,254,49,40
224,22,1,225,6,1246,271,271,60
225,22,1,226,4,1250,43,4,40
226,22,1,227,3,1253,59,8,30
227,22,1,228,6,1259,108,14,60
228,22,1,229,8,1267,164,21,80
229,22,1,230,5,1272,202,202,50
230,22,1,231,6,1278,59,11,60
231,22,1,232,8,1286,113,16,80
232,22,1,233,6,1292,157,23,60
233,22,1,234,8,1300,223,33,80
234,22,1,235,3,1303,208,208,30
235,22,1,236,9,1312,98,15,90
236,22,1,237,3,1315,110,18,30
237,22,1,238,2,1317,116,116,20
238,22,1,239,4,1321,32,5,40
239,22,1,240,9,1330,127,18,90
240,22,1,241,3,1333,153,25,30
241,22,1,242,8,1341,205,33,80
242,22,1,243,5,1346,207,24,50
243,22,1,244,8,1354,262,262,80
244,22,1,245,7,1361,50,6,70
245,22,1,246,2,1363,55,8,20
246,22,1,247,3,1366,80,16,30
247,22,1,248,2,1368,89,12,20
248,22,1,249,2,1370,94,8,20
249,22,1,250,8,1378,163,21,80
250,22,1,251,7,1385,196,33,70
251,22,1,252,7,1392,235,235,70
252,22,1,253,4,1396,49,5,40
253,22,1,254,4,1400,92,12,40
254,22,1,255,5,1405,140,14,50
255,22,1,256,9,1414,224,224,90
256,22,1,257,9,1423,88,88,90
257,22,1,258,8,1431,84,4,80
258,22,1,259,9,1440,171,30,90
259,22,1,260,6,1446,203,38,60
260,22,1,261,6,1452,228,36,60
261,22,1,262,8,1460,277,48,80
262,22,1,263,3,1463,253,253,30
263,22,1,264,2,1465,27,5,20
264,22,1,265,7,1472,91,8,70
265,22,1,266,6,1478,153,20,60
266,22,1,267,3,1481,166,25,30
267,22,1,268,6,1487,193,28,60
268,22,1,269,6,1493,222,222,60
269,22,1,270,4,1497,38,10,40
270,22,1,271,7,1504,97,9,70
271,22,1,272,8,1512,173,20,80
272,22,1,273,2,1514,170,170,20
273,22,1,274,3,1517,42,42,30
274,22,1,275,6,1523,65,6,60
275,22,1,276,5,1528,105,13,50
276,22,1,277,8,1536,167,24,80
277,22,1,278,9,1545,234,35,90
278,22,1,279,8,1553,272,48,80
279,22,1,280,8,1561,309,44,80
280,22,1,281,7,1568,333,44,70
281,22,1,282,9,1577,382,57,90
282,22,1,283,8,1585,404,71,80
283,22,1,284,6,1591,392,47,60
284,22,1,285,2,1593,365,50,20
285,22,1,286,8,1601,407,407,80
286,22,1,287,3,1604,31,4,30
287,22,1,288,8,1612,112,14,80
288,22,1,289,9,1621,185,34,90
289,22,1,290,4,1625,199,27,40
290,22,1,291,5,1630,227,40,50
291,22,1,292,4,1634,232,34,40
292,22,1,293,8,1642,272,47,80
293,22,1,294,3,1645,254,38,30
294,22,1,295,4,1649,258,32,40
295,22,1,296,5,1654,276,41,50
296,22,1,297,5,1659,277,37,50
297,22,1,298,7,1666,311,54,70
298,22,1,299,7,1673,328,52,70
299,22,1,300,6,1679,336,49,60
300,22,1,301,6,1685,353,65,60
301,22,1,302,2,1687,303,54,20
302,22,1,303,5,1692,297,48,50
303,22,1,304,2,1694,275,43,20
304,22,1,305,9,1703,320,53,90
305,22,1,306,7,1710,350,49,70
306,22,1,307,5,1715,355,50,50
307,22,1,308,9,1724,376,55,90
308,22,1,309,4,1728,369,55,40
309,22,1,310,3,1731,343,343,30
310,22,1,311,4,1735,35,8,40
311,22,1,312,5,1740,63,9,50
312,22,1,313,9,1749,131,14,90
313,22,1,314,9,1758,208,30,90
314,22,1,315,9,1767,272,272,90
315,22,1,316,8,1775,70,8,80
316,22,1,317,5,1780,102,19,50
317,22,1,318,3,1783,115,19,30
318,22,1,319,8,1791,188,31,80
319,22,1,320,3,1794,202,29,30
320,22,1,321,4,1798,201,33,40
321,22,1,322,8,1806,251,251,80
322,22,1,323,3,1809,31,3,30
323,22,1,324,4,1813,65,9,40
324,22,1,325,4,1817,96,96,40
325,22,1,326,4,1821,56,7,40
326,22,1,327,5,1826,107,12,50
327,22,1,328,7,1833,171,28,70
328,22,1,329,2,1835,160,23,20
329,22,1,330,9,1844,235,33,90
330,22,1,331,5,1849,259,38,50
331,22,1,332,6,1855,279,279,60
332,22,1,333,3,1858,30,5,30
333,22,1,334,7,1865,97,15,70
334,22,1,335,7,1872,152,16,70
335,22,1,336,7,1879,202,26,70
336,22,1,337,3,1882,210,33,30
337,22,1,338,7,1889,247,37,70
338,22,1,339,7,1896,292,34,70
339,22,1,340,6,1902,313,61,60
340,22,1,341,7,1909,325,50,70
341,22,1,342,3,1912,309,41,30
342,22,1,343,9,1921,358,45,90
343,22,1,344,9,1930,396,61,90
344,22,1,345,8,1938,421,68,80
345,22,1,346,6,1944,418,63,60
346,22,1,347,4,1948,402,61,40
347,22,1,348,7,1955,411,59,70
348,22,1,349,7,1962,425,66,70
349,22,1,350,8,1970,454,56,80
350,22,1,351,5,1975,453,74,50
351,22,1,352,7,1982,452,64,70
352,22,1,353,2,1984,400,53,20
353,22,1,354,4,1988,391,50,40
354,22,1,355,5,1993,392,55,50
355,22,1,356,5,1998,389,62,50
356,22,1,357,8,2006,428,66,80
357,22,1,358,7,2013,433,79,70
358,22,1,359,8,2021,428,53,80
359,22,1,360,9,2030,469,65,90
360,22,1,361,8,2038,488,72,80
361,22,1,362,6,2044,471,67,60
362,22,1,363,7,2051,466,69,70
363,22,1,364,7,2058,481,481,70
364,22,1,365,5,2063,45,7,50
365,22,1,366,8,2071,104,104,80
366,22,1,367,5,2076,39,4,50
367,22,1,368,4,2080,76,76,40
368,22,1,369,8,2088,79,12,80
369,22,1,370,5,2093,109,11,50
370,22,1,371,5,2098,161,30,50
371,22,1,372,9,2107,232,232,90
372,22,1,373,8,2115,89,13,80
373,22,1,374,4,2119,125,15,40
374,22,1,375,5,2124,170,25,50
375,22,1,376,4,2128,190,33,40
376,22,1,377,5,2133,208,24,50
377,22,1,378,2,2135,207,32,20
378,22,1,379,3,2138,203,38,30
379,22,1,380,9,2147,249,39,90
380,22,1,381,8,2155,276,39,80
381,22,1,382,4,2159,282,42,40
382,22,1,383,6,2165,303,44,60
383,22,1,384,6,2171,316,46,60
384,22,1,385,2,2173,292,43,20
385,22,1,386,2,2175,269,35,20
386,22,1,387,5,2180,269,30,50
387,22,1,388,6,2186,279,41,60
388,22,1,389,7,2193,314,58,70
389,22,1,390,4,2197,299,38,40
390,22,1,391,2,2199,276,42,20
391,22,1,392,2,2201,247,37,20
392,22,1,393,8,2209,290,37,80
393,22,1,394,8,2217,312,50,80
394,22,1,395,5,2222,319,56,50
395,22,1,396,8,2230,337,43,80
396,22,1,397,4,2234,344,60,40
397,22,1,398,7,2241,360,55,70
398,22,1,399,6,2247,352,41,60
399,22,1,400,9,2256,403,61,90
400,22,1,401,6,2262,410,61,60
401,22,1,402,7,2269,411,67,70
402,22,1,403,2,2271,366,70,20
403,22,1,404,7,2278,375,60,70
404,22,1,405,9,2287,414,414,90
405,22,1,406,8,2295,84,9,80
406,22,1,407,8,2303,161,25,80
407,22,1,408,4,2307,178,26,40
408,22,1,409,3,2310,176,176,30
409,22,1,410,8,2318,81,81,80
410,22,1,411,7,2325,75,9,70
411,22,1,412,3,2328,99,6,30
412,22,1,413,9,2337,190,30,90
413,22,1,414,6,2343,235,31,60
414,22,1,415,4,2347,241,46,40
415,22,1,416,5,2352,245,36,50
416,22,1,417,9,2361,302,41,90
417,22,1,418,8,2369,335,46,80
418,22,1,419,9,2378,391,51,90
419,22,1,420,8,2386,417,417,80
420,22,1,421,4,2390,43,3,40
421,22,1,422,5,2395,97,16,50
422,22,1,423,6,2401,129,24,60
423,22,1,424,7,2408,162,32,70
424,22,1,425,7,2415,204,29,70
425,22,1,426,5,2420,216,216,50
426,22,1,427,4,2424,43,4,40
427,22,1,428,4,2428,82,82,40
428,22,1,429,5,2433,52,7,50
429,22,1,430,5,2438,103,15,50
430,22,1,431,8,2446,153,20,80
431,22,1,432,9,2455,231,30,90
432,22,1,433,9,2464,271,43,90
433,22,1,434,5,2469,282,34,50
434,22,1,435,2,2471,268,39,20
435,22,1,436,9,2480,315,45,90
436,22,1,437,7,2487,346,50,70
437,22,1,438,9,2496,373,58,90
438,22,1,439,2,2498,336,51,20
439,22,1,440,9,2507,388,60,90
440,22,1,441,4,2511,371,60,40
441,22,1,442,9,2520,399,65,90
442,22,1,443,6,2526,397,57,60
443,22,1,444,9,2535,431,431,90
444,22,1,445,2,2537,20,2,20
445,22,1,446,6,2543,81,11,60
446,22,1,447,6,2549,138,17,60
447,22,1,448,3,2552,151,33,30
448,22,1,449,8,2560,200,25,80
449,22,1,450,2,2562,197,29,20
450,22,1,451,7,2569,241,32,70
451,22,1,452,2,2571,241,39,20
452,22,1,453,7,2578,271,43,70
453,22,1,454,4,2582,275,45,40
454,22,1,455,5,2587,267,42,50
455,22,1,456,4,2591,269,269,40
456,22,1,457,6,2597,54,10,60
457,22,1,458,9,2606,138,23,90
458,22,1,459,4,2610,154,154,40
459,22,1,460,7,2617,74,9,70
460,22,1,461,6,2623,126,22,60
461,22,1,462,6,2629,171,31,60
462,22,1,463,4,2633,181,30,40
463,22,1,464,8,2641,231,38,80
464,22,1,465,3,2644,220,34,30
465,22,1,466,4,2648,227,30,40
466,22,1,467,4,2652,242,46,40
467,22,1,468,9,2661,294,42,90
468,22,1,469,6,2667,303,42,60
469,22,1,470,5,2672,312,46,50
470,22,1,471,9,2681,353,57,90
471,22,1,472,3,2684,326,45,30
472,22,1,473,4,2688,321,321,40
473,22,1,474,4,2692,35,35,40
474,22,1,475,4,2696,44,5,40
475,22,1,476,6,2702,97,97,60
476,22,1,477,3,2705,40,7,30
477,22,1,478,7,2712,102,102,70
478,22,1,479,3,2715,32,4,30
479,22,1,480,2,2717,54,10,20
480,22,1,481,9,2726,148,27,90
481,22,1,482,8,2734,200,27,80
482,22,1,483,8,2742,248,44,80
483,22,1,484,2,2744,229,26,20
484,22,1,485,6,2750,255,43,60
485,22,1,486,4,2754,249,43,40
486,22,1,487,3,2757,231,28,30
487,22,1,488,7,2764,273,42,70
488,22,1,489,9,2773,312,53,90
489,22,1,490,4,2777,300,48,40
490,22,1,491,5,2782,301,39,50
491,22,1,492,2,2784,279,49,20
492,22,1,493,7,2791,309,45,70
493,22,1,494,8,2799,337,58,80
494,22,1,495,5,2804,328,55,50
495,22,1,496,4,2808,304,54,40
496,22,1,497,5,2813,306,53,50
497,22,1,498,8,2821,340,340,80
498,22,1,499,8,2829,85,10,80
499,22,1,500,8,2837,143,16,80
500,22,1,501,9,2846,211,33,90
501,22,1,502,8,2854,267,39,80
502,22,1,503,4,2858,278,41,40
503,22,1,504,2,2860,265,38,20
504,22,1,505,7,2867,296,36,70
505,22,1,506,4,2871,299,50,40
506,22,1,507,5,2876,308,52,50
507,22,1,508,4,2880,295,41,40
508,22,1,509,3,2883,287,31,30
509,22,1,510,9,2892,351,50,90
510,22,1,511,9,2901,378,56,90
511,22,1,512,3,2904,346,38,30
512,22,1,513,6,2910,359,49,60
513,22,1,514,6,2916,363,60,60
514,22,1,515,6,2922,351,53,60
515,22,1,516,6,2928,344,45,60
516,22,1,517,9,2937,386,48,90
517,22,1,518,5,2942,399,53,50
518,22,1,519,7,2949,410,52,70
519,22,1,520,3,2952,391,49,30
520,22,1,521,9,2961,441,63,90
521,22,1,522,6,2967,442,56,60
522,22,1,523,6,2973,450,80,60
523,22,1,524,6,2979,429,82,60
524,22,1,525,6,2985,423,423,60
525,22,1,526,5,2990,61,8,50
526,22,1,527,5,2995,101,21,50
527,22,1,528,4,2999,115,20,40
528,22,1,529,4,3003,133,19,40
529,22,1,530,6,3009,179,179,60
530,22,1,531,7,3016,73,11,70
531,22,1,532,7,3023,137,21,70
532,22,1,533,3,3026,148,21,30
533,22,1,534,8,3034,210,42,80
534,22,1,535,6,3040,234,42,60
535,22,1,536,6,3046,244,244,60
536,22,1,537,4,3050,43,4,40
537,22,1,538,8,3058,114,14,80
538,22,1,539,4,3062,146,146,40
539,22,1,540,7,3069,77,14,70
540,22,1,541,2,3071,84,7,20
541,22,1,542,2,3073,105,15,20
542,22,1,543,4,3077,128,19,40
543,22,1,544,7,3084,179,36,70
544,22,1,545,9,3093,227,33,90
545,22,1,546,2,3095,216,33,20
546,22,1,547,5,3100,232,40,50
547,22,1,548,5,3105,238,36,50
548,22,1,549,8,3113,279,30,80
549,22,1,550,6,3119,314,48,60
550,22,1,551,5,3124,315,50,50
551,22,1,552,6,3130,321,46,60
552,22,1,553,3,3133,310,35,30
553,22,1,554,2,3135,299,41,20
554,22,1,555,5,3140,316,50,50
555,22,1,556,8,3148,343,53,80
556,22,1,557,9,3157,384,65,90
557,22,1,558,3,3160,345,50,30
558,22,1,559,4,3164,353,353,40
559,22,1,560,7,3171,78,8,70
560,22,1,561,7,3178,132,20,70
561,22,1,562,5,3183,158,30,50
562,22,1,563,6,3189,191,28,60
563,22,1,564,6,3195,229,36,60
564,22,1,565,6,3201,269,38,60
565,22,1,566,6,3207,289,46,60
566,22,1,567,4,3211,295,36,40
567,22,1,568,2,3213,281,49,20
568,22,1,569,2,3215,247,247,20
569,22,1,570,9,3224,90,10,90
570,22,1,571,5,3229,136,24,50
571,22,1,572,4,3233,155,21,40
572,22,1,573,9,3242,212,23,90
573,22,1,574,2,3244,214,29,20
574,22,1,575,6,3250,256,50,60
575,22,1,576,5,3255,252,36,50
576,22,1,577,8,3263,293,44,80
577,22,1,578,8,3271,337,48,80
578,22,1,579,2,3273,317,47,20
579,22,1,580,4,3277,309,54,40
580,22,1,581,9,3286,340,54,90
581,22,1,582,6,3292,340,42,60
582,22,1,583,9,3301,375,42,90
583,22,1,584,7,3308,401,65,70
584,22,1,585,3,3311,363,56,30
585,22,1,586,5,3316,343,58,50
586,22,1,587,4,3320,326,55,40
587,22,1,588,4,3324,298,48,40
588,22,1,589,8,3332,334,334,80
589,22,1,590,2,3334,26,6,20
590,22,1,591,5,3339,58,8,50
591,22,1,592,9,3348,147,24,90
592,22,1,593,3,3351,144,144,30
593,22,1,594,3,3354,21,4,30
594,22,1,595,8,3362,102,13,80
595,22,1,596,2,3364,118,16,20
596,22,1,597,7,3371,173,25,70
597,22,1,598,5,3376,187,28,50
598,22,1,599,2,3378,182,182,20
