,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,288,1,1,2,2,19,19,20
1,288,1,2,6,8,58,58,60
2,288,1,3,9,17,87,15,90
3,288,1,4,5,22,124,124,50
4,288,1,5,7,29,78,78,70
5,288,1,6,2,31,17,17,20
6,288,1,7,8,39,79,11,80
7,288,1,8,7,46,131,131,70
8,288,1,9,4,50,33,33,40
9,288,1,10,6,56,65,65,60
10,288,1,11,2,58,15,15,20
11,288,1,12,2,60,19,19,20
12,288,1,13,7,67,56,56,70
13,288,1,14,2,69,19,1,20
14,288,1,15,5,74,54,54,50
15,288,1,16,2,76,22,22,20
16,288,1,17,9,85,86,86,90
17,288,1,18,9,94,93,93,90
18,288,1,19,5,99,44,44,50
19,288,1,20,6,105,60,8,60
20,288,1,21,3,108,87,5,30
21,288,1,22,7,115,151,151,70
22,288,1,23,3,118,31,31,30
23,288,1,24,4,122,36,4,40
24,288,1,25,8,130,125,19,80
25,288,1,26,2,132,136,136,20
26,288,1,27,2,134,19,19,20
27,288,1,28,9,143,101,101,90
28,288,1,29,9,152,87,87,90
29,288,1,30,5,157,41,41,50
30,288,1,31,7,164,79,79,70
31,288,1,32,9,173,90,90,90
32,288,1,33,5,178,48,48,50
33,288,1,34,9,187,100,13,90
34,288,1,35,4,191,128,15,40
35,288,1,36,6,197,176,176,60
36,288,1,37,2,199,19,19,20
37,288,1,38,3,202,28,28,30
38,288,1,39,9,211,92,92,90
39,288,1,40,6,217,71,71,60
40,288,1,41,2,219,18,18,20
41,288,1,42,7,226,86,86,70
42,288,1,43,8,234,73,73,80
43,288,1,44,7,241,62,62,70
44,288,1,45,8,249,74,74,80
45,288,1,46,4,253,42,8,40
46,288,1,47,2,255,53,9,20
47,288,1,48,4,259,87,7,40
48,288,1,49,9,268,172,172,90
49,288,1,50,3,271,28,28,30
50,288,1,51,4,275,42,42,40
51,288,1,52,4,279,43,43,40
52,288,1,53,6,285,73,73,60
53,288,1,54,3,288,37,6,30
54,288,1,55,7,295,88,12,70
55,288,1,56,3,298,112,112,30
56,288,1,57,4,302,32,32,40
57,288,1,58,3,305,24,24,30
58,288,1,59,6,311,52,52,60
59,288,1,60,9,320,83,9,90
60,288,1,61,6,326,126,126,60
61,288,1,62,7,333,63,63,70
62,288,1,63,3,336,22,22,30
63,288,1,64,2,338,16,16,20
64,288,1,65,8,346,84,84,80
65,288,1,66,4,350,31,4,40
