,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,228,1,1,7,7,56,54,70
1,228,1,2,5,12,49,49,50
2,228,1,3,5,17,47,43,50
3,228,1,4,6,23,50,47,60
4,228,1,5,9,32,94,89,90
5,228,1,6,6,38,54,50,60
6,228,1,7,4,42,51,51,40
7,228,1,8,3,45,36,36,30
8,228,1,9,4,49,48,44,40
9,228,1,10,5,54,53,51,50
10,228,1,11,3,57,41,41,30
11,228,1,12,6,63,54,54,60
12,228,1,13,6,69,58,55,60
13,228,1,14,2,71,19,19,20
14,228,1,15,9,80,89,82,90
15,228,1,16,4,84,36,33,40
16,228,1,17,6,90,60,60,60
17,228,1,18,6,96,50,50,60
18,228,1,19,9,105,88,88,90
19,228,1,20,7,112,58,58,70
20,228,1,21,3,115,23,23,30
21,228,1,22,8,123,75,70,80
22,228,1,23,3,126,31,31,30
23,228,1,24,5,131,60,57,50
24,228,1,25,7,138,74,74,70
25,228,1,26,3,141,35,31,30
26,228,1,27,2,143,22,22,20
27,228,1,28,7,150,60,60,70
28,228,1,29,9,159,114,114,90
29,228,1,30,8,167,87,87,80
30,228,1,31,6,173,51,48,60
31,228,1,32,9,182,91,89,90
32,228,1,33,5,187,46,46,50
33,228,1,34,6,193,69,69,60
34,228,1,35,5,198,59,59,50
35,228,1,36,9,207,105,105,90
36,228,1,37,7,214,90,90,70
37,228,1,38,6,220,58,55,60
38,228,1,39,8,228,92,92,80
39,228,1,40,5,233,50,50,50
40,228,1,41,7,240,70,70,70
41,228,1,42,7,247,78,78,70
42,228,1,43,5,252,41,38,50
43,228,1,44,3,255,34,34,30
44,228,1,45,3,258,27,27,30
45,228,1,46,2,260,28,28,20
46,228,1,47,9,269,84,84,90
47,228,1,48,5,274,52,48,50
48,228,1,49,5,279,51,46,50
49,228,1,50,5,284,63,60,50
50,228,1,51,7,291,67,64,70
51,228,1,52,2,293,21,19,20
52,228,1,53,3,296,29,29,30
53,228,1,54,3,299,29,29,30
54,228,1,55,5,304,56,56,50
55,228,1,56,9,313,105,101,90
56,228,1,57,6,319,61,61,60
57,228,1,58,3,322,39,37,30
58,228,1,59,2,324,21,17,20
59,228,1,60,6,330,53,50,60
60,228,1,61,6,336,63,63,60
61,228,1,62,6,342,70,70,60
62,228,1,63,4,346,30,30,40
63,228,1,64,2,348,19,19,20
64,228,1,65,6,354,65,65,60
65,228,1,66,8,362,60,60,80
66,228,1,67,9,371,82,76,90
67,228,1,68,6,377,58,58,60
68,228,1,69,8,385,73,73,80
69,228,1,70,8,393,76,72,80
70,228,1,71,9,402,84,84,90
71,228,1,72,6,408,52,52,60
72,228,1,73,7,415,78,74,70
73,228,1,74,3,418,37,35,30
74,228,1,75,3,421,39,36,30
75,228,1,76,2,423,28,28,20
76,228,1,77,8,431,71,71,80
77,228,1,78,3,434,34,34,30
78,228,1,79,9,443,98,98,90
79,228,1,80,2,445,21,20,20
80,228,1,81,7,452,63,59,70
81,228,1,82,8,460,64,64,80
82,228,1,83,7,467,71,65,70
83,228,1,84,3,470,35,32,30
84,228,1,85,5,475,46,44,50
85,228,1,86,9,484,89,81,90
86,228,1,87,9,493,114,114,90
87,228,1,88,9,502,87,80,90
88,228,1,89,6,508,67,67,60
89,228,1,90,3,511,22,22,30
90,228,1,91,6,517,63,59,60
91,228,1,92,5,522,37,37,50
92,228,1,93,8,530,77,77,80
93,228,1,94,7,537,72,69,70
94,228,1,95,5,542,41,41,50
95,228,1,96,6,548,56,52,60
96,228,1,97,7,555,79,79,70
97,228,1,98,5,560,50,47,50
98,228,1,99,9,569,92,82,90
99,228,1,100,7,576,78,78,70
100,228,1,101,2,578,17,17,20
101,228,1,102,5,583,41,41,50
102,228,1,103,5,588,49,45,50
103,228,1,104,4,592,46,42,40
104,228,1,105,3,595,25,24,30
105,228,1,106,9,604,104,96,90
106,228,1,107,6,610,71,71,60
107,228,1,108,2,612,17,17,20
108,228,1,109,5,617,52,50,50
109,228,1,110,8,625,76,76,80
110,228,1,111,9,634,88,88,90
111,228,1,112,9,643,91,87,90
112,228,1,113,5,648,58,58,50
113,228,1,114,7,655,64,61,70
114,228,1,115,7,662,71,71,70
115,228,1,116,7,669,72,70,70
116,228,1,117,4,673,35,35,40
117,228,1,118,9,682,96,96,90
118,228,1,119,8,690,70,70,80
119,228,1,120,6,696,67,67,60
120,228,1,121,4,700,37,37,40
121,228,1,122,4,704,46,42,40
122,228,1,123,2,706,22,22,20
123,228,1,124,2,708,19,18,20
124,228,1,125,8,716,78,78,80
125,228,1,126,3,719,33,31,30
126,228,1,127,6,725,62,58,60
127,228,1,128,8,733,89,89,80
128,228,1,129,9,742,106,97,90
129,228,1,130,7,749,93,86,70
130,228,1,131,5,754,68,68,50
131,228,1,132,3,757,29,29,30
132,228,1,133,5,762,47,47,50
133,228,1,134,2,764,18,17,20
134,228,1,135,5,769,42,42,50
135,228,1,136,9,778,71,71,90
136,228,1,137,7,785,78,78,70
137,228,1,138,6,791,57,53,60
138,228,1,139,8,799,84,84,80
139,228,1,140,5,804,50,50,50
140,228,1,141,7,811,67,65,70
141,228,1,142,4,815,38,38,40
142,228,1,143,7,822,57,54,70
143,228,1,144,5,827,52,52,50
144,228,1,145,9,836,109,109,90
145,228,1,146,3,839,35,35,30
146,228,1,147,7,846,68,68,70
147,228,1,148,4,850,41,41,40
148,228,1,149,2,852,25,23,20
149,228,1,150,6,858,49,45,60
150,228,1,151,6,864,89,82,60
