,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,147,1,1,4,4,31,25,40
1,147,1,2,9,13,109,73,90
2,147,1,3,8,21,129,129,80
3,147,1,4,5,26,55,55,50
4,147,1,5,5,31,46,33,50
5,147,1,6,9,40,110,110,90
6,147,1,7,9,49,82,82,90
7,147,1,8,6,55,63,63,60
8,147,1,9,5,60,58,58,50
9,147,1,10,9,69,94,94,90
10,147,1,11,6,75,69,49,60
11,147,1,12,6,81,78,55,60
12,147,1,13,2,83,41,30,20
13,147,1,14,4,87,51,51,40
14,147,1,15,3,90,35,29,30
15,147,1,16,2,92,22,22,20
16,147,1,17,9,101,109,109,90
17,147,1,18,5,106,42,42,50
18,147,1,19,5,111,59,37,50
19,147,1,20,9,120,112,71,90
20,147,1,21,3,123,69,42,30
21,147,1,22,6,129,78,78,60
22,147,1,23,9,138,77,56,90
23,147,1,24,8,146,98,98,80
24,147,1,25,4,150,45,30,40
25,147,1,26,7,157,70,46,70
26,147,1,27,9,166,120,83,90
27,147,1,28,4,170,78,51,40
28,147,1,29,8,178,98,63,80
29,147,1,30,7,185,110,73,70
30,147,1,31,5,190,98,98,50
31,147,1,32,8,198,80,50,80
32,147,1,33,9,207,122,85,90
33,147,1,34,3,210,71,71,30
34,147,1,35,4,214,49,49,40
35,147,1,36,7,221,69,46,70
36,147,1,37,9,230,119,119,90
37,147,1,38,6,236,51,37,60
38,147,1,39,6,242,85,85,60
39,147,1,40,5,247,61,42,50
40,147,1,41,8,255,102,71,80
41,147,1,42,8,263,107,107,80
42,147,1,43,4,267,44,21,40
43,147,1,44,8,275,104,66,80
44,147,1,45,6,281,103,103,60
45,147,1,46,5,286,56,39,50
46,147,1,47,8,294,76,51,80
47,147,1,48,4,298,62,43,40
48,147,1,49,9,307,108,74,90
49,147,1,50,7,314,95,71,70
50,147,1,51,3,317,46,46,30
51,147,1,52,3,320,30,16,30
52,147,1,53,6,326,66,66,60
53,147,1,54,7,333,84,84,70
54,147,1,55,8,341,84,84,80
55,147,1,56,4,345,40,40,40
56,147,1,57,9,354,103,103,90
57,147,1,58,8,362,91,62,80
