,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,146,1,1,3,3,0,30
1,146,1,2,9,12,4,90
2,146,1,3,6,18,0,60
3,146,1,4,9,27,9,90
4,146,1,5,9,36,5,90
5,146,1,6,7,43,2,70
6,146,1,7,8,51,0,80
7,146,1,8,8,59,3,80
8,146,1,9,9,68,3,90
9,146,1,10,6,74,0,60
10,146,1,11,4,78,3,40
11,146,1,12,4,82,0,40
12,146,1,13,3,85,0,30
13,146,1,14,6,91,0,60
14,146,1,15,6,97,12,60
15,146,1,16,9,106,0,90
16,146,1,17,2,108,0,20
17,146,1,18,8,116,0,80
18,146,1,19,6,122,16,60
19,146,1,20,9,131,3,90
20,146,1,21,3,134,2,30
21,146,1,22,6,140,1,60
22,146,1,23,5,145,2,50
23,146,1,24,8,153,0,80
24,146,1,25,6,159,3,60
25,146,1,26,5,164,0,50
26,146,1,27,3,167,7,30
27,146,1,28,7,174,5,70
28,146,1,29,9,183,0,90
29,146,1,30,8,191,3,80
30,146,1,31,9,200,6,90
31,146,1,32,8,208,4,80
32,146,1,33,4,212,2,40
33,146,1,34,6,218,0,60
34,146,1,35,9,227,11,90
35,146,1,36,8,235,3,80
36,146,1,37,9,244,0,90
37,146,1,38,9,253,12,90
38,146,1,39,5,258,2,50
39,146,1,40,7,265,1,70
40,146,1,41,3,268,0,30
41,146,1,42,6,274,0,60
42,146,1,43,5,279,0,50
43,146,1,44,2,281,0,20
44,146,1,45,3,284,12,30
45,146,1,46,2,286,0,20
46,146,1,47,9,295,3,90
47,146,1,48,4,299,0,40
48,146,1,49,6,305,5,60
49,146,1,50,6,311,0,60
50,146,1,51,4,315,0,40
51,146,1,52,4,319,6,40
52,146,1,53,2,321,1,20
53,146,1,54,8,329,0,80
54,146,1,55,6,335,0,60
55,146,1,56,8,343,0,80
56,146,1,57,2,345,0,20
57,146,1,58,4,349,13,40
58,146,1,59,7,356,1,70
59,146,1,60,8,364,0,80
60,146,1,61,8,372,8,80
