,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,40,1,1,5,5,0,50
1,40,1,2,8,13,6,80
2,40,1,3,8,21,9,80
3,40,1,4,6,27,3,60
4,40,1,5,4,31,2,40
5,40,1,6,7,38,4,70
6,40,1,7,5,43,4,50
7,40,1,8,6,49,2,60
8,40,1,9,2,51,0,20
9,40,1,10,6,57,4,60
10,40,1,11,5,62,2,50
11,40,1,12,7,69,0,70
12,40,1,13,7,76,5,70
13,40,1,14,3,79,2,30
14,40,1,15,6,85,0,60
15,40,1,16,7,92,0,70
16,40,1,17,6,98,18,60
17,40,1,18,9,107,8,90
18,40,1,19,9,116,3,90
19,40,1,20,7,123,4,70
20,40,1,21,2,125,1,20
21,40,1,22,3,128,2,30
22,40,1,23,7,135,6,70
23,40,1,24,6,141,3,60
24,40,1,25,3,144,2,30
25,40,1,26,3,147,2,30
26,40,1,27,3,150,1,30
27,40,1,28,7,157,6,70
28,40,1,29,9,166,0,90
29,40,1,30,5,171,8,50
30,40,1,31,4,175,1,40
31,40,1,32,5,180,4,50
32,40,1,33,8,188,3,80
33,40,1,34,7,195,6,70
34,40,1,35,7,202,6,70
35,40,1,36,5,207,1,50
36,40,1,37,7,214,0,70
37,40,1,38,7,221,7,70
38,40,1,39,9,230,4,90
39,40,1,40,8,238,2,80
40,40,1,41,4,242,2,40
41,40,1,42,6,248,1,60
42,40,1,43,4,252,1,40
43,40,1,44,2,254,2,20
44,40,1,45,9,263,7,90
45,40,1,46,9,272,3,90
46,40,1,47,7,279,4,70
47,40,1,48,2,281,1,20
48,40,1,49,7,288,2,70
49,40,1,50,9,297,8,90
50,40,1,51,3,300,3,30
51,40,1,52,8,308,2,80
52,40,1,53,9,317,0,90
53,40,1,54,9,326,6,90
54,40,1,55,5,331,2,50
55,40,1,56,8,339,5,80
56,40,1,57,7,346,2,70
57,40,1,58,8,354,4,80
58,40,1,59,2,356,1,20
59,40,1,60,8,364,5,80
60,40,1,61,9,373,1,90
61,40,1,62,4,377,4,40
62,40,1,63,8,385,5,80
63,40,1,64,6,391,4,60
64,40,1,65,4,395,2,40
65,40,1,66,5,400,4,50
66,40,1,67,6,406,0,60
67,40,1,68,2,408,1,20
68,40,1,69,9,417,4,90
69,40,1,70,2,419,0,20
70,40,1,71,3,422,3,30
71,40,1,72,9,431,7,90
72,40,1,73,5,436,2,50
73,40,1,74,5,441,2,50
74,40,1,75,7,448,2,70
75,40,1,76,9,457,3,90
76,40,1,77,6,463,0,60
77,40,1,78,7,470,6,70
78,40,1,79,9,479,4,90
79,40,1,80,8,487,2,80
80,40,1,81,6,493,2,60
81,40,1,82,8,501,5,80
