,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,200,1,1,4,4,1,40
1,200,1,2,6,10,2,60
2,200,1,3,6,16,3,60
3,200,1,4,3,19,0,30
4,200,1,5,8,27,0,80
5,200,1,6,4,31,0,40
6,200,1,7,3,34,9,30
7,200,1,8,7,41,0,70
8,200,1,9,7,48,6,70
9,200,1,10,8,56,0,80
10,200,1,11,8,64,10,80
11,200,1,12,4,68,1,40
12,200,1,13,8,76,0,80
13,200,1,14,7,83,10,70
14,200,1,15,4,87,0,40
15,200,1,16,5,92,0,50
16,200,1,17,3,95,0,30
17,200,1,18,3,98,0,30
18,200,1,19,7,105,0,70
19,200,1,20,3,108,0,30
20,200,1,21,6,114,16,60
21,200,1,22,4,118,0,40
22,200,1,23,7,125,0,70
23,200,1,24,2,127,12,20
24,200,1,25,7,134,0,70
25,200,1,26,8,142,10,80
26,200,1,27,4,146,0,40
27,200,1,28,2,148,0,20
28,200,1,29,2,150,0,20
29,200,1,30,3,153,0,30
30,200,1,31,3,156,0,30
31,200,1,32,7,163,13,70
32,200,1,33,9,172,4,90
33,200,1,34,9,181,6,90
34,200,1,35,4,185,4,40
35,200,1,36,9,194,2,90
36,200,1,37,7,201,0,70
37,200,1,38,3,204,0,30
38,200,1,39,6,210,0,60
39,200,1,40,2,212,0,20
40,200,1,41,3,215,8,30
41,200,1,42,9,224,5,90
42,200,1,43,8,232,0,80
43,200,1,44,2,234,0,20
44,200,1,45,9,243,4,90
45,200,1,46,6,249,2,60
46,200,1,47,9,258,0,90
47,200,1,48,9,267,12,90
48,200,1,49,3,270,2,30
49,200,1,50,3,273,0,30
50,200,1,51,8,281,3,80
51,200,1,52,3,284,0,30
52,200,1,53,2,286,1,20
53,200,1,54,5,291,2,50
54,200,1,55,2,293,0,20
55,200,1,56,2,295,0,20
56,200,1,57,2,297,0,20
57,200,1,58,7,304,0,70
58,200,1,59,5,309,11,50
59,200,1,60,6,315,0,60
60,200,1,61,7,322,13,70
61,200,1,62,4,326,0,40
62,200,1,63,4,330,0,40
63,200,1,64,4,334,0,40
64,200,1,65,2,336,0,20
65,200,1,66,6,342,0,60
66,200,1,67,9,351,12,90
67,200,1,68,6,357,0,60
68,200,1,69,4,361,0,40
69,200,1,70,9,370,7,90
70,200,1,71,6,376,2,60
71,200,1,72,4,380,0,40
72,200,1,73,3,383,0,30
73,200,1,74,9,392,0,90
74,200,1,75,3,395,11,30
75,200,1,76,7,402,0,70
76,200,1,77,4,406,0,40
77,200,1,78,2,408,0,20
78,200,1,79,7,415,0,70
79,200,1,80,8,423,19,80
80,200,1,81,2,425,0,20
81,200,1,82,4,429,0,40
82,200,1,83,6,435,7,60
