,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,39,1,1,6,6,3,60
1,39,1,2,2,8,0,20
2,39,1,3,5,13,7,50
3,39,1,4,2,15,1,20
4,39,1,5,8,23,2,80
5,39,1,6,8,31,3,80
6,39,1,7,9,40,7,90
7,39,1,8,3,43,0,30
8,39,1,9,8,51,8,80
9,39,1,10,4,55,4,40
10,39,1,11,8,63,4,80
11,39,1,12,5,68,1,50
12,39,1,13,9,77,4,90
13,39,1,14,6,83,4,60
14,39,1,15,7,90,2,70
15,39,1,16,4,94,5,40
16,39,1,17,9,103,4,90
17,39,1,18,8,111,0,80
18,39,1,19,3,114,9,30
19,39,1,20,7,121,0,70
20,39,1,21,4,125,4,40
21,39,1,22,7,132,6,70
22,39,1,23,5,137,2,50
23,39,1,24,2,139,1,20
24,39,1,25,4,143,0,40
25,39,1,26,9,152,3,90
26,39,1,27,6,158,2,60
27,39,1,28,6,164,2,60
28,39,1,29,4,168,0,40
29,39,1,30,3,171,4,30
30,39,1,31,6,177,1,60
31,39,1,32,8,185,11,80
32,39,1,33,3,188,1,30
33,39,1,34,5,193,2,50
34,39,1,35,9,202,3,90
35,39,1,36,7,209,0,70
36,39,1,37,2,211,4,20
37,39,1,38,4,215,3,40
38,39,1,39,5,220,2,50
39,39,1,40,4,224,2,40
40,39,1,41,6,230,0,60
41,39,1,42,6,236,7,60
42,39,1,43,9,245,2,90
43,39,1,44,4,249,6,40
44,39,1,45,2,251,0,20
45,39,1,46,2,253,1,20
46,39,1,47,5,258,2,50
47,39,1,48,9,267,3,90
48,39,1,49,2,269,0,20
49,39,1,50,5,274,4,50
50,39,1,51,5,279,2,50
51,39,1,52,7,286,1,70
52,39,1,53,8,294,0,80
53,39,1,54,8,302,7,80
54,39,1,55,5,307,5,50
55,39,1,56,4,311,0,40
56,39,1,57,2,313,6,20
57,39,1,58,2,315,0,20
58,39,1,59,2,317,1,20
59,39,1,60,2,319,0,20
60,39,1,61,2,321,4,20
61,39,1,62,8,329,4,80
62,39,1,63,5,334,2,50
63,39,1,64,7,341,0,70
64,39,1,65,9,350,9,90
65,39,1,66,3,353,1,30
66,39,1,67,8,361,1,80
67,39,1,68,8,369,3,80
68,39,1,69,7,376,1,70
69,39,1,70,7,383,3,70
70,39,1,71,2,385,2,20
71,39,1,72,4,389,1,40
72,39,1,73,9,398,2,90
73,39,1,74,8,406,0,80
74,39,1,75,4,410,2,40
75,39,1,76,5,415,1,50
76,39,1,77,6,421,8,60
77,39,1,78,4,425,3,40
78,39,1,79,6,431,2,60
79,39,1,80,3,434,0,30
80,39,1,81,5,439,0,50
81,39,1,82,9,448,5,90
82,39,1,83,5,453,4,50
83,39,1,84,7,460,7,70
84,39,1,85,5,465,5,50
85,39,1,86,5,470,3,50
86,39,1,87,7,477,2,70
87,39,1,88,9,486,3,90
88,39,1,89,4,490,2,40
89,39,1,90,4,494,2,40
90,39,1,91,4,498,3,40
91,39,1,92,9,507,5,90
92,39,1,93,5,512,2,50
93,39,1,94,6,518,3,60
94,39,1,95,7,525,0,70
95,39,1,96,4,529,3,40
96,39,1,97,6,535,3,60
97,39,1,98,3,538,3,30
98,39,1,99,4,542,1,40
99,39,1,100,3,545,0,30
100,39,1,101,3,548,1,30
101,39,1,102,8,556,7,80
102,39,1,103,5,561,2,50
103,39,1,104,7,568,2,70
104,39,1,105,8,576,4,80
105,39,1,106,5,581,4,50
106,39,1,107,7,588,6,70
107,39,1,108,3,591,3,30
108,39,1,109,2,593,4,20
109,39,1,110,3,596,0,30
110,39,1,111,3,599,0,30
111,39,1,112,7,606,0,70
112,39,1,113,5,611,10,50
113,39,1,114,8,619,4,80
114,39,1,115,9,628,2,90
115,39,1,116,5,633,4,50
116,39,1,117,4,637,3,40
117,39,1,118,8,645,4,80
118,39,1,119,6,651,3,60
119,39,1,120,5,656,0,50
120,39,1,121,5,661,5,50
121,39,1,122,4,665,1,40
122,39,1,123,7,672,4,70
123,39,1,124,7,679,6,70
124,39,1,125,7,686,0,70
125,39,1,126,2,688,1,20
