,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,106,1,1,2,2,20,20
1,106,1,2,8,10,88,80
2,106,1,3,9,19,94,90
3,106,1,4,7,26,55,70
4,106,1,5,2,28,13,20
5,106,1,6,2,30,26,20
6,106,1,7,2,32,0,20
7,106,1,8,6,38,85,60
8,106,1,9,5,43,37,50
9,106,1,10,8,51,0,80
10,106,1,11,3,54,90,30
11,106,1,12,6,60,66,60
12,106,1,13,6,66,49,60
13,106,1,14,5,71,43,50
14,106,1,15,5,76,52,50
15,106,1,16,5,81,51,50
16,106,1,17,6,87,0,60
17,106,1,18,2,89,95,20
18,106,1,19,5,94,0,50
19,106,1,20,9,103,158,90
20,106,1,21,7,110,0,70
21,106,1,22,6,116,137,60
22,106,1,23,7,123,76,70
23,106,1,24,3,126,23,30
24,106,1,25,2,128,24,20
25,106,1,26,8,136,79,80
26,106,1,27,8,144,72,80
27,106,1,28,4,148,0,40
28,106,1,29,6,154,0,60
29,106,1,30,7,161,153,70
30,106,1,31,3,164,37,30
31,106,1,32,2,166,18,20
32,106,1,33,6,172,0,60
33,106,1,34,4,176,0,40
34,106,1,35,2,178,125,20
35,106,1,36,7,185,0,70
36,106,1,37,2,187,84,20
37,106,1,38,2,189,16,20
38,106,1,39,7,196,73,70
39,106,1,40,4,200,43,40
40,106,1,41,9,209,0,90
41,106,1,42,4,213,0,40
42,106,1,43,4,217,190,40
43,106,1,44,7,224,0,70
44,106,1,45,8,232,146,80
45,106,1,46,9,241,0,90
46,106,1,47,3,244,108,30
47,106,1,48,4,248,31,40
48,106,1,49,9,257,71,90
49,106,1,50,3,260,0,30
50,106,1,51,2,262,49,20
51,106,1,52,7,269,64,70
52,106,1,53,7,276,84,70
53,106,1,54,7,283,0,70
54,106,1,55,2,285,0,20
55,106,1,56,5,290,146,50
56,106,1,57,3,293,31,30
57,106,1,58,7,300,86,70
58,106,1,59,9,309,80,90
59,106,1,60,8,317,91,80
60,106,1,61,7,324,0,70
61,106,1,62,9,333,0,90
62,106,1,63,7,340,0,70
63,106,1,64,7,347,0,70
64,106,1,65,6,353,374,60
65,106,1,66,4,357,0,40
66,106,1,67,9,366,0,90
67,106,1,68,5,371,179,50
68,106,1,69,9,380,0,90
69,106,1,70,5,385,131,50
70,106,1,71,6,391,57,60
71,106,1,72,5,396,0,50
72,106,1,73,7,403,111,70
73,106,1,74,3,406,29,30
74,106,1,75,6,412,0,60
75,106,1,76,9,421,0,90
76,106,1,77,7,428,0,70
77,106,1,78,5,433,277,50
78,106,1,79,5,438,56,50
79,106,1,80,6,444,54,60
80,106,1,81,9,453,0,90
81,106,1,82,2,455,0,20
82,106,1,83,8,463,178,80
83,106,1,84,8,471,71,80
84,106,1,85,8,479,0,80
85,106,1,86,2,481,97,20
86,106,1,87,7,488,82,70
87,106,1,88,5,493,0,50
88,106,1,89,6,499,120,60
89,106,1,90,7,506,0,70
90,106,1,91,7,513,131,70
91,106,1,92,5,518,53,50
92,106,1,93,3,521,38,30
93,106,1,94,3,524,28,30
94,106,1,95,3,527,33,30
95,106,1,96,8,535,70,80
96,106,1,97,5,540,54,50
97,106,1,98,2,542,14,20
98,106,1,99,5,547,55,50
99,106,1,100,6,553,43,60
100,106,1,101,3,556,37,30
101,106,1,102,5,561,0,50
102,106,1,103,8,569,115,80
103,106,1,104,7,576,78,70
104,106,1,105,5,581,51,50
105,106,1,106,2,583,23,20
106,106,1,107,8,591,85,80
107,106,1,108,3,594,24,30
108,106,1,109,4,598,39,40
109,106,1,110,5,603,0,50
110,106,1,111,4,607,0,40
111,106,1,112,7,614,0,70
112,106,1,113,5,619,198,50
113,106,1,114,6,625,48,60
114,106,1,115,3,628,36,30
115,106,1,116,6,634,0,60
116,106,1,117,5,639,125,50
117,106,1,118,6,645,59,60
118,106,1,119,3,648,26,30
119,106,1,120,6,654,63,60
120,106,1,121,9,663,0,90
121,106,1,122,2,665,103,20
122,106,1,123,6,671,61,60
123,106,1,124,8,679,87,80
124,106,1,125,8,687,0,80
125,106,1,126,9,696,174,90
126,106,1,127,4,700,0,40
127,106,1,128,8,708,117,80
128,106,1,129,2,710,14,20
129,106,1,130,4,714,0,40
130,106,1,131,2,716,0,20
131,106,1,132,6,722,113,60
132,106,1,133,9,731,85,90
133,106,1,134,5,736,52,50
134,106,1,135,6,742,0,60
135,106,1,136,6,748,124,60
136,106,1,137,7,755,69,70
137,106,1,138,8,763,0,80
138,106,1,139,3,766,115,30
139,106,1,140,4,770,0,40
140,106,1,141,5,775,83,50
141,106,1,142,4,779,0,40
142,106,1,143,8,787,0,80
143,106,1,144,7,794,0,70
144,106,1,145,7,801,244,70
145,106,1,146,3,804,0,30
146,106,1,147,4,808,67,40
147,106,1,148,6,814,0,60
148,106,1,149,5,819,93,50
149,106,1,150,3,822,0,30
150,106,1,151,3,825,50,30
151,106,1,152,5,830,0,50
152,106,1,153,3,833,70,30
153,106,1,154,2,835,20,20
154,106,1,155,2,837,15,20
155,106,1,156,2,839,21,20
156,106,1,157,9,848,93,90
157,106,1,158,5,853,54,50
158,106,1,159,5,858,48,50
159,106,1,160,9,867,0,90
160,106,1,161,6,873,161,60
161,106,1,162,7,880,74,70
162,106,1,163,2,882,21,20
163,106,1,164,7,889,60,70
164,106,1,165,5,894,0,50
165,106,1,166,4,898,78,40
166,106,1,167,9,907,0,90
167,106,1,168,9,916,182,90
168,106,1,169,4,920,45,40
169,106,1,170,6,926,62,60
170,106,1,171,7,933,0,70
171,106,1,172,9,942,162,90
172,106,1,173,5,947,46,50
173,106,1,174,4,951,0,40
174,106,1,175,2,953,0,20
175,106,1,176,5,958,129,50
176,106,1,177,3,961,0,30
177,106,1,178,8,969,96,80
