,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,195,1,1,7,7,0,70
1,195,1,2,7,14,0,70
2,195,1,3,2,16,0,20
3,195,1,4,7,23,0,70
4,195,1,5,7,30,0,70
5,195,1,6,8,38,393,80
6,195,1,7,9,47,0,90
7,195,1,8,9,56,0,90
8,195,1,9,3,59,0,30
9,195,1,10,4,63,0,40
10,195,1,11,2,65,278,20
11,195,1,12,9,74,77,90
12,195,1,13,5,79,0,50
13,195,1,14,2,81,0,20
14,195,1,15,5,86,128,50
15,195,1,16,5,91,0,50
16,195,1,17,4,95,0,40
17,195,1,18,8,103,0,80
18,195,1,19,9,112,0,90
19,195,1,20,6,118,305,60
20,195,1,21,2,120,0,20
21,195,1,22,5,125,69,50
22,195,1,23,9,134,0,90
23,195,1,24,8,142,175,80
24,195,1,25,7,149,72,70
25,195,1,26,5,154,0,50
26,195,1,27,6,160,0,60
27,195,1,28,3,163,138,30
28,195,1,29,9,172,0,90
29,195,1,30,9,181,0,90
30,195,1,31,9,190,251,90
31,195,1,32,7,197,74,70
32,195,1,33,7,204,0,70
33,195,1,34,4,208,0,40
34,195,1,35,6,214,181,60
35,195,1,36,4,218,0,40
36,195,1,37,8,226,0,80
37,195,1,38,8,234,204,80
38,195,1,39,7,241,0,70
39,195,1,40,4,245,103,40
40,195,1,41,5,250,53,50
41,195,1,42,9,259,0,90
42,195,1,43,8,267,194,80
43,195,1,44,3,270,32,30
44,195,1,45,4,274,36,40
45,195,1,46,2,276,0,20
46,195,1,47,5,281,0,50
47,195,1,48,3,284,0,30
48,195,1,49,9,293,0,90
49,195,1,50,3,296,0,30
50,195,1,51,7,303,280,70
51,195,1,52,4,307,31,40
52,195,1,53,2,309,0,20
53,195,1,54,4,313,0,40
54,195,1,55,2,315,0,20
55,195,1,56,8,323,158,80
56,195,1,57,4,327,34,40
57,195,1,58,8,335,0,80
58,195,1,59,6,341,0,60
59,195,1,60,7,348,0,70
60,195,1,61,4,352,0,40
61,195,1,62,7,359,0,70
62,195,1,63,6,365,0,60
63,195,1,64,9,374,0,90
64,195,1,65,4,378,0,40
65,195,1,66,4,382,0,40
66,195,1,67,5,387,565,50
67,195,1,68,4,391,0,40
68,195,1,69,6,397,0,60
69,195,1,70,7,404,0,70
70,195,1,71,9,413,0,90
71,195,1,72,7,420,324,70
72,195,1,73,2,422,20,20
73,195,1,74,9,431,0,90
74,195,1,75,3,434,0,30
75,195,1,76,2,436,0,20
76,195,1,77,9,445,217,90
77,195,1,78,4,449,0,40
78,195,1,79,2,451,0,20
79,195,1,80,8,459,126,80
80,195,1,81,5,464,49,50
81,195,1,82,3,467,0,30
82,195,1,83,5,472,0,50
83,195,1,84,6,478,0,60
84,195,1,85,2,480,0,20
85,195,1,86,4,484,0,40
86,195,1,87,8,492,280,80
87,195,1,88,4,496,0,40
88,195,1,89,9,505,0,90
89,195,1,90,7,512,0,70
90,195,1,91,4,516,256,40
91,195,1,92,4,520,35,40
92,195,1,93,2,522,20,20
93,195,1,94,3,525,30,30
94,195,1,95,7,532,55,70
95,195,1,96,7,539,66,70
96,195,1,97,7,546,0,70
97,195,1,98,3,549,101,30
98,195,1,99,8,557,75,80
99,195,1,100,3,560,30,30
100,195,1,101,9,569,0,90
101,195,1,102,7,576,148,70
102,195,1,103,3,579,35,30
103,195,1,104,5,584,46,50
104,195,1,105,3,587,0,30
105,195,1,106,9,596,130,90
106,195,1,107,6,602,0,60
107,195,1,108,7,609,119,70
108,195,1,109,6,615,61,60
109,195,1,110,3,618,28,30
110,195,1,111,2,620,18,20
111,195,1,112,2,622,0,20
112,195,1,113,5,627,0,50
113,195,1,114,8,635,0,80
114,195,1,115,8,643,205,80
115,195,1,116,9,652,96,90
116,195,1,117,5,657,0,50
117,195,1,118,6,663,0,60
118,195,1,119,3,666,0,30
119,195,1,120,2,668,0,20
120,195,1,121,2,670,0,20
121,195,1,122,9,679,0,90
122,195,1,123,8,687,374,80
123,195,1,124,6,693,61,60
124,195,1,125,9,702,0,90
125,195,1,126,7,709,167,70
126,195,1,127,7,716,0,70
127,195,1,128,3,719,0,30
128,195,1,129,5,724,0,50
129,195,1,130,2,726,145,20
130,195,1,131,9,735,83,90
131,195,1,132,2,737,14,20
132,195,1,133,3,740,0,30
133,195,1,134,9,749,0,90
134,195,1,135,5,754,0,50
135,195,1,136,3,757,216,30
136,195,1,137,8,765,0,80
137,195,1,138,6,771,0,60
138,195,1,139,4,775,180,40
139,195,1,140,8,783,0,80
140,195,1,141,7,790,0,70
141,195,1,142,9,799,0,90
142,195,1,143,5,804,318,50
143,195,1,144,7,811,0,70
144,195,1,145,3,814,0,30
145,195,1,146,6,820,153,60
146,195,1,147,2,822,23,20
147,195,1,148,8,830,86,80
148,195,1,149,4,834,0,40
149,195,1,150,2,836,59,20
150,195,1,151,7,843,74,70
151,195,1,152,3,846,28,30
152,195,1,153,5,851,50,50
153,195,1,154,7,858,65,70
154,195,1,155,5,863,0,50
155,195,1,156,3,866,67,30
156,195,1,157,4,870,32,40
157,195,1,158,5,875,0,50
158,195,1,159,4,879,0,40
159,195,1,160,3,882,0,30
160,195,1,161,3,885,0,30
161,195,1,162,7,892,0,70
162,195,1,163,8,900,289,80
163,195,1,164,6,906,0,60
164,195,1,165,5,911,101,50
165,195,1,166,9,920,81,90
166,195,1,167,8,928,95,80
167,195,1,168,3,931,25,30
168,195,1,169,4,935,36,40
169,195,1,170,9,944,103,90
170,195,1,171,3,947,0,30
171,195,1,172,8,955,121,80
172,195,1,173,7,962,81,70
173,195,1,174,3,965,29,30
174,195,1,175,4,969,0,40
175,195,1,176,8,977,0,80
176,195,1,177,5,982,181,50
177,195,1,178,5,987,0,50
178,195,1,179,6,993,0,60
179,195,1,180,8,1001,0,80
180,195,1,181,2,1003,0,20
181,195,1,182,4,1007,0,40
