,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,9,1,1,9,9,77,90
1,9,1,2,5,14,59,50
2,9,1,3,2,16,11,20
3,9,1,4,5,21,0,50
4,9,1,5,4,25,95,40
5,9,1,6,6,31,60,60
6,9,1,7,6,37,37,60
7,9,1,8,3,40,37,30
8,9,1,9,5,45,52,50
9,9,1,10,4,49,41,40
10,9,1,11,8,57,97,80
11,9,1,12,8,65,75,80
12,9,1,13,5,70,41,50
13,9,1,14,7,77,62,70
14,9,1,15,5,82,43,50
15,9,1,16,6,88,67,60
16,9,1,17,5,93,54,50
17,9,1,18,9,102,91,90
18,9,1,19,2,104,24,20
19,9,1,20,8,112,86,80
20,9,1,21,9,121,94,90
21,9,1,22,7,128,70,70
22,9,1,23,4,132,43,40
23,9,1,24,4,136,50,40
24,9,1,25,6,142,68,60
25,9,1,26,8,150,71,80
26,9,1,27,6,156,54,60
27,9,1,28,6,162,53,60
28,9,1,29,7,169,72,70
29,9,1,30,6,175,52,60
30,9,1,31,3,178,33,30
31,9,1,32,2,180,22,20
32,9,1,33,5,185,40,50
33,9,1,34,5,190,52,50
34,9,1,35,2,192,21,20
35,9,1,36,2,194,8,20
36,9,1,37,2,196,24,20
37,9,1,38,5,201,46,50
38,9,1,39,5,206,0,50
39,9,1,40,3,209,85,30
40,9,1,41,2,211,23,20
41,9,1,42,8,219,80,80
42,9,1,43,6,225,59,60
43,9,1,44,6,231,65,60
44,9,1,45,9,240,102,90
45,9,1,46,4,244,45,40
46,9,1,47,6,250,62,60
47,9,1,48,2,252,15,20
48,9,1,49,2,254,25,20
49,9,1,50,5,259,57,50
50,9,1,51,9,268,87,90
51,9,1,52,2,270,22,20
52,9,1,53,9,279,84,90
53,9,1,54,9,288,90,90
54,9,1,55,5,293,47,50
55,9,1,56,7,300,67,70
56,9,1,57,7,307,67,70
57,9,1,58,7,314,66,70
58,9,1,59,4,318,32,40
59,9,1,60,6,324,55,60
60,9,1,61,2,326,17,20
61,9,1,62,8,334,71,80
62,9,1,63,4,338,47,40
63,9,1,64,6,344,75,60
64,9,1,65,2,346,16,20
65,9,1,66,9,355,78,90
66,9,1,67,9,364,87,90
67,9,1,68,7,371,81,70
68,9,1,69,2,373,0,20
69,9,1,70,9,382,0,90
70,9,1,71,6,388,189,60
71,9,1,72,3,391,26,30
72,9,1,73,9,400,90,90
73,9,1,74,5,405,56,50
74,9,1,75,7,412,66,70
75,9,1,76,8,420,67,80
76,9,1,77,7,427,0,70
77,9,1,78,2,429,104,20
78,9,1,79,7,436,81,70
79,9,1,80,3,439,33,30
80,9,1,81,4,443,47,40
81,9,1,82,5,448,50,50
82,9,1,83,2,450,15,20
83,9,1,84,3,453,29,30
84,9,1,85,5,458,59,50
85,9,1,86,8,466,74,80
86,9,1,87,4,470,35,40
