,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,269,1,1,7,7,0,70
1,269,1,2,8,15,148,80
2,269,1,3,8,23,0,80
3,269,1,4,4,27,112,40
4,269,1,5,2,29,0,20
5,269,1,6,5,34,0,50
6,269,1,7,6,40,0,60
7,269,1,8,8,48,0,80
8,269,1,9,5,53,254,50
9,269,1,10,3,56,30,30
10,269,1,11,9,65,0,90
11,269,1,12,7,72,167,70
12,269,1,13,2,74,20,20
13,269,1,14,8,82,0,80
14,269,1,15,8,90,156,80
15,269,1,16,5,95,0,50
16,269,1,17,8,103,0,80
17,269,1,18,4,107,0,40
18,269,1,19,8,115,230,80
19,269,1,20,3,118,0,30
20,269,1,21,5,123,0,50
21,269,1,22,6,129,168,60
22,269,1,23,9,138,0,90
23,269,1,24,2,140,0,20
24,269,1,25,6,146,0,60
25,269,1,26,8,154,0,80
26,269,1,27,2,156,0,20
27,269,1,28,7,163,328,70
28,269,1,29,4,167,0,40
29,269,1,30,7,174,0,70
30,269,1,31,4,178,0,40
31,269,1,32,9,187,0,90
32,269,1,33,3,190,0,30
33,269,1,34,5,195,0,50
34,269,1,35,7,202,413,70
35,269,1,36,8,210,0,80
36,269,1,37,3,213,117,30
37,269,1,38,2,215,18,20
38,269,1,39,4,219,0,40
39,269,1,40,9,228,119,90
40,269,1,41,9,237,0,90
41,269,1,42,7,244,150,70
42,269,1,43,4,248,0,40
43,269,1,44,9,257,142,90
44,269,1,45,8,265,92,80
45,269,1,46,3,268,0,30
46,269,1,47,3,271,0,30
47,269,1,48,5,276,116,50
48,269,1,49,5,281,0,50
49,269,1,50,9,290,142,90
50,269,1,51,3,293,0,30
51,269,1,52,7,300,0,70
52,269,1,53,3,303,0,30
53,269,1,54,6,309,0,60
54,269,1,55,8,317,0,80
55,269,1,56,3,320,0,30
56,269,1,57,4,324,0,40
57,269,1,58,8,332,0,80
58,269,1,59,5,337,0,50
59,269,1,60,8,345,543,80
60,269,1,61,5,350,0,50
61,269,1,62,4,354,0,40
62,269,1,63,4,358,130,40
63,269,1,64,3,361,0,30
64,269,1,65,4,365,65,40
65,269,1,66,2,367,0,20
66,269,1,67,7,374,0,70
67,269,1,68,7,381,143,70
68,269,1,69,4,385,0,40
69,269,1,70,5,390,0,50
70,269,1,71,8,398,0,80
71,269,1,72,6,404,0,60
72,269,1,73,6,410,0,60
73,269,1,74,4,414,0,40
74,269,1,75,2,416,349,20
75,269,1,76,2,418,0,20
76,269,1,77,5,423,0,50
77,269,1,78,7,430,0,70
78,269,1,79,6,436,0,60
79,269,1,80,5,441,0,50
80,269,1,81,6,447,0,60
81,269,1,82,6,453,0,60
82,269,1,83,9,462,432,90
83,269,1,84,9,471,0,90
84,269,1,85,2,473,0,20
85,269,1,86,8,481,184,80
86,269,1,87,7,488,81,70
87,269,1,88,5,493,0,50
88,269,1,89,3,496,0,30
89,269,1,90,9,505,0,90
90,269,1,91,9,514,0,90
91,269,1,92,5,519,302,50
92,269,1,93,3,522,30,30
93,269,1,94,4,526,40,40
94,269,1,95,3,529,0,30
95,269,1,96,2,531,0,20
96,269,1,97,6,537,96,60
97,269,1,98,3,540,27,30
98,269,1,99,4,544,34,40
99,269,1,100,5,549,0,50
100,269,1,101,5,554,103,50
101,269,1,102,2,556,0,20
102,269,1,103,8,564,0,80
103,269,1,104,4,568,141,40
104,269,1,105,8,576,82,80
105,269,1,106,3,579,0,30
106,269,1,107,6,585,0,60
107,269,1,108,4,589,0,40
108,269,1,109,3,592,162,30
109,269,1,110,4,596,0,40
110,269,1,111,7,603,0,70
111,269,1,112,5,608,0,50
112,269,1,113,2,610,0,20
113,269,1,114,4,614,0,40
114,269,1,115,9,623,323,90
115,269,1,116,2,625,0,20
116,269,1,117,9,634,0,90
117,269,1,118,4,638,0,40
118,269,1,119,3,641,0,30
119,269,1,120,5,646,0,50
120,269,1,121,5,651,0,50
121,269,1,122,4,655,321,40
122,269,1,123,7,662,77,70
123,269,1,124,5,667,0,50
124,269,1,125,7,674,0,70
125,269,1,126,7,681,0,70
126,269,1,127,3,684,0,30
127,269,1,128,9,693,0,90
128,269,1,129,9,702,0,90
129,269,1,130,9,711,0,90
130,269,1,131,4,715,0,40
131,269,1,132,3,718,573,30
132,269,1,133,3,721,28,30
133,269,1,134,5,726,73,50
134,269,1,135,9,735,0,90
135,269,1,136,7,742,0,70
136,269,1,137,8,750,0,80
137,269,1,138,4,754,0,40
138,269,1,139,5,759,0,50
139,269,1,140,3,762,0,30
140,269,1,141,6,768,0,60
141,269,1,142,9,777,0,90
142,269,1,143,3,780,0,30
143,269,1,144,2,782,0,20
144,269,1,145,8,790,0,80
145,269,1,146,8,798,0,80
146,269,1,147,8,806,0,80
