,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,356,1,1,5,5,0,50
1,356,1,2,5,10,0,50
2,356,1,3,3,13,0,30
3,356,1,4,7,20,0,70
4,356,1,5,7,27,0,70
5,356,1,6,6,33,0,60
6,356,1,7,9,42,0,90
7,356,1,8,8,50,0,80
8,356,1,9,4,54,0,40
9,356,1,10,3,57,0,30
10,356,1,11,4,61,0,40
11,356,1,12,6,67,0,60
12,356,1,13,9,76,0,90
13,356,1,14,3,79,0,30
14,356,1,15,3,82,0,30
15,356,1,16,5,87,0,50
16,356,1,17,2,89,0,20
17,356,1,18,9,98,0,90
18,356,1,19,5,103,0,50
19,356,1,20,7,110,0,70
20,356,1,21,6,116,0,60
21,356,1,22,7,123,0,70
22,356,1,23,6,129,0,60
23,356,1,24,9,138,0,90
24,356,1,25,4,142,0,40
25,356,1,26,2,144,0,20
26,356,1,27,4,148,0,40
27,356,1,28,5,153,0,50
28,356,1,29,7,160,0,70
29,356,1,30,7,167,0,70
30,356,1,31,2,169,0,20
31,356,1,32,3,172,0,30
32,356,1,33,7,179,0,70
33,356,1,34,6,185,0,60
34,356,1,35,9,194,0,90
35,356,1,36,7,201,0,70
36,356,1,37,8,209,0,80
37,356,1,38,7,216,2160,70
38,356,1,39,2,218,0,20
39,356,1,40,4,222,0,40
40,356,1,41,5,227,0,50
41,356,1,42,3,230,0,30
42,356,1,43,6,236,0,60
43,356,1,44,5,241,0,50
44,356,1,45,8,249,0,80
45,356,1,46,6,255,0,60
46,356,1,47,3,258,0,30
47,356,1,48,8,266,0,80
48,356,1,49,7,273,0,70
49,356,1,50,9,282,0,90
50,356,1,51,5,287,0,50
51,356,1,52,8,295,0,80
52,356,1,53,4,299,874,40
53,356,1,54,9,308,0,90
54,356,1,55,4,312,0,40
55,356,1,56,3,315,0,30
56,356,1,57,6,321,0,60
57,356,1,58,7,328,0,70
58,356,1,59,3,331,0,30
59,356,1,60,6,337,0,60
60,356,1,61,5,342,0,50
61,356,1,62,8,350,0,80
62,356,1,63,6,356,0,60
63,356,1,64,6,362,0,60
64,356,1,65,2,364,0,20
65,356,1,66,7,371,0,70
66,356,1,67,7,378,0,70
67,356,1,68,6,384,0,60
68,356,1,69,2,386,0,20
69,356,1,70,8,394,0,80
70,356,1,71,5,399,0,50
71,356,1,72,7,406,0,70
72,356,1,73,7,413,0,70
73,356,1,74,2,415,0,20
74,356,1,75,2,417,0,20
75,356,1,76,4,421,0,40
76,356,1,77,6,427,0,60
77,356,1,78,7,434,0,70
78,356,1,79,9,443,0,90
79,356,1,80,6,449,0,60
80,356,1,81,3,452,0,30
81,356,1,82,5,457,0,50
82,356,1,83,6,463,0,60
83,356,1,84,3,466,0,30
84,356,1,85,3,469,0,30
85,356,1,86,4,473,0,40
86,356,1,87,2,475,0,20
87,356,1,88,3,478,0,30
88,356,1,89,6,484,0,60
89,356,1,90,8,492,0,80
90,356,1,91,5,497,0,50
91,356,1,92,5,502,0,50
92,356,1,93,2,504,0,20
93,356,1,94,7,511,0,70
94,356,1,95,6,517,0,60
95,356,1,96,3,520,0,30
96,356,1,97,4,524,0,40
97,356,1,98,9,533,0,90
98,356,1,99,5,538,0,50
99,356,1,100,5,543,0,50
100,356,1,101,2,545,0,20
101,356,1,102,2,547,0,20
102,356,1,103,8,555,0,80
103,356,1,104,8,563,0,80
104,356,1,105,6,569,0,60
105,356,1,106,2,571,0,20
106,356,1,107,6,577,0,60
107,356,1,108,4,581,0,40
108,356,1,109,5,586,0,50
109,356,1,110,6,592,0,60
110,356,1,111,8,600,0,80
111,356,1,112,9,609,0,90
112,356,1,113,5,614,0,50
113,356,1,114,3,617,0,30
114,356,1,115,2,619,0,20
115,356,1,116,7,626,0,70
116,356,1,117,7,633,0,70
117,356,1,118,2,635,0,20
118,356,1,119,9,644,0,90
119,356,1,120,9,653,0,90
120,356,1,121,3,656,0,30
121,356,1,122,4,660,0,40
122,356,1,123,3,663,0,30
123,356,1,124,2,665,3747,20
124,356,1,125,3,668,0,30
125,356,1,126,2,670,0,20
126,356,1,127,4,674,0,40
127,356,1,128,8,682,0,80
128,356,1,129,8,690,0,80
129,356,1,130,5,695,0,50
130,356,1,131,2,697,0,20
131,356,1,132,7,704,0,70
132,356,1,133,5,709,0,50
133,356,1,134,7,716,0,70
134,356,1,135,9,725,0,90
135,356,1,136,8,733,0,80
136,356,1,137,2,735,0,20
137,356,1,138,5,740,0,50
138,356,1,139,7,747,0,70
139,356,1,140,4,751,0,40
140,356,1,141,3,754,0,30
141,356,1,142,9,763,0,90
142,356,1,143,4,767,1043,40
143,356,1,144,5,772,0,50
144,356,1,145,3,775,0,30
145,356,1,146,2,777,0,20
146,356,1,147,8,785,0,80
147,356,1,148,4,789,0,40
148,356,1,149,3,792,0,30
149,356,1,150,4,796,0,40
150,356,1,151,9,805,0,90
151,356,1,152,4,809,0,40
152,356,1,153,2,811,0,20
153,356,1,154,5,816,0,50
154,356,1,155,9,825,0,90
155,356,1,156,6,831,0,60
156,356,1,157,7,838,0,70
157,356,1,158,5,843,0,50
158,356,1,159,9,852,907,90
159,356,1,160,7,859,0,70
160,356,1,161,5,864,0,50
161,356,1,162,7,871,0,70
162,356,1,163,5,876,0,50
163,356,1,164,6,882,0,60
164,356,1,165,9,891,0,90
165,356,1,166,3,894,0,30
166,356,1,167,8,902,0,80
167,356,1,168,5,907,0,50
168,356,1,169,6,913,0,60
169,356,1,170,4,917,0,40
170,356,1,171,2,919,0,20
171,356,1,172,9,928,0,90
172,356,1,173,5,933,0,50
173,356,1,174,4,937,0,40
174,356,1,175,8,945,0,80
175,356,1,176,9,954,0,90
176,356,1,177,3,957,0,30
177,356,1,178,9,966,0,90
178,356,1,179,8,974,0,80
179,356,1,180,6,980,0,60
180,356,1,181,9,989,0,90
181,356,1,182,7,996,0,70
182,356,1,183,9,1005,1541,90
183,356,1,184,6,1011,0,60
184,356,1,185,4,1015,0,40
185,356,1,186,2,1017,0,20
186,356,1,187,2,1019,0,20
187,356,1,188,9,1028,0,90
188,356,1,189,2,1030,0,20
189,356,1,190,4,1034,0,40
190,356,1,191,9,1043,0,90
191,356,1,192,3,1046,0,30
192,356,1,193,8,1054,0,80
193,356,1,194,6,1060,0,60
194,356,1,195,7,1067,0,70
195,356,1,196,7,1074,0,70
196,356,1,197,4,1078,0,40
197,356,1,198,2,1080,0,20
198,356,1,199,4,1084,0,40
199,356,1,200,8,1092,0,80
200,356,1,201,7,1099,932,70
201,356,1,202,9,1108,0,90
202,356,1,203,4,1112,0,40
