,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,181,1,1,2,2,19,20
1,181,1,2,9,11,0,90
2,181,1,3,4,15,129,40
3,181,1,4,6,21,0,60
4,181,1,5,9,30,0,90
5,181,1,6,7,37,0,70
6,181,1,7,9,46,0,90
7,181,1,8,6,52,379,60
8,181,1,9,6,58,0,60
9,181,1,10,4,62,0,40
10,181,1,11,8,70,0,80
11,181,1,12,6,76,231,60
12,181,1,13,3,79,0,30
13,181,1,14,4,83,80,40
14,181,1,15,7,90,84,70
15,181,1,16,2,92,0,20
16,181,1,17,7,99,0,70
17,181,1,18,3,102,105,30
18,181,1,19,5,107,0,50
19,181,1,20,8,115,0,80
20,181,1,21,6,121,176,60
21,181,1,22,6,127,61,60
22,181,1,23,9,136,84,90
23,181,1,24,7,143,67,70
24,181,1,25,5,148,44,50
25,181,1,26,2,150,19,20
26,181,1,27,6,156,0,60
27,181,1,28,5,161,94,50
28,181,1,29,4,165,47,40
29,181,1,30,2,167,26,20
30,181,1,31,8,175,0,80
31,181,1,32,2,177,102,20
32,181,1,33,4,181,0,40
33,181,1,34,7,188,108,70
34,181,1,35,2,190,0,20
35,181,1,36,5,195,0,50
36,181,1,37,6,201,0,60
37,181,1,38,4,205,179,40
38,181,1,39,5,210,0,50
39,181,1,40,6,216,0,60
40,181,1,41,3,219,0,30
41,181,1,42,8,227,190,80
42,181,1,43,8,235,77,80
43,181,1,44,7,242,0,70
44,181,1,45,5,247,0,50
45,181,1,46,2,249,145,20
46,181,1,47,4,253,45,40
47,181,1,48,2,255,0,20
48,181,1,49,2,257,46,20
49,181,1,50,7,264,77,70
50,181,1,51,2,266,19,20
51,181,1,52,8,274,80,80
52,181,1,53,6,280,52,60
53,181,1,54,6,286,0,60
54,181,1,55,2,288,0,20
55,181,1,56,9,297,0,90
56,181,1,57,5,302,189,50
57,181,1,58,9,311,80,90
58,181,1,59,9,320,0,90
59,181,1,60,2,322,101,20
60,181,1,61,3,325,29,30
61,181,1,62,4,329,55,40
62,181,1,63,7,336,68,70
63,181,1,64,2,338,0,20
64,181,1,65,4,342,0,40
65,181,1,66,2,344,88,20
66,181,1,67,8,352,0,80
67,181,1,68,7,359,0,70
68,181,1,69,9,368,0,90
69,181,1,70,8,376,0,80
70,181,1,71,3,379,331,30
71,181,1,72,6,385,58,60
72,181,1,73,5,390,0,50
73,181,1,74,9,399,0,90
74,181,1,75,2,401,160,20
75,181,1,76,5,406,59,50
76,181,1,77,6,412,58,60
77,181,1,78,3,415,34,30
78,181,1,79,9,424,102,90
79,181,1,80,5,429,48,50
80,181,1,81,2,431,12,20
81,181,1,82,2,433,16,20
82,181,1,83,2,435,17,20
83,181,1,84,9,444,0,90
84,181,1,85,7,451,179,70
85,181,1,86,8,459,78,80
86,181,1,87,2,461,0,20
87,181,1,88,8,469,108,80
88,181,1,89,3,472,33,30
89,181,1,90,5,477,53,50
90,181,1,91,9,486,0,90
91,181,1,92,3,489,0,30
92,181,1,93,2,491,135,20
93,181,1,94,6,497,61,60
94,181,1,95,2,499,0,20
95,181,1,96,5,504,63,50
96,181,1,97,3,507,36,30
97,181,1,98,6,513,70,60
98,181,1,99,6,519,0,60
99,181,1,100,6,525,113,60
100,181,1,101,5,530,0,50
101,181,1,102,7,537,120,70
102,181,1,103,8,545,0,80
103,181,1,104,6,551,131,60
104,181,1,105,8,559,71,80
105,181,1,106,8,567,0,80
106,181,1,107,7,574,154,70
107,181,1,108,3,577,0,30
108,181,1,109,7,584,0,70
109,181,1,110,8,592,0,80
110,181,1,111,8,600,286,80
111,181,1,112,6,606,57,60
112,181,1,113,6,612,0,60
113,181,1,114,5,617,0,50
114,181,1,115,7,624,179,70
115,181,1,116,4,628,30,40
116,181,1,117,5,633,53,50
117,181,1,118,8,641,0,80
118,181,1,119,2,643,0,20
119,181,1,120,4,647,131,40
120,181,1,121,2,649,23,20
121,181,1,122,6,655,0,60
122,181,1,123,5,660,0,50
123,181,1,124,8,668,173,80
124,181,1,125,5,673,42,50
125,181,1,126,2,675,19,20
126,181,1,127,8,683,81,80
127,181,1,128,7,690,0,70
128,181,1,129,5,695,0,50
129,181,1,130,2,697,148,20
130,181,1,131,4,701,45,40
131,181,1,132,8,709,79,80
132,181,1,133,9,718,95,90
133,181,1,134,3,721,23,30
134,181,1,135,3,724,0,30
135,181,1,136,8,732,100,80
136,181,1,137,4,736,41,40
137,181,1,138,7,743,0,70
138,181,1,139,3,746,100,30
139,181,1,140,2,748,0,20
140,181,1,141,6,754,0,60
141,181,1,142,6,760,0,60
142,181,1,143,5,765,0,50
143,181,1,144,3,768,0,30
144,181,1,145,9,777,0,90
145,181,1,146,7,784,0,70
146,181,1,147,6,790,0,60
147,181,1,148,5,795,0,50
148,181,1,149,6,801,567,60
149,181,1,150,4,805,0,40
150,181,1,151,2,807,0,20
151,181,1,152,8,815,0,80
152,181,1,153,3,818,0,30
153,181,1,154,9,827,271,90
154,181,1,155,2,829,0,20
155,181,1,156,8,837,0,80
156,181,1,157,8,845,170,80
157,181,1,158,9,854,84,90
158,181,1,159,7,861,69,70
159,181,1,160,6,867,0,60
160,181,1,161,3,870,109,30
161,181,1,162,6,876,65,60
162,181,1,163,7,883,0,70
163,181,1,164,3,886,99,30
164,181,1,165,4,890,43,40
165,181,1,166,8,898,69,80
166,181,1,167,8,906,92,80
167,181,1,168,3,909,0,30
168,181,1,169,3,912,0,30
169,181,1,170,8,920,142,80
170,181,1,171,8,928,0,80
171,181,1,172,5,933,127,50
172,181,1,173,2,935,0,20
173,181,1,174,6,941,0,60
174,181,1,175,4,945,127,40
175,181,1,176,2,947,0,20
176,181,1,177,8,955,114,80
177,181,1,178,3,958,0,30
178,181,1,179,8,966,0,80
179,181,1,180,6,972,171,60
180,181,1,181,3,975,0,30
181,181,1,182,3,978,0,30
182,181,1,183,5,983,107,50
183,181,1,184,3,986,37,30
184,181,1,185,8,994,79,80
185,181,1,186,9,1003,0,90
186,181,1,187,8,1011,0,80
187,181,1,188,8,1019,234,80
188,181,1,189,4,1023,37,40
189,181,1,190,9,1032,92,90
190,181,1,191,5,1037,0,50
191,181,1,192,3,1040,0,30
192,181,1,193,6,1046,0,60
193,181,1,194,7,1053,220,70
194,181,1,195,4,1057,42,40
195,181,1,196,9,1066,101,90
196,181,1,197,6,1072,0,60
197,181,1,198,2,1074,89,20
198,181,1,199,6,1080,0,60
199,181,1,200,7,1087,0,70
200,181,1,201,7,1094,185,70
201,181,1,202,9,1103,0,90
202,181,1,203,7,1110,0,70
203,181,1,204,9,1119,259,90
204,181,1,205,4,1123,35,40
205,181,1,206,9,1132,0,90
206,181,1,207,4,1136,140,40
207,181,1,208,6,1142,0,60
208,181,1,209,6,1148,0,60
209,181,1,210,9,1157,215,90
210,181,1,211,4,1161,0,40
211,181,1,212,5,1166,0,50
212,181,1,213,8,1174,0,80
213,181,1,214,7,1181,0,70
214,181,1,215,5,1186,0,50
215,181,1,216,4,1190,325,40
216,181,1,217,9,1199,0,90
217,181,1,218,5,1204,127,50
218,181,1,219,9,1213,80,90
219,181,1,220,9,1222,0,90
220,181,1,221,6,1228,0,60
221,181,1,222,7,1235,0,70
222,181,1,223,2,1237,227,20
223,181,1,224,2,1239,21,20
224,181,1,225,4,1243,34,40
225,181,1,226,4,1247,39,40
226,181,1,227,9,1256,89,90
227,181,1,228,4,1260,0,40
228,181,1,229,7,1267,122,70
229,181,1,230,7,1274,0,70
230,181,1,231,5,1279,0,50
231,181,1,232,5,1284,0,50
232,181,1,233,4,1288,219,40
233,181,1,234,8,1296,0,80
234,181,1,235,8,1304,0,80
235,181,1,236,5,1309,0,50
236,181,1,237,7,1316,0,70
237,181,1,238,3,1319,0,30
238,181,1,239,6,1325,0,60
