,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,341,1,1,4,4,0,40
1,341,1,2,4,8,0,40
2,341,1,3,8,16,0,80
3,341,1,4,4,20,0,40
4,341,1,5,9,29,0,90
5,341,1,6,2,31,0,20
6,341,1,7,2,33,0,20
7,341,1,8,9,42,0,90
8,341,1,9,6,48,0,60
9,341,1,10,9,57,0,90
10,341,1,11,4,61,631,40
11,341,1,12,2,63,0,20
12,341,1,13,2,65,0,20
13,341,1,14,6,71,0,60
14,341,1,15,5,76,150,50
15,341,1,16,9,85,0,90
16,341,1,17,6,91,0,60
17,341,1,18,4,95,0,40
18,341,1,19,5,100,0,50
19,341,1,20,2,102,0,20
20,341,1,21,3,105,0,30
21,341,1,22,9,114,0,90
22,341,1,23,7,121,0,70
23,341,1,24,3,124,0,30
24,341,1,25,6,130,0,60
25,341,1,26,3,133,0,30
26,341,1,27,2,135,0,20
27,341,1,28,2,137,0,20
28,341,1,29,9,146,0,90
29,341,1,30,9,155,0,90
30,341,1,31,9,164,0,90
31,341,1,32,5,169,0,50
32,341,1,33,5,174,0,50
33,341,1,34,3,177,0,30
34,341,1,35,8,185,0,80
35,341,1,36,3,188,0,30
36,341,1,37,7,195,0,70
37,341,1,38,4,199,0,40
38,341,1,39,8,207,0,80
39,341,1,40,4,211,0,40
40,341,1,41,3,214,0,30
41,341,1,42,6,220,0,60
42,341,1,43,2,222,0,20
43,341,1,44,3,225,0,30
44,341,1,45,5,230,0,50
45,341,1,46,7,237,0,70
46,341,1,47,2,239,0,20
47,341,1,48,6,245,0,60
48,341,1,49,9,254,0,90
49,341,1,50,3,257,1799,30
50,341,1,51,8,265,0,80
51,341,1,52,6,271,0,60
52,341,1,53,2,273,0,20
53,341,1,54,7,280,218,70
54,341,1,55,7,287,0,70
55,341,1,56,4,291,0,40
56,341,1,57,6,297,0,60
57,341,1,58,7,304,0,70
58,341,1,59,5,309,0,50
59,341,1,60,9,318,0,90
60,341,1,61,2,320,451,20
61,341,1,62,4,324,0,40
62,341,1,63,2,326,0,20
63,341,1,64,3,329,0,30
64,341,1,65,7,336,0,70
65,341,1,66,9,345,0,90
66,341,1,67,7,352,0,70
67,341,1,68,4,356,0,40
68,341,1,69,2,358,0,20
69,341,1,70,4,362,0,40
70,341,1,71,2,364,0,20
71,341,1,72,9,373,0,90
72,341,1,73,5,378,0,50
73,341,1,74,9,387,675,90
74,341,1,75,3,390,0,30
75,341,1,76,5,395,0,50
76,341,1,77,9,404,185,90
77,341,1,78,3,407,0,30
78,341,1,79,8,415,0,80
79,341,1,80,7,422,0,70
80,341,1,81,5,427,0,50
81,341,1,82,7,434,0,70
82,341,1,83,2,436,0,20
83,341,1,84,4,440,0,40
84,341,1,85,9,449,0,90
85,341,1,86,8,457,0,80
86,341,1,87,4,461,551,40
87,341,1,88,6,467,0,60
88,341,1,89,3,470,0,30
89,341,1,90,5,475,0,50
90,341,1,91,9,484,0,90
91,341,1,92,5,489,0,50
92,341,1,93,5,494,0,50
93,341,1,94,5,499,0,50
94,341,1,95,9,508,0,90
95,341,1,96,2,510,0,20
96,341,1,97,7,517,0,70
97,341,1,98,6,523,662,60
98,341,1,99,4,527,0,40
99,341,1,100,5,532,0,50
100,341,1,101,4,536,0,40
101,341,1,102,8,544,0,80
102,341,1,103,6,550,0,60
103,341,1,104,9,559,0,90
104,341,1,105,6,565,448,60
105,341,1,106,5,570,0,50
106,341,1,107,9,579,0,90
107,341,1,108,6,585,0,60
108,341,1,109,3,588,0,30
109,341,1,110,6,594,0,60
110,341,1,111,6,600,0,60
111,341,1,112,4,604,0,40
112,341,1,113,4,608,0,40
113,341,1,114,4,612,0,40
114,341,1,115,5,617,0,50
115,341,1,116,2,619,0,20
116,341,1,117,2,621,555,20
117,341,1,118,6,627,0,60
118,341,1,119,7,634,0,70
119,341,1,120,3,637,0,30
120,341,1,121,4,641,0,40
121,341,1,122,5,646,0,50
122,341,1,123,5,651,0,50
123,341,1,124,9,660,0,90
124,341,1,125,8,668,0,80
125,341,1,126,9,677,0,90
126,341,1,127,9,686,0,90
127,341,1,128,9,695,0,90
128,341,1,129,4,699,0,40
129,341,1,130,7,706,0,70
130,341,1,131,3,709,0,30
131,341,1,132,2,711,0,20
132,341,1,133,4,715,0,40
133,341,1,134,8,723,0,80
134,341,1,135,6,729,0,60
135,341,1,136,9,738,0,90
136,341,1,137,6,744,0,60
137,341,1,138,8,752,0,80
138,341,1,139,3,755,0,30
139,341,1,140,4,759,0,40
140,341,1,141,2,761,1435,20
141,341,1,142,6,767,0,60
142,341,1,143,8,775,164,80
143,341,1,144,5,780,0,50
144,341,1,145,5,785,0,50
145,341,1,146,9,794,0,90
146,341,1,147,2,796,0,20
147,341,1,148,3,799,0,30
148,341,1,149,2,801,0,20
149,341,1,150,9,810,0,90
150,341,1,151,3,813,0,30
151,341,1,152,7,820,0,70
152,341,1,153,9,829,0,90
153,341,1,154,9,838,0,90
154,341,1,155,6,844,701,60
155,341,1,156,2,846,0,20
156,341,1,157,8,854,0,80
157,341,1,158,8,862,0,80
158,341,1,159,4,866,223,40
159,341,1,160,3,869,0,30
160,341,1,161,3,872,0,30
161,341,1,162,4,876,0,40
162,341,1,163,8,884,0,80
163,341,1,164,9,893,256,90
164,341,1,165,2,895,0,20
165,341,1,166,4,899,0,40
166,341,1,167,8,907,0,80
167,341,1,168,9,916,0,90
168,341,1,169,9,925,0,90
169,341,1,170,4,929,364,40
170,341,1,171,9,938,0,90
171,341,1,172,3,941,0,30
172,341,1,173,9,950,0,90
173,341,1,174,5,955,0,50
174,341,1,175,7,962,0,70
175,341,1,176,5,967,0,50
176,341,1,177,6,973,0,60
177,341,1,178,7,980,0,70
178,341,1,179,4,984,0,40
179,341,1,180,7,991,0,70
180,341,1,181,9,1000,0,90
181,341,1,182,2,1002,0,20
182,341,1,183,2,1004,0,20
183,341,1,184,2,1006,0,20
184,341,1,185,9,1015,872,90
185,341,1,186,4,1019,0,40
186,341,1,187,4,1023,0,40
187,341,1,188,2,1025,0,20
188,341,1,189,3,1028,0,30
189,341,1,190,2,1030,0,20
190,341,1,191,6,1036,0,60
191,341,1,192,6,1042,0,60
192,341,1,193,3,1045,0,30
193,341,1,194,9,1054,0,90
194,341,1,195,5,1059,0,50
195,341,1,196,8,1067,0,80
196,341,1,197,9,1076,0,90
197,341,1,198,7,1083,0,70
198,341,1,199,8,1091,0,80
199,341,1,200,5,1096,0,50
200,341,1,201,9,1105,0,90
201,341,1,202,9,1114,0,90
202,341,1,203,7,1121,0,70
203,341,1,204,5,1126,1146,50
204,341,1,205,7,1133,62,70
205,341,1,206,9,1142,0,90
206,341,1,207,6,1148,0,60
207,341,1,208,3,1151,0,30
208,341,1,209,6,1157,0,60
209,341,1,210,3,1160,0,30
210,341,1,211,6,1166,0,60
211,341,1,212,5,1171,0,50
212,341,1,213,7,1178,0,70
213,341,1,214,4,1182,0,40
214,341,1,215,2,1184,0,20
215,341,1,216,2,1186,0,20
216,341,1,217,7,1193,0,70
217,341,1,218,8,1201,0,80
218,341,1,219,7,1208,0,70
219,341,1,220,5,1213,0,50
220,341,1,221,8,1221,893,80
221,341,1,222,7,1228,0,70
222,341,1,223,7,1235,0,70
223,341,1,224,7,1242,0,70
224,341,1,225,8,1250,0,80
225,341,1,226,8,1258,0,80
226,341,1,227,9,1267,440,90
227,341,1,228,7,1274,0,70
228,341,1,229,9,1283,0,90
229,341,1,230,4,1287,0,40
230,341,1,231,2,1289,0,20
231,341,1,232,6,1295,0,60
232,341,1,233,6,1301,0,60
233,341,1,234,6,1307,0,60
234,341,1,235,4,1311,0,40
235,341,1,236,4,1315,0,40
236,341,1,237,2,1317,0,20
237,341,1,238,7,1324,0,70
238,341,1,239,3,1327,0,30
239,341,1,240,8,1335,0,80
240,341,1,241,5,1340,0,50
241,341,1,242,2,1342,0,20
242,341,1,243,2,1344,0,20
243,341,1,244,3,1347,0,30
244,341,1,245,2,1349,0,20
245,341,1,246,2,1351,0,20
246,341,1,247,6,1357,0,60
247,341,1,248,9,1366,0,90
248,341,1,249,7,1373,0,70
249,341,1,250,5,1378,0,50
250,341,1,251,5,1383,0,50
251,341,1,252,3,1386,0,30
252,341,1,253,3,1389,0,30
253,341,1,254,8,1397,0,80
254,341,1,255,3,1400,0,30
255,341,1,256,5,1405,0,50
256,341,1,257,4,1409,0,40
257,341,1,258,6,1415,0,60
258,341,1,259,7,1422,0,70
259,341,1,260,2,1424,0,20
260,341,1,261,2,1426,0,20
261,341,1,262,3,1429,0,30
262,341,1,263,6,1435,0,60
263,341,1,264,2,1437,0,20
264,341,1,265,6,1443,0,60
265,341,1,266,5,1448,0,50
266,341,1,267,6,1454,0,60
267,341,1,268,3,1457,0,30
268,341,1,269,4,1461,0,40
269,341,1,270,8,1469,0,80
270,341,1,271,5,1474,0,50
271,341,1,272,2,1476,0,20
272,341,1,273,7,1483,0,70
273,341,1,274,7,1490,0,70
274,341,1,275,5,1495,0,50
275,341,1,276,3,1498,0,30
276,341,1,277,6,1504,0,60
277,341,1,278,7,1511,0,70
278,341,1,279,7,1518,0,70
279,341,1,280,4,1522,0,40
280,341,1,281,5,1527,0,50
281,341,1,282,9,1536,0,90
282,341,1,283,7,1543,0,70
283,341,1,284,6,1549,0,60
284,341,1,285,3,1552,2902,30
285,341,1,286,7,1559,0,70
286,341,1,287,7,1566,0,70
287,341,1,288,3,1569,0,30
288,341,1,289,9,1578,0,90
289,341,1,290,5,1583,314,50
290,341,1,291,6,1589,0,60
291,341,1,292,8,1597,0,80
292,341,1,293,2,1599,0,20
293,341,1,294,5,1604,0,50
294,341,1,295,2,1606,0,20
295,341,1,296,7,1613,0,70
296,341,1,297,3,1616,0,30
297,341,1,298,8,1624,0,80
298,341,1,299,6,1630,0,60
299,341,1,300,3,1633,0,30
300,341,1,301,2,1635,0,20
301,341,1,302,6,1641,0,60
302,341,1,303,5,1646,0,50
303,341,1,304,8,1654,0,80
304,341,1,305,8,1662,0,80
305,341,1,306,7,1669,802,70
306,341,1,307,3,1672,0,30
307,341,1,308,9,1681,0,90
308,341,1,309,7,1688,0,70
309,341,1,310,2,1690,0,20
310,341,1,311,5,1695,0,50
311,341,1,312,8,1703,0,80
312,341,1,313,4,1707,0,40
313,341,1,314,9,1716,0,90
314,341,1,315,8,1724,0,80
315,341,1,316,3,1727,0,30
316,341,1,317,4,1731,0,40
317,341,1,318,4,1735,0,40
318,341,1,319,9,1744,740,90
319,341,1,320,3,1747,0,30
320,341,1,321,9,1756,0,90
321,341,1,322,5,1761,0,50
322,341,1,323,2,1763,0,20
323,341,1,324,4,1767,0,40
324,341,1,325,5,1772,0,50
325,341,1,326,3,1775,0,30
326,341,1,327,4,1779,0,40
327,341,1,328,7,1786,0,70
328,341,1,329,3,1789,0,30
329,341,1,330,7,1796,521,70
330,341,1,331,9,1805,87,90
331,341,1,332,6,1811,0,60
332,341,1,333,7,1818,0,70
333,341,1,334,6,1824,0,60
334,341,1,335,3,1827,0,30
335,341,1,336,9,1836,330,90
336,341,1,337,7,1843,0,70
337,341,1,338,9,1852,0,90
338,341,1,339,9,1861,0,90
339,341,1,340,9,1870,0,90
340,341,1,341,7,1877,0,70
341,341,1,342,5,1882,0,50
342,341,1,343,4,1886,474,40
343,341,1,344,7,1893,0,70
344,341,1,345,6,1899,0,60
345,341,1,346,6,1905,0,60
346,341,1,347,4,1909,0,40
347,341,1,348,4,1913,0,40
348,341,1,349,6,1919,303,60
349,341,1,350,5,1924,0,50
350,341,1,351,6,1930,0,60
351,341,1,352,2,1932,0,20
352,341,1,353,2,1934,0,20
353,341,1,354,7,1941,0,70
