,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,135,1,1,7,7,64,70
1,135,1,2,3,10,39,30
2,135,1,3,7,17,0,70
3,135,1,4,3,20,0,30
4,135,1,5,6,26,148,60
5,135,1,6,4,30,39,40
6,135,1,7,9,39,85,90
7,135,1,8,4,43,51,40
8,135,1,9,2,45,0,20
9,135,1,10,3,48,56,30
10,135,1,11,3,51,0,30
11,135,1,12,7,58,99,70
12,135,1,13,8,66,81,80
13,135,1,14,8,74,0,80
14,135,1,15,9,83,0,90
15,135,1,16,8,91,0,80
16,135,1,17,2,93,276,20
17,135,1,18,2,95,21,20
18,135,1,19,2,97,0,20
19,135,1,20,9,106,0,90
20,135,1,21,2,108,125,20
21,135,1,22,3,111,0,30
22,135,1,23,2,113,37,20
23,135,1,24,2,115,0,20
24,135,1,25,8,123,104,80
25,135,1,26,5,128,47,50
26,135,1,27,4,132,0,40
27,135,1,28,9,141,140,90
28,135,1,29,4,145,43,40
29,135,1,30,7,152,67,70
30,135,1,31,4,156,44,40
31,135,1,32,6,162,53,60
32,135,1,33,7,169,73,70
33,135,1,34,9,178,0,90
34,135,1,35,2,180,0,20
35,135,1,36,4,184,159,40
36,135,1,37,6,190,0,60
37,135,1,38,3,193,95,30
38,135,1,39,2,195,0,20
39,135,1,40,4,199,71,40
40,135,1,41,5,204,0,50
41,135,1,42,3,207,67,30
42,135,1,43,4,211,39,40
43,135,1,44,7,218,0,70
44,135,1,45,2,220,75,20
45,135,1,46,7,227,73,70
46,135,1,47,4,231,35,40
47,135,1,48,7,238,68,70
48,135,1,49,2,240,26,20
49,135,1,50,8,248,0,80
50,135,1,51,9,257,170,90
51,135,1,52,6,263,0,60
52,135,1,53,9,272,158,90
53,135,1,54,8,280,0,80
54,135,1,55,5,285,123,50
55,135,1,56,9,294,83,90
56,135,1,57,4,298,33,40
57,135,1,58,7,305,59,70
58,135,1,59,2,307,0,20
59,135,1,60,5,312,0,50
60,135,1,61,4,316,108,40
61,135,1,62,2,318,26,20
62,135,1,63,6,324,0,60
63,135,1,64,3,327,0,30
64,135,1,65,8,335,0,80
65,135,1,66,6,341,219,60
66,135,1,67,2,343,0,20
67,135,1,68,2,345,27,20
68,135,1,69,6,351,66,60
69,135,1,70,9,360,90,90
70,135,1,71,5,365,0,50
71,135,1,72,5,370,90,50
72,135,1,73,5,375,48,50
73,135,1,74,9,384,84,90
74,135,1,75,3,387,35,30
75,135,1,76,8,395,0,80
76,135,1,77,9,404,143,90
77,135,1,78,9,413,77,90
78,135,1,79,8,421,0,80
79,135,1,80,4,425,0,40
80,135,1,81,3,428,178,30
81,135,1,82,3,431,30,30
82,135,1,83,6,437,0,60
83,135,1,84,6,443,102,60
84,135,1,85,7,450,58,70
85,135,1,86,5,455,0,50
86,135,1,87,8,463,112,80
87,135,1,88,6,469,0,60
88,135,1,89,5,474,0,50
89,135,1,90,5,479,0,50
90,135,1,91,3,482,177,30
91,135,1,92,7,489,0,70
92,135,1,93,3,492,118,30
93,135,1,94,9,501,83,90
94,135,1,95,4,505,40,40
95,135,1,96,9,514,83,90
96,135,1,97,2,516,0,20
97,135,1,98,4,520,0,40
98,135,1,99,3,523,103,30
99,135,1,100,9,532,79,90
100,135,1,101,2,534,0,20
101,135,1,102,7,541,0,70
102,135,1,103,7,548,0,70
103,135,1,104,6,554,213,60
104,135,1,105,9,563,81,90
105,135,1,106,3,566,0,30
106,135,1,107,4,570,0,40
107,135,1,108,7,577,0,70
108,135,1,109,7,584,215,70
