,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,141,1,1,9,9,95,90
1,141,1,2,4,13,31,40
2,141,1,3,5,18,39,50
3,141,1,4,4,22,36,40
4,141,1,5,9,31,89,90
5,141,1,6,9,40,92,90
6,141,1,7,3,43,21,30
7,141,1,8,4,47,0,40
8,141,1,9,8,55,0,80
9,141,1,10,5,60,0,50
10,141,1,11,4,64,0,40
11,141,1,12,5,69,267,50
12,141,1,13,5,74,0,50
13,141,1,14,2,76,65,20
14,141,1,15,8,84,88,80
15,141,1,16,6,90,72,60
16,141,1,17,7,97,0,70
17,141,1,18,9,106,148,90
18,141,1,19,8,114,80,80
19,141,1,20,5,119,54,50
20,141,1,21,5,124,34,50
21,141,1,22,2,126,19,20
22,141,1,23,6,132,58,60
23,141,1,24,4,136,46,40
24,141,1,25,2,138,18,20
25,141,1,26,5,143,0,50
26,141,1,27,5,148,107,50
27,141,1,28,4,152,43,40
28,141,1,29,2,154,14,20
29,141,1,30,5,159,54,50
30,141,1,31,6,165,0,60
31,141,1,32,7,172,135,70
32,141,1,33,5,177,55,50
33,141,1,34,3,180,20,30
34,141,1,35,6,186,60,60
35,141,1,36,8,194,85,80
36,141,1,37,3,197,33,30
37,141,1,38,3,200,34,30
38,141,1,39,8,208,0,80
39,141,1,40,4,212,0,40
40,141,1,41,6,218,0,60
41,141,1,42,7,225,0,70
42,141,1,43,4,229,309,40
43,141,1,44,4,233,48,40
44,141,1,45,5,238,45,50
45,141,1,46,4,242,47,40
46,141,1,47,4,246,41,40
47,141,1,48,5,251,53,50
48,141,1,49,7,258,0,70
49,141,1,50,3,261,0,30
50,141,1,51,3,264,0,30
51,141,1,52,7,271,179,70
52,141,1,53,6,277,64,60
53,141,1,54,4,281,0,40
54,141,1,55,4,285,76,40
55,141,1,56,3,288,28,30
56,141,1,57,9,297,0,90
57,141,1,58,5,302,128,50
58,141,1,59,4,306,41,40
59,141,1,60,3,309,0,30
60,141,1,61,5,314,86,50
61,141,1,62,5,319,0,50
62,141,1,63,8,327,0,80
63,141,1,64,4,331,153,40
64,141,1,65,5,336,50,50
65,141,1,66,6,342,46,60
66,141,1,67,5,347,63,50
67,141,1,68,3,350,0,30
68,141,1,69,2,352,39,20
69,141,1,70,7,359,0,70
70,141,1,71,4,363,118,40
71,141,1,72,2,365,23,20
72,141,1,73,3,368,0,30
73,141,1,74,8,376,0,80
74,141,1,75,7,383,0,70
75,141,1,76,9,392,254,90
76,141,1,77,3,395,32,30
77,141,1,78,8,403,0,80
78,141,1,79,2,405,0,20
79,141,1,80,9,414,176,90
80,141,1,81,2,416,0,20
81,141,1,82,7,423,84,70
82,141,1,83,5,428,62,50
83,141,1,84,8,436,0,80
84,141,1,85,2,438,91,20
85,141,1,86,8,446,0,80
86,141,1,87,6,452,158,60
87,141,1,88,6,458,61,60
88,141,1,89,9,467,82,90
89,141,1,90,5,472,47,50
90,141,1,91,7,479,74,70
91,141,1,92,5,484,45,50
92,141,1,93,4,488,29,40
93,141,1,94,3,491,30,30
94,141,1,95,5,496,49,50
