,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,42,1,1,6,6,0,60
1,42,1,2,2,8,80,20
2,42,1,3,3,11,35,30
3,42,1,4,7,18,65,70
4,42,1,5,3,21,41,30
5,42,1,6,7,28,71,70
6,42,1,7,7,35,80,70
7,42,1,8,8,43,83,80
8,42,1,9,9,52,114,90
9,42,1,10,6,58,66,60
10,42,1,11,9,67,84,90
11,42,1,12,3,70,32,30
12,42,1,13,9,79,94,90
13,42,1,14,2,81,0,20
14,42,1,15,6,87,0,60
15,42,1,16,5,92,0,50
16,42,1,17,2,94,147,20
17,42,1,18,8,102,106,80
18,42,1,19,2,104,15,20
19,42,1,20,9,113,100,90
20,42,1,21,4,117,48,40
21,42,1,22,6,123,60,60
22,42,1,23,2,125,0,20
23,42,1,24,4,129,47,40
24,42,1,25,5,134,50,50
25,42,1,26,3,137,36,30
26,42,1,27,6,143,72,60
27,42,1,28,3,146,25,30
28,42,1,29,4,150,45,40
29,42,1,30,4,154,27,40
30,42,1,31,8,162,0,80
31,42,1,32,6,168,166,60
32,42,1,33,6,174,62,60
33,42,1,34,3,177,31,30
34,42,1,35,6,183,64,60
35,42,1,36,4,187,49,40
36,42,1,37,2,189,21,20
37,42,1,38,3,192,24,30
38,42,1,39,4,196,48,40
39,42,1,40,3,199,0,30
40,42,1,41,6,205,67,60
41,42,1,42,8,213,77,80
42,42,1,43,7,220,0,70
43,42,1,44,3,223,116,30
44,42,1,45,2,225,23,20
45,42,1,46,6,231,73,60
46,42,1,47,9,240,90,90
47,42,1,48,6,246,42,60
48,42,1,49,2,248,14,20
49,42,1,50,9,257,95,90
50,42,1,51,3,260,23,30
51,42,1,52,3,263,32,30
52,42,1,53,5,268,51,50
53,42,1,54,2,270,0,20
54,42,1,55,9,279,105,90
55,42,1,56,4,283,34,40
56,42,1,57,7,290,74,70
57,42,1,58,2,292,18,20
58,42,1,59,5,297,54,50
59,42,1,60,3,300,33,30
60,42,1,61,7,307,73,70
61,42,1,62,9,316,92,90
62,42,1,63,6,322,54,60
63,42,1,64,8,330,74,80
64,42,1,65,9,339,77,90
65,42,1,66,7,346,69,70
66,42,1,67,7,353,81,70
67,42,1,68,5,358,50,50
68,42,1,69,2,360,0,20
69,42,1,70,2,362,52,20
70,42,1,71,7,369,70,70
71,42,1,72,6,375,57,60
72,42,1,73,9,384,86,90
73,42,1,74,2,386,18,20
74,42,1,75,4,390,47,40
75,42,1,76,3,393,0,30
76,42,1,77,8,401,125,80
77,42,1,78,2,403,23,20
78,42,1,79,2,405,26,20
79,42,1,80,8,413,98,80
80,42,1,81,5,418,53,50
81,42,1,82,2,420,20,20
82,42,1,83,8,428,80,80
83,42,1,84,7,435,70,70
84,42,1,85,3,438,31,30
85,42,1,86,4,442,40,40
86,42,1,87,2,444,20,20
87,42,1,88,5,449,53,50
88,42,1,89,5,454,52,50
89,42,1,90,3,457,29,30
90,42,1,91,4,461,36,40
91,42,1,92,6,467,56,60
92,42,1,93,3,470,30,30
93,42,1,94,7,477,65,70
94,42,1,95,4,481,45,40
95,42,1,96,5,486,37,50
96,42,1,97,3,489,30,30
97,42,1,98,6,495,56,60
98,42,1,99,5,500,54,50
99,42,1,100,4,504,38,40
100,42,1,101,7,511,64,70
101,42,1,102,3,514,34,30
102,42,1,103,2,516,16,20
103,42,1,104,6,522,52,60
104,42,1,105,3,525,29,30
105,42,1,106,4,529,50,40
106,42,1,107,3,532,30,30
107,42,1,108,5,537,50,50
108,42,1,109,4,541,39,40
109,42,1,110,3,544,32,30
110,42,1,111,8,552,76,80
111,42,1,112,9,561,85,90
112,42,1,113,3,564,33,30
113,42,1,114,7,571,66,70
114,42,1,115,6,577,52,60
115,42,1,116,6,583,62,60
116,42,1,117,5,588,54,50
117,42,1,118,2,590,17,20
118,42,1,119,2,592,24,20
119,42,1,120,4,596,45,40
120,42,1,121,7,603,63,70
121,42,1,122,6,609,64,60
122,42,1,123,4,613,44,40
123,42,1,124,4,617,43,40
124,42,1,125,7,624,48,70
125,42,1,126,9,633,88,90
126,42,1,127,3,636,33,30
127,42,1,128,4,640,47,40
128,42,1,129,2,642,17,20
129,42,1,130,7,649,64,70
130,42,1,131,3,652,27,30
131,42,1,132,3,655,37,30
132,42,1,133,5,660,44,50
133,42,1,134,3,663,31,30
134,42,1,135,5,668,54,50
135,42,1,136,2,670,17,20
136,42,1,137,4,674,40,40
137,42,1,138,7,681,60,70
138,42,1,139,9,690,102,90
139,42,1,140,3,693,32,30
140,42,1,141,8,701,77,80
141,42,1,142,8,709,77,80
142,42,1,143,7,716,67,70
143,42,1,144,2,718,19,20
144,42,1,145,5,723,0,50
145,42,1,146,4,727,0,40
146,42,1,147,6,733,143,60
147,42,1,148,5,738,0,50
148,42,1,149,9,747,128,90
149,42,1,150,3,750,0,30
150,42,1,151,7,757,97,70
151,42,1,152,6,763,67,60
152,42,1,153,5,768,38,50
153,42,1,154,7,775,68,70
154,42,1,155,8,783,84,80
155,42,1,156,2,785,23,20
156,42,1,157,9,794,76,90
157,42,1,158,3,797,36,30
158,42,1,159,5,802,0,50
159,42,1,160,8,810,138,80
160,42,1,161,8,818,73,80
161,42,1,162,2,820,0,20
162,42,1,163,6,826,79,60
163,42,1,164,4,830,35,40
164,42,1,165,5,835,67,50
165,42,1,166,5,840,0,50
166,42,1,167,7,847,104,70
167,42,1,168,6,853,0,60
168,42,1,169,3,856,0,30
169,42,1,170,3,859,115,30
170,42,1,171,2,861,0,20
171,42,1,172,3,864,51,30
172,42,1,173,8,872,75,80
173,42,1,174,9,881,93,90
174,42,1,175,7,888,56,70
175,42,1,176,3,891,0,30
176,42,1,177,5,896,0,50
177,42,1,178,6,902,141,60
178,42,1,179,7,909,82,70
179,42,1,180,3,912,24,30
180,42,1,181,4,916,39,40
181,42,1,182,7,923,79,70
182,42,1,183,2,925,21,20
183,42,1,184,3,928,31,30
184,42,1,185,8,936,81,80
185,42,1,186,8,944,0,80
186,42,1,187,5,949,119,50
187,42,1,188,7,956,71,70
