,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,304,1,1,7,7,2,70
1,304,1,2,3,10,2,30
2,304,1,3,5,15,2,50
3,304,1,4,7,22,1,70
4,304,1,5,9,31,1,90
5,304,1,6,3,34,4,30
6,304,1,7,9,43,1,90
7,304,1,8,3,46,1,30
8,304,1,9,5,51,1,50
9,304,1,10,5,56,1,50
10,304,1,11,4,60,7,40
11,304,1,12,4,64,1,40
12,304,1,13,5,69,1,50
13,304,1,14,7,76,6,70
14,304,1,15,8,84,1,80
15,304,1,16,7,91,1,70
16,304,1,17,6,97,1,60
17,304,1,18,9,106,8,90
18,304,1,19,7,113,1,70
19,304,1,20,4,117,1,40
20,304,1,21,5,122,9,50
21,304,1,22,7,129,1,70
22,304,1,23,2,131,4,20
23,304,1,24,4,135,1,40
24,304,1,25,4,139,2,40
25,304,1,26,3,142,1,30
26,304,1,27,6,148,1,60
27,304,1,28,2,150,1,20
28,304,1,29,5,155,1,50
29,304,1,30,6,161,1,60
30,304,1,31,2,163,1,20
31,304,1,32,8,171,12,80
32,304,1,33,2,173,1,20
33,304,1,34,4,177,4,40
34,304,1,35,3,180,1,30
35,304,1,36,9,189,1,90
36,304,1,37,8,197,1,80
37,304,1,38,4,201,1,40
38,304,1,39,7,208,1,70
39,304,1,40,5,213,1,50
40,304,1,41,5,218,1,50
41,304,1,42,5,223,20,50
42,304,1,43,3,226,1,30
43,304,1,44,8,234,1,80
44,304,1,45,8,242,1,80
45,304,1,46,7,249,1,70
46,304,1,47,5,254,1,50
47,304,1,48,2,256,12,20
48,304,1,49,8,264,1,80
49,304,1,50,4,268,1,40
50,304,1,51,7,275,1,70
51,304,1,52,8,283,1,80
52,304,1,53,9,292,1,90
53,304,1,54,3,295,1,30
54,304,1,55,6,301,1,60
55,304,1,56,6,307,1,60
56,304,1,57,5,312,1,50
57,304,1,58,9,321,1,90
58,304,1,59,6,327,1,60
59,304,1,60,3,330,1,30
60,304,1,61,9,339,1,90
61,304,1,62,2,341,1,20
62,304,1,63,7,348,1,70
63,304,1,64,6,354,1,60
64,304,1,65,2,356,1,20
65,304,1,66,6,362,1,60
66,304,1,67,3,365,1,30
67,304,1,68,4,369,1,40
68,304,1,69,8,377,1,80
69,304,1,70,4,381,1,40
70,304,1,71,7,388,1,70
71,304,1,72,3,391,34,30
72,304,1,73,7,398,1,70
73,304,1,74,2,400,2,20
74,304,1,75,4,404,3,40
75,304,1,76,9,413,1,90
76,304,1,77,7,420,1,70
77,304,1,78,7,427,8,70
78,304,1,79,9,436,5,90
79,304,1,80,3,439,2,30
80,304,1,81,4,443,3,40
81,304,1,82,9,452,1,90
82,304,1,83,4,456,1,40
83,304,1,84,3,459,1,30
84,304,1,85,4,463,1,40
85,304,1,86,8,471,1,80
86,304,1,87,8,479,10,80
87,304,1,88,6,485,1,60
88,304,1,89,9,494,3,90
89,304,1,90,8,502,1,80
90,304,1,91,5,507,11,50
91,304,1,92,4,511,1,40
92,304,1,93,3,514,1,30
93,304,1,94,9,523,1,90
94,304,1,95,8,531,1,80
95,304,1,96,5,536,1,50
96,304,1,97,4,540,1,40
97,304,1,98,4,544,1,40
98,304,1,99,3,547,10,30
99,304,1,100,6,553,1,60
100,304,1,101,6,559,1,60
101,304,1,102,6,565,4,60
102,304,1,103,3,568,1,30
103,304,1,104,7,575,1,70
104,304,1,105,4,579,5,40
105,304,1,106,2,581,1,20
106,304,1,107,7,588,7,70
107,304,1,108,6,594,1,60
108,304,1,109,4,598,1,40
109,304,1,110,4,602,1,40
110,304,1,111,8,610,1,80
111,304,1,112,6,616,1,60
