,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,274,1,1,6,6,1,60
1,274,1,2,9,15,1,90
2,274,1,3,4,19,1,40
3,274,1,4,7,26,6,70
4,274,1,5,6,32,1,60
5,274,1,6,4,36,1,40
6,274,1,7,5,41,7,50
7,274,1,8,3,44,1,30
8,274,1,9,4,48,1,40
9,274,1,10,4,52,3,40
10,274,1,11,4,56,1,40
11,274,1,12,7,63,1,70
12,274,1,13,5,68,5,50
13,274,1,14,5,73,1,50
14,274,1,15,2,75,1,20
15,274,1,16,4,79,1,40
16,274,1,17,6,85,1,60
17,274,1,18,2,87,1,20
18,274,1,19,4,91,1,40
19,274,1,20,4,95,8,40
20,274,1,21,2,97,7,20
21,274,1,22,3,100,1,30
22,274,1,23,5,105,1,50
23,274,1,24,9,114,10,90
24,274,1,25,5,119,1,50
25,274,1,26,5,124,1,50
26,274,1,27,4,128,6,40
27,274,1,28,3,131,1,30
28,274,1,29,6,137,1,60
29,274,1,30,4,141,1,40
30,274,1,31,7,148,1,70
31,274,1,32,6,154,1,60
32,274,1,33,9,163,1,90
33,274,1,34,3,166,10,30
34,274,1,35,4,170,1,40
35,274,1,36,5,175,9,50
36,274,1,37,3,178,6,30
37,274,1,38,8,186,1,80
38,274,1,39,3,189,1,30
39,274,1,40,6,195,1,60
40,274,1,41,5,200,1,50
41,274,1,42,6,206,6,60
42,274,1,43,2,208,0,20
43,274,1,44,9,217,1,90
44,274,1,45,2,219,1,20
45,274,1,46,8,227,1,80
46,274,1,47,9,236,1,90
47,274,1,48,4,240,16,40
48,274,1,49,3,243,2,30
49,274,1,50,3,246,1,30
50,274,1,51,4,250,1,40
51,274,1,52,4,254,6,40
52,274,1,53,2,256,1,20
53,274,1,54,2,258,1,20
54,274,1,55,3,261,1,30
55,274,1,56,5,266,1,50
56,274,1,57,4,270,1,40
57,274,1,58,6,276,1,60
58,274,1,59,9,285,1,90
59,274,1,60,9,294,10,90
60,274,1,61,6,300,1,60
61,274,1,62,3,303,1,30
62,274,1,63,6,309,1,60
63,274,1,64,9,318,1,90
64,274,1,65,8,326,1,80
65,274,1,66,9,335,1,90
66,274,1,67,4,339,14,40
67,274,1,68,5,344,1,50
68,274,1,69,8,352,1,80
69,274,1,70,4,356,14,40
70,274,1,71,9,365,1,90
71,274,1,72,9,374,1,90
72,274,1,73,6,380,1,60
73,274,1,74,4,384,1,40
74,274,1,75,3,387,1,30
75,274,1,76,7,394,1,70
76,274,1,77,9,403,5,90
77,274,1,78,9,412,1,90
78,274,1,79,3,415,1,30
79,274,1,80,3,418,1,30
80,274,1,81,7,425,1,70
81,274,1,82,7,432,1,70
82,274,1,83,3,435,1,30
83,274,1,84,8,443,1,80
84,274,1,85,4,447,14,40
85,274,1,86,3,450,1,30
86,274,1,87,4,454,1,40
87,274,1,88,9,463,1,90
88,274,1,89,3,466,5,30
89,274,1,90,8,474,8,80
90,274,1,91,9,483,1,90
91,274,1,92,8,491,5,80
92,274,1,93,7,498,1,70
93,274,1,94,5,503,9,50
94,274,1,95,8,511,5,80
95,274,1,96,9,520,1,90
96,274,1,97,2,522,1,20
97,274,1,98,5,527,1,50
98,274,1,99,8,535,1,80
99,274,1,100,7,542,1,70
100,274,1,101,6,548,1,60
101,274,1,102,2,550,1,20
102,274,1,103,6,556,1,60
103,274,1,104,9,565,10,90
104,274,1,105,6,571,1,60
105,274,1,106,7,578,1,70
106,274,1,107,8,586,1,80
107,274,1,108,9,595,1,90
108,274,1,109,4,599,1,40
109,274,1,110,8,607,1,80
110,274,1,111,5,612,8,50
111,274,1,112,8,620,1,80
112,274,1,113,6,626,1,60
113,274,1,114,5,631,5,50
114,274,1,115,2,633,1,20
115,274,1,116,5,638,1,50
116,274,1,117,8,646,1,80
117,274,1,118,2,648,4,20
118,274,1,119,6,654,1,60
119,274,1,120,5,659,1,50
120,274,1,121,3,662,1,30
121,274,1,122,6,668,1,60
122,274,1,123,9,677,10,90
123,274,1,124,4,681,1,40
124,274,1,125,3,684,8,30
125,274,1,126,4,688,9,40
126,274,1,127,9,697,1,90
127,274,1,128,4,701,1,40
128,274,1,129,6,707,4,60
129,274,1,130,5,712,1,50
130,274,1,131,4,716,9,40
131,274,1,132,6,722,1,60
132,274,1,133,3,725,1,30
133,274,1,134,4,729,1,40
134,274,1,135,8,737,7,80
135,274,1,136,2,739,1,20
136,274,1,137,5,744,1,50
137,274,1,138,6,750,1,60
138,274,1,139,6,756,1,60
139,274,1,140,7,763,1,70
140,274,1,141,5,768,11,50
141,274,1,142,4,772,1,40
142,274,1,143,8,780,1,80
143,274,1,144,9,789,1,90
144,274,1,145,3,792,1,30
145,274,1,146,9,801,1,90
146,274,1,147,6,807,1,60
147,274,1,148,9,816,1,90
148,274,1,149,3,819,1,30
149,274,1,150,9,828,1,90
150,274,1,151,5,833,18,50
151,274,1,152,5,838,1,50
152,274,1,153,2,840,1,20
153,274,1,154,5,845,1,50
154,274,1,155,8,853,1,80
155,274,1,156,7,860,1,70
156,274,1,157,4,864,1,40
157,274,1,158,5,869,11,50
158,274,1,159,4,873,1,40
159,274,1,160,9,882,1,90
160,274,1,161,5,887,9,50
161,274,1,162,2,889,1,20
162,274,1,163,2,891,8,20
163,274,1,164,4,895,1,40
164,274,1,165,3,898,11,30
165,274,1,166,7,905,1,70
166,274,1,167,2,907,1,20
167,274,1,168,7,914,1,70
168,274,1,169,6,920,1,60
169,274,1,170,3,923,1,30
170,274,1,171,6,929,1,60
171,274,1,172,4,933,4,40
172,274,1,173,8,941,4,80
173,274,1,174,6,947,1,60
174,274,1,175,2,949,5,20
175,274,1,176,5,954,1,50
176,274,1,177,7,961,1,70
177,274,1,178,8,969,1,80
178,274,1,179,3,972,3,30
179,274,1,180,2,974,1,20
180,274,1,181,4,978,1,40
181,274,1,182,2,980,1,20
182,274,1,183,8,988,1,80
183,274,1,184,6,994,1,60
184,274,1,185,6,1000,1,60
185,274,1,186,3,1003,1,30
186,274,1,187,7,1010,1,70
187,274,1,188,2,1012,1,20
188,274,1,189,5,1017,1,50
189,274,1,190,7,1024,1,70
190,274,1,191,4,1028,1,40
191,274,1,192,8,1036,1,80
192,274,1,193,5,1041,1,50
193,274,1,194,9,1050,1,90
194,274,1,195,9,1059,14,90
195,274,1,196,9,1068,1,90
196,274,1,197,6,1074,1,60
197,274,1,198,3,1077,1,30
198,274,1,199,9,1086,11,90
199,274,1,200,2,1088,7,20
200,274,1,201,6,1094,1,60
201,274,1,202,3,1097,1,30
202,274,1,203,3,1100,1,30
203,274,1,204,3,1103,8,30
204,274,1,205,3,1106,1,30
205,274,1,206,6,1112,2,60
206,274,1,207,3,1115,1,30
207,274,1,208,5,1120,1,50
208,274,1,209,5,1125,4,50
209,274,1,210,4,1129,3,40
210,274,1,211,8,1137,1,80
211,274,1,212,4,1141,1,40
212,274,1,213,7,1148,1,70
213,274,1,214,6,1154,3,60
214,274,1,215,4,1158,4,40
215,274,1,216,9,1167,4,90
216,274,1,217,4,1171,1,40
217,274,1,218,6,1177,8,60
218,274,1,219,8,1185,1,80
219,274,1,220,6,1191,7,60
220,274,1,221,2,1193,1,20
221,274,1,222,2,1195,2,20
222,274,1,223,9,1204,6,90
223,274,1,224,9,1213,1,90
224,274,1,225,5,1218,1,50
225,274,1,226,3,1221,4,30
226,274,1,227,6,1227,1,60
227,274,1,228,7,1234,2,70
228,274,1,229,2,1236,0,20
229,274,1,230,6,1242,0,60
230,274,1,231,6,1248,1,60
231,274,1,232,6,1254,1,60
232,274,1,233,9,1263,7,90
233,274,1,234,8,1271,1,80
234,274,1,235,3,1274,8,30
235,274,1,236,5,1279,1,50
236,274,1,237,5,1284,1,50
237,274,1,238,5,1289,1,50
238,274,1,239,5,1294,1,50
239,274,1,240,6,1300,1,60
240,274,1,241,7,1307,1,70
241,274,1,242,9,1316,1,90
242,274,1,243,4,1320,1,40
243,274,1,244,7,1327,1,70
244,274,1,245,8,1335,1,80
245,274,1,246,8,1343,14,80
246,274,1,247,6,1349,1,60
247,274,1,248,4,1353,1,40
248,274,1,249,2,1355,12,20
249,274,1,250,8,1363,1,80
250,274,1,251,2,1365,8,20
251,274,1,252,7,1372,1,70
252,274,1,253,2,1374,1,20
253,274,1,254,7,1381,1,70
254,274,1,255,3,1384,1,30
255,274,1,256,9,1393,1,90
256,274,1,257,7,1400,1,70
257,274,1,258,7,1407,1,70
258,274,1,259,3,1410,1,30
259,274,1,260,2,1412,1,20
260,274,1,261,8,1420,1,80
261,274,1,262,6,1426,1,60
262,274,1,263,3,1429,1,30
263,274,1,264,6,1435,23,60
264,274,1,265,4,1439,1,40
265,274,1,266,5,1444,1,50
266,274,1,267,7,1451,14,70
267,274,1,268,5,1456,1,50
268,274,1,269,6,1462,6,60
269,274,1,270,4,1466,9,40
270,274,1,271,2,1468,1,20
271,274,1,272,5,1473,3,50
272,274,1,273,9,1482,1,90
273,274,1,274,2,1484,1,20
274,274,1,275,6,1490,1,60
275,274,1,276,5,1495,1,50
276,274,1,277,6,1501,2,60
277,274,1,278,5,1506,1,50
