,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,114,1,1,2,2,0,20
1,114,1,2,4,6,2,40
2,114,1,3,4,10,4,40
3,114,1,4,2,12,0,20
4,114,1,5,7,19,1,70
5,114,1,6,9,28,12,90
6,114,1,7,5,33,2,50
7,114,1,8,6,39,2,60
8,114,1,9,6,45,1,60
9,114,1,10,6,51,1,60
10,114,1,11,2,53,3,20
11,114,1,12,9,62,7,90
12,114,1,13,8,70,4,80
13,114,1,14,9,79,1,90
14,114,1,15,8,87,10,80
15,114,1,16,5,92,1,50
16,114,1,17,8,100,9,80
17,114,1,18,7,107,6,70
18,114,1,19,8,115,1,80
19,114,1,20,5,120,1,50
20,114,1,21,9,129,10,90
21,114,1,22,7,136,1,70
22,114,1,23,5,141,5,50
23,114,1,24,3,144,1,30
24,114,1,25,5,149,1,50
25,114,1,26,4,153,2,40
26,114,1,27,3,156,0,30
27,114,1,28,4,160,2,40
28,114,1,29,3,163,1,30
29,114,1,30,4,167,3,40
30,114,1,31,6,173,4,60
31,114,1,32,5,178,2,50
32,114,1,33,5,183,1,50
33,114,1,34,6,189,7,60
34,114,1,35,5,194,1,50
35,114,1,36,9,203,1,90
36,114,1,37,6,209,1,60
37,114,1,38,9,218,1,90
38,114,1,39,6,224,15,60
39,114,1,40,6,230,4,60
40,114,1,41,7,237,3,70
41,114,1,42,9,246,6,90
42,114,1,43,9,255,3,90
43,114,1,44,2,257,1,20
44,114,1,45,8,265,2,80
45,114,1,46,8,273,3,80
46,114,1,47,2,275,2,20
47,114,1,48,6,281,2,60
48,114,1,49,2,283,3,20
49,114,1,50,7,290,2,70
50,114,1,51,6,296,1,60
51,114,1,52,8,304,8,80
52,114,1,53,6,310,3,60
53,114,1,54,8,318,8,80
54,114,1,55,7,325,8,70
55,114,1,56,2,327,0,20
56,114,1,57,4,331,1,40
57,114,1,58,6,337,0,60
58,114,1,59,5,342,0,50
59,114,1,60,7,349,3,70
60,114,1,61,7,356,3,70
61,114,1,62,5,361,1,50
62,114,1,63,2,363,1,20
63,114,1,64,8,371,1,80
64,114,1,65,3,374,1,30
65,114,1,66,5,379,8,50
66,114,1,67,7,386,1,70
67,114,1,68,9,395,4,90
68,114,1,69,3,398,0,30
69,114,1,70,7,405,6,70
70,114,1,71,3,408,1,30
71,114,1,72,4,412,1,40
72,114,1,73,8,420,7,80
73,114,1,74,9,429,1,90
74,114,1,75,2,431,5,20
75,114,1,76,3,434,2,30
76,114,1,77,5,439,1,50
77,114,1,78,6,445,1,60
78,114,1,79,7,452,6,70
79,114,1,80,4,456,2,40
80,114,1,81,4,460,2,40
81,114,1,82,8,468,1,80
82,114,1,83,6,474,1,60
83,114,1,84,7,481,3,70
84,114,1,85,6,487,5,60
85,114,1,86,7,494,1,70
86,114,1,87,4,498,1,40
87,114,1,88,5,503,1,50
88,114,1,89,3,506,1,30
89,114,1,90,9,515,4,90
90,114,1,91,4,519,2,40
91,114,1,92,9,528,1,90
92,114,1,93,6,534,1,60
93,114,1,94,2,536,2,20
94,114,1,95,4,540,3,40
95,114,1,96,6,546,5,60
96,114,1,97,3,549,3,30
97,114,1,98,7,556,2,70
98,114,1,99,2,558,2,20
99,114,1,100,3,561,0,30
100,114,1,101,4,565,1,40
101,114,1,102,8,573,2,80
102,114,1,103,7,580,5,70
103,114,1,104,3,583,1,30
104,114,1,105,2,585,1,20
105,114,1,106,6,591,4,60
106,114,1,107,7,598,4,70
107,114,1,108,7,605,4,70
108,114,1,109,6,611,1,60
109,114,1,110,2,613,4,20
110,114,1,111,5,618,3,50
111,114,1,112,5,623,1,50
112,114,1,113,3,626,1,30
113,114,1,114,9,635,6,90
114,114,1,115,4,639,1,40
115,114,1,116,6,645,3,60
116,114,1,117,7,652,4,70
117,114,1,118,5,657,6,50
118,114,1,119,7,664,1,70
119,114,1,120,3,667,10,30
120,114,1,121,3,670,1,30
121,114,1,122,5,675,2,50
122,114,1,123,8,683,1,80
123,114,1,124,7,690,1,70
124,114,1,125,2,692,1,20
125,114,1,126,9,701,10,90
126,114,1,127,3,704,1,30
127,114,1,128,8,712,7,80
128,114,1,129,4,716,4,40
129,114,1,130,6,722,2,60
130,114,1,131,3,725,3,30
131,114,1,132,2,727,0,20
132,114,1,133,5,732,1,50
