,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,15,1,1,7,7,1,70
1,15,1,2,7,14,5,70
2,15,1,3,2,16,1,20
3,15,1,4,6,22,4,60
4,15,1,5,9,31,7,90
5,15,1,6,3,34,3,30
6,15,1,7,2,36,2,20
7,15,1,8,2,38,1,20
8,15,1,9,6,44,7,60
9,15,1,10,8,52,3,80
10,15,1,11,6,58,3,60
11,15,1,12,8,66,7,80
12,15,1,13,4,70,3,40
13,15,1,14,9,79,4,90
14,15,1,15,7,86,7,70
15,15,1,16,4,90,1,40
16,15,1,17,5,95,4,50
17,15,1,18,3,98,1,30
18,15,1,19,3,101,1,30
19,15,1,20,2,103,0,20
20,15,1,21,3,106,2,30
21,15,1,22,4,110,2,40
22,15,1,23,9,119,10,90
23,15,1,24,9,128,1,90
24,15,1,25,7,135,3,70
25,15,1,26,2,137,1,20
26,15,1,27,4,141,3,40
27,15,1,28,7,148,5,70
28,15,1,29,4,152,3,40
29,15,1,30,8,160,2,80
30,15,1,31,9,169,5,90
31,15,1,32,2,171,3,20
32,15,1,33,7,178,0,70
33,15,1,34,2,180,1,20
34,15,1,35,6,186,1,60
35,15,1,36,9,195,5,90
36,15,1,37,8,203,2,80
37,15,1,38,6,209,1,60
38,15,1,39,8,217,4,80
39,15,1,40,4,221,4,40
40,15,1,41,9,230,3,90
41,15,1,42,5,235,4,50
42,15,1,43,4,239,1,40
43,15,1,44,9,248,1,90
44,15,1,45,2,250,3,20
45,15,1,46,5,255,3,50
46,15,1,47,6,261,2,60
47,15,1,48,7,268,3,70
48,15,1,49,4,272,4,40
49,15,1,50,7,279,7,70
50,15,1,51,4,283,1,40
51,15,1,52,2,285,0,20
52,15,1,53,9,294,3,90
53,15,1,54,6,300,1,60
54,15,1,55,8,308,8,80
55,15,1,56,4,312,4,40
56,15,1,57,4,316,2,40
57,15,1,58,7,323,3,70
58,15,1,59,9,332,11,90
59,15,1,60,6,338,1,60
60,15,1,61,4,342,3,40
61,15,1,62,2,344,2,20
62,15,1,63,6,350,0,60
63,15,1,64,3,353,0,30
64,15,1,65,7,360,3,70
65,15,1,66,9,369,4,90
66,15,1,67,2,371,1,20
67,15,1,68,9,380,4,90
68,15,1,69,8,388,4,80
69,15,1,70,3,391,2,30
70,15,1,71,6,397,1,60
71,15,1,72,9,406,6,90
72,15,1,73,4,410,2,40
73,15,1,74,4,414,1,40
74,15,1,75,7,421,4,70
75,15,1,76,2,423,0,20
76,15,1,77,7,430,1,70
77,15,1,78,5,435,5,50
78,15,1,79,4,439,4,40
79,15,1,80,6,445,2,60
80,15,1,81,8,453,3,80
81,15,1,82,3,456,1,30
82,15,1,83,4,460,6,40
83,15,1,84,5,465,3,50
84,15,1,85,5,470,3,50
85,15,1,86,2,472,2,20
86,15,1,87,8,480,3,80
87,15,1,88,9,489,3,90
88,15,1,89,8,497,8,80
89,15,1,90,4,501,3,40
90,15,1,91,9,510,2,90
91,15,1,92,5,515,2,50
92,15,1,93,4,519,3,40
93,15,1,94,2,521,1,20
94,15,1,95,4,525,3,40
95,15,1,96,2,527,1,20
96,15,1,97,4,531,3,40
97,15,1,98,8,539,2,80
98,15,1,99,8,547,4,80
99,15,1,100,5,552,2,50
100,15,1,101,9,561,4,90
