,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,214,1,1,8,8,1,80
1,214,1,2,3,11,1,30
2,214,1,3,5,16,0,50
3,214,1,4,5,21,1,50
4,214,1,5,7,28,1,70
5,214,1,6,3,31,1,30
6,214,1,7,2,33,3,20
7,214,1,8,5,38,1,50
8,214,1,9,3,41,0,30
9,214,1,10,9,50,1,90
10,214,1,11,4,54,2,40
11,214,1,12,4,58,4,40
12,214,1,13,7,65,1,70
13,214,1,14,5,70,1,50
14,214,1,15,2,72,6,20
15,214,1,16,8,80,1,80
16,214,1,17,6,86,1,60
17,214,1,18,9,95,1,90
18,214,1,19,4,99,1,40
19,214,1,20,9,108,9,90
20,214,1,21,3,111,5,30
21,214,1,22,3,114,1,30
22,214,1,23,8,122,1,80
23,214,1,24,4,126,1,40
24,214,1,25,5,131,1,50
25,214,1,26,5,136,4,50
26,214,1,27,3,139,1,30
27,214,1,28,8,147,4,80
28,214,1,29,7,154,1,70
29,214,1,30,6,160,5,60
30,214,1,31,7,167,1,70
31,214,1,32,8,175,1,80
32,214,1,33,7,182,1,70
33,214,1,34,2,184,2,20
34,214,1,35,9,193,1,90
35,214,1,36,2,195,1,20
36,214,1,37,7,202,1,70
37,214,1,38,7,209,1,70
38,214,1,39,2,211,1,20
39,214,1,40,6,217,1,60
40,214,1,41,2,219,1,20
41,214,1,42,5,224,9,50
42,214,1,43,3,227,7,30
43,214,1,44,9,236,1,90
44,214,1,45,5,241,4,50
45,214,1,46,9,250,1,90
46,214,1,47,6,256,5,60
47,214,1,48,8,264,1,80
48,214,1,49,5,269,1,50
49,214,1,50,2,271,1,20
50,214,1,51,7,278,1,70
51,214,1,52,5,283,1,50
52,214,1,53,2,285,1,20
53,214,1,54,3,288,1,30
54,214,1,55,2,290,1,20
55,214,1,56,9,299,8,90
56,214,1,57,9,308,12,90
57,214,1,58,9,317,1,90
58,214,1,59,4,321,9,40
59,214,1,60,9,330,4,90
60,214,1,61,9,339,1,90
61,214,1,62,2,341,1,20
62,214,1,63,2,343,11,20
63,214,1,64,2,345,4,20
64,214,1,65,3,348,4,30
65,214,1,66,3,351,1,30
66,214,1,67,6,357,1,60
67,214,1,68,7,364,1,70
68,214,1,69,9,373,1,90
69,214,1,70,2,375,4,20
70,214,1,71,2,377,1,20
71,214,1,72,4,381,1,40
72,214,1,73,3,384,3,30
73,214,1,74,7,391,1,70
74,214,1,75,4,395,1,40
75,214,1,76,9,404,1,90
76,214,1,77,9,413,1,90
77,214,1,78,5,418,1,50
78,214,1,79,6,424,1,60
79,214,1,80,5,429,1,50
80,214,1,81,6,435,11,60
81,214,1,82,8,443,10,80
82,214,1,83,8,451,8,80
83,214,1,84,2,453,1,20
84,214,1,85,6,459,7,60
85,214,1,86,8,467,1,80
86,214,1,87,4,471,1,40
87,214,1,88,7,478,9,70
88,214,1,89,7,485,1,70
89,214,1,90,7,492,1,70
90,214,1,91,3,495,1,30
91,214,1,92,2,497,1,20
92,214,1,93,4,501,1,40
93,214,1,94,6,507,1,60
94,214,1,95,4,511,6,40
95,214,1,96,8,519,1,80
96,214,1,97,7,526,6,70
97,214,1,98,7,533,1,70
98,214,1,99,4,537,1,40
99,214,1,100,5,542,1,50
100,214,1,101,7,549,1,70
101,214,1,102,9,558,1,90
102,214,1,103,4,562,10,40
103,214,1,104,8,570,8,80
104,214,1,105,3,573,6,30
105,214,1,106,8,581,1,80
106,214,1,107,5,586,1,50
107,214,1,108,3,589,1,30
108,214,1,109,2,591,1,20
109,214,1,110,2,593,1,20
110,214,1,111,5,598,4,50
111,214,1,112,5,603,9,50
112,214,1,113,5,608,1,50
113,214,1,114,5,613,1,50
114,214,1,115,3,616,1,30
115,214,1,116,5,621,8,50
116,214,1,117,3,624,1,30
117,214,1,118,5,629,1,50
118,214,1,119,4,633,3,40
119,214,1,120,7,640,5,70
120,214,1,121,2,642,3,20
121,214,1,122,7,649,1,70
122,214,1,123,6,655,3,60
123,214,1,124,5,660,1,50
124,214,1,125,3,663,1,30
125,214,1,126,5,668,1,50
126,214,1,127,7,675,1,70
127,214,1,128,5,680,4,50
128,214,1,129,9,689,7,90
129,214,1,130,2,691,1,20
130,214,1,131,9,700,5,90
131,214,1,132,3,703,5,30
132,214,1,133,4,707,1,40
133,214,1,134,4,711,1,40
134,214,1,135,3,714,1,30
135,214,1,136,4,718,0,40
136,214,1,137,5,723,2,50
137,214,1,138,3,726,1,30
138,214,1,139,4,730,1,40
139,214,1,140,3,733,1,30
140,214,1,141,4,737,1,40
141,214,1,142,6,743,4,60
142,214,1,143,2,745,1,20
143,214,1,144,6,751,7,60
144,214,1,145,6,757,1,60
145,214,1,146,9,766,7,90
146,214,1,147,5,771,1,50
