,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,108,1,1,9,9,1,90
1,108,1,2,6,15,5,60
2,108,1,3,6,21,2,60
3,108,1,4,7,28,2,70
4,108,1,5,7,35,1,70
5,108,1,6,8,43,6,80
6,108,1,7,3,46,0,30
7,108,1,8,5,51,1,50
8,108,1,9,7,58,1,70
9,108,1,10,6,64,4,60
10,108,1,11,6,70,1,60
11,108,1,12,3,73,6,30
12,108,1,13,8,81,5,80
13,108,1,14,8,89,1,80
14,108,1,15,8,97,1,80
15,108,1,16,3,100,7,30
16,108,1,17,8,108,2,80
17,108,1,18,3,111,1,30
18,108,1,19,2,113,1,20
19,108,1,20,8,121,1,80
20,108,1,21,2,123,7,20
21,108,1,22,4,127,1,40
22,108,1,23,3,130,2,30
23,108,1,24,3,133,1,30
24,108,1,25,3,136,1,30
25,108,1,26,9,145,1,90
26,108,1,27,9,154,1,90
27,108,1,28,5,159,8,50
28,108,1,29,4,163,6,40
29,108,1,30,3,166,2,30
30,108,1,31,5,171,1,50
31,108,1,32,9,180,5,90
32,108,1,33,5,185,2,50
33,108,1,34,8,193,1,80
34,108,1,35,7,200,7,70
35,108,1,36,5,205,1,50
36,108,1,37,7,212,2,70
37,108,1,38,3,215,3,30
38,108,1,39,4,219,0,40
39,108,1,40,5,224,1,50
40,108,1,41,9,233,6,90
41,108,1,42,3,236,3,30
42,108,1,43,9,245,4,90
43,108,1,44,4,249,2,40
44,108,1,45,5,254,1,50
45,108,1,46,7,261,5,70
46,108,1,47,5,266,3,50
47,108,1,48,7,273,2,70
48,108,1,49,4,277,1,40
49,108,1,50,5,282,1,50
50,108,1,51,5,287,1,50
51,108,1,52,5,292,6,50
52,108,1,53,6,298,7,60
53,108,1,54,7,305,0,70
54,108,1,55,7,312,3,70
55,108,1,56,6,318,6,60
56,108,1,57,9,327,1,90
57,108,1,58,2,329,7,20
58,108,1,59,8,337,3,80
59,108,1,60,2,339,3,20
60,108,1,61,6,345,1,60
61,108,1,62,6,351,0,60
62,108,1,63,8,359,1,80
63,108,1,64,6,365,5,60
64,108,1,65,9,374,1,90
65,108,1,66,4,378,3,40
66,108,1,67,6,384,7,60
67,108,1,68,3,387,5,30
68,108,1,69,4,391,0,40
69,108,1,70,3,394,3,30
70,108,1,71,8,402,1,80
71,108,1,72,5,407,5,50
72,108,1,73,6,413,1,60
73,108,1,74,2,415,2,20
74,108,1,75,5,420,3,50
75,108,1,76,2,422,4,20
76,108,1,77,6,428,1,60
77,108,1,78,6,434,1,60
78,108,1,79,3,437,5,30
79,108,1,80,6,443,4,60
80,108,1,81,7,450,2,70
81,108,1,82,4,454,2,40
82,108,1,83,8,462,0,80
83,108,1,84,6,468,3,60
84,108,1,85,7,475,1,70
85,108,1,86,2,477,6,20
86,108,1,87,6,483,3,60
87,108,1,88,8,491,1,80
88,108,1,89,5,496,5,50
89,108,1,90,7,503,0,70
90,108,1,91,2,505,1,20
91,108,1,92,9,514,4,90
92,108,1,93,9,523,9,90
93,108,1,94,4,527,1,40
94,108,1,95,7,534,1,70
95,108,1,96,9,543,6,90
96,108,1,97,3,546,3,30
97,108,1,98,5,551,4,50
98,108,1,99,6,557,4,60
99,108,1,100,4,561,4,40
100,108,1,101,5,566,2,50
101,108,1,102,7,573,3,70
102,108,1,103,7,580,1,70
103,108,1,104,2,582,3,20
104,108,1,105,9,591,3,90
105,108,1,106,7,598,6,70
106,108,1,107,5,603,4,50
107,108,1,108,6,609,1,60
108,108,1,109,2,611,1,20
109,108,1,110,9,620,7,90
110,108,1,111,9,629,5,90
111,108,1,112,6,635,1,60
112,108,1,113,6,641,1,60
113,108,1,114,4,645,3,40
114,108,1,115,5,650,6,50
115,108,1,116,9,659,5,90
116,108,1,117,5,664,1,50
117,108,1,118,4,668,3,40
118,108,1,119,9,677,8,90
119,108,1,120,4,681,1,40
120,108,1,121,5,686,1,50
121,108,1,122,5,691,5,50
122,108,1,123,2,693,0,20
123,108,1,124,4,697,1,40
124,108,1,125,9,706,2,90
125,108,1,126,4,710,1,40
126,108,1,127,6,716,8,60
127,108,1,128,2,718,1,20
128,108,1,129,9,727,1,90
129,108,1,130,4,731,3,40
130,108,1,131,3,734,4,30
131,108,1,132,2,736,2,20
132,108,1,133,4,740,0,40
133,108,1,134,6,746,1,60
134,108,1,135,8,754,3,80
135,108,1,136,9,763,7,90
136,108,1,137,7,770,3,70
137,108,1,138,5,775,2,50
138,108,1,139,9,784,4,90
139,108,1,140,5,789,4,50
140,108,1,141,5,794,1,50
141,108,1,142,9,803,1,90
142,108,1,143,2,805,9,20
143,108,1,144,8,813,3,80
144,108,1,145,4,817,4,40
145,108,1,146,5,822,1,50
146,108,1,147,4,826,2,40
147,108,1,148,7,833,2,70
148,108,1,149,9,842,1,90
149,108,1,150,4,846,1,40
150,108,1,151,5,851,4,50
151,108,1,152,3,854,3,30
152,108,1,153,8,862,4,80
153,108,1,154,7,869,2,70
154,108,1,155,6,875,4,60
155,108,1,156,4,879,3,40
156,108,1,157,4,883,1,40
157,108,1,158,4,887,1,40
158,108,1,159,6,893,4,60
159,108,1,160,3,896,1,30
160,108,1,161,5,901,3,50
161,108,1,162,4,905,5,40
162,108,1,163,9,914,6,90
163,108,1,164,2,916,2,20
164,108,1,165,5,921,0,50
165,108,1,166,2,923,1,20
166,108,1,167,9,932,1,90
167,108,1,168,9,941,1,90
168,108,1,169,4,945,5,40
169,108,1,170,6,951,1,60
170,108,1,171,7,958,3,70
171,108,1,172,6,964,3,60
172,108,1,173,8,972,4,80
173,108,1,174,2,974,0,20
174,108,1,175,3,977,2,30
175,108,1,176,7,984,1,70
176,108,1,177,4,988,1,40
177,108,1,178,7,995,4,70
178,108,1,179,6,1001,1,60
179,108,1,180,5,1006,2,50
180,108,1,181,8,1014,1,80
181,108,1,182,5,1019,4,50
182,108,1,183,2,1021,2,20
183,108,1,184,7,1028,2,70
184,108,1,185,6,1034,0,60
185,108,1,186,6,1040,1,60
186,108,1,187,8,1048,5,80
187,108,1,188,4,1052,4,40
188,108,1,189,7,1059,1,70
189,108,1,190,2,1061,5,20
190,108,1,191,5,1066,4,50
