,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,44,1,1,2,2,2,20
1,44,1,2,8,10,1,80
2,44,1,3,8,18,2,80
3,44,1,4,4,22,2,40
4,44,1,5,2,24,1,20
5,44,1,6,2,26,1,20
6,44,1,7,5,31,1,50
7,44,1,8,6,37,2,60
8,44,1,9,8,45,5,80
9,44,1,10,7,52,1,70
10,44,1,11,4,56,1,40
11,44,1,12,7,63,4,70
12,44,1,13,8,71,5,80
13,44,1,14,3,74,5,30
14,44,1,15,8,82,1,80
15,44,1,16,6,88,7,60
16,44,1,17,2,90,3,20
17,44,1,18,8,98,2,80
18,44,1,19,8,106,2,80
19,44,1,20,7,113,6,70
20,44,1,21,3,116,1,30
21,44,1,22,7,123,6,70
22,44,1,23,6,129,4,60
23,44,1,24,2,131,4,20
24,44,1,25,7,138,4,70
25,44,1,26,9,147,6,90
26,44,1,27,3,150,2,30
27,44,1,28,9,159,2,90
28,44,1,29,2,161,1,20
29,44,1,30,8,169,3,80
30,44,1,31,8,177,3,80
31,44,1,32,5,182,3,50
32,44,1,33,2,184,4,20
33,44,1,34,9,193,4,90
34,44,1,35,9,202,1,90
35,44,1,36,4,206,1,40
36,44,1,37,7,213,3,70
37,44,1,38,4,217,3,40
38,44,1,39,8,225,0,80
39,44,1,40,4,229,4,40
40,44,1,41,6,235,1,60
41,44,1,42,9,244,3,90
42,44,1,43,2,246,2,20
43,44,1,44,5,251,2,50
44,44,1,45,5,256,1,50
45,44,1,46,8,264,2,80
46,44,1,47,3,267,1,30
47,44,1,48,2,269,1,20
48,44,1,49,8,277,8,80
49,44,1,50,3,280,2,30
50,44,1,51,9,289,0,90
51,44,1,52,8,297,5,80
52,44,1,53,8,305,2,80
53,44,1,54,9,314,1,90
54,44,1,55,5,319,1,50
55,44,1,56,3,322,4,30
56,44,1,57,7,329,1,70
57,44,1,58,9,338,1,90
58,44,1,59,5,343,5,50
59,44,1,60,2,345,1,20
60,44,1,61,7,352,1,70
61,44,1,62,8,360,10,80
62,44,1,63,7,367,6,70
63,44,1,64,6,373,1,60
64,44,1,65,4,377,6,40
65,44,1,66,9,386,4,90
66,44,1,67,2,388,3,20
67,44,1,68,9,397,2,90
68,44,1,69,6,403,5,60
69,44,1,70,2,405,3,20
70,44,1,71,3,408,1,30
71,44,1,72,7,415,1,70
72,44,1,73,8,423,1,80
73,44,1,74,8,431,5,80
74,44,1,75,6,437,3,60
75,44,1,76,8,445,5,80
76,44,1,77,9,454,1,90
77,44,1,78,4,458,3,40
78,44,1,79,8,466,1,80
79,44,1,80,8,474,2,80
80,44,1,81,8,482,4,80
81,44,1,82,6,488,3,60
82,44,1,83,9,497,5,90
83,44,1,84,2,499,0,20
84,44,1,85,3,502,2,30
85,44,1,86,9,511,1,90
86,44,1,87,8,519,3,80
87,44,1,88,8,527,2,80
88,44,1,89,2,529,2,20
89,44,1,90,7,536,3,70
90,44,1,91,2,538,2,20
91,44,1,92,5,543,3,50
92,44,1,93,8,551,3,80
93,44,1,94,8,559,4,80
94,44,1,95,6,565,3,60
95,44,1,96,5,570,1,50
96,44,1,97,3,573,2,30
97,44,1,98,3,576,2,30
98,44,1,99,3,579,1,30
99,44,1,100,4,583,5,40
100,44,1,101,6,589,4,60
101,44,1,102,7,596,4,70
102,44,1,103,4,600,2,40
103,44,1,104,4,604,1,40
104,44,1,105,2,606,2,20
105,44,1,106,9,615,2,90
106,44,1,107,7,622,1,70
107,44,1,108,3,625,3,30
108,44,1,109,6,631,4,60
109,44,1,110,5,636,5,50
110,44,1,111,6,642,4,60
111,44,1,112,4,646,2,40
112,44,1,113,3,649,4,30
113,44,1,114,4,653,1,40
114,44,1,115,7,660,2,70
115,44,1,116,3,663,1,30
116,44,1,117,2,665,2,20
117,44,1,118,3,668,3,30
118,44,1,119,8,676,2,80
119,44,1,120,4,680,2,40
120,44,1,121,9,689,1,90
121,44,1,122,9,698,4,90
122,44,1,123,5,703,2,50
123,44,1,124,6,709,3,60
124,44,1,125,2,711,2,20
125,44,1,126,4,715,2,40
126,44,1,127,2,717,4,20
127,44,1,128,3,720,1,30
128,44,1,129,7,727,2,70
129,44,1,130,7,734,4,70
130,44,1,131,6,740,3,60
131,44,1,132,6,746,3,60
132,44,1,133,5,751,1,50
133,44,1,134,4,755,3,40
134,44,1,135,3,758,3,30
135,44,1,136,3,761,0,30
136,44,1,137,8,769,3,80
137,44,1,138,9,778,3,90
138,44,1,139,3,781,1,30
139,44,1,140,2,783,2,20
140,44,1,141,8,791,1,80
141,44,1,142,7,798,1,70
142,44,1,143,9,807,1,90
143,44,1,144,7,814,6,70
144,44,1,145,3,817,4,30
145,44,1,146,5,822,6,50
146,44,1,147,6,828,1,60
147,44,1,148,2,830,5,20
148,44,1,149,6,836,1,60
149,44,1,150,5,841,1,50
150,44,1,151,7,848,1,70
151,44,1,152,6,854,5,60
152,44,1,153,7,861,1,70
153,44,1,154,7,868,5,70
154,44,1,155,7,875,6,70
155,44,1,156,8,883,10,80
156,44,1,157,9,892,2,90
157,44,1,158,8,900,1,80
158,44,1,159,2,902,4,20
159,44,1,160,4,906,1,40
160,44,1,161,9,915,5,90
161,44,1,162,5,920,1,50
162,44,1,163,6,926,1,60
163,44,1,164,3,929,1,30
164,44,1,165,6,935,4,60
165,44,1,166,7,942,4,70
166,44,1,167,4,946,0,40
167,44,1,168,4,950,2,40
168,44,1,169,5,955,3,50
169,44,1,170,3,958,3,30
170,44,1,171,5,963,6,50
171,44,1,172,2,965,2,20
172,44,1,173,5,970,1,50
173,44,1,174,5,975,1,50
174,44,1,175,9,984,1,90
175,44,1,176,4,988,2,40
176,44,1,177,7,995,1,70
177,44,1,178,3,998,3,30
178,44,1,179,7,1005,7,70
179,44,1,180,3,1008,5,30
180,44,1,181,9,1017,1,90
181,44,1,182,5,1022,4,50
182,44,1,183,4,1026,2,40
183,44,1,184,8,1034,4,80
184,44,1,185,9,1043,2,90
185,44,1,186,9,1052,6,90
186,44,1,187,8,1060,1,80
187,44,1,188,4,1064,5,40
188,44,1,189,8,1072,6,80
189,44,1,190,9,1081,1,90
190,44,1,191,2,1083,4,20
191,44,1,192,4,1087,4,40
192,44,1,193,8,1095,2,80
193,44,1,194,9,1104,5,90
194,44,1,195,4,1108,2,40
195,44,1,196,9,1117,1,90
196,44,1,197,5,1122,1,50
197,44,1,198,6,1128,2,60
198,44,1,199,7,1135,1,70
199,44,1,200,6,1141,3,60
200,44,1,201,7,1148,7,70
201,44,1,202,5,1153,5,50
202,44,1,203,9,1162,4,90
203,44,1,204,9,1171,4,90
204,44,1,205,6,1177,7,60
205,44,1,206,6,1183,2,60
206,44,1,207,3,1186,4,30
207,44,1,208,9,1195,1,90
208,44,1,209,8,1203,7,80
209,44,1,210,8,1211,7,80
210,44,1,211,2,1213,5,20
211,44,1,212,5,1218,5,50
212,44,1,213,9,1227,1,90
213,44,1,214,6,1233,5,60
214,44,1,215,9,1242,3,90
215,44,1,216,7,1249,1,70
216,44,1,217,2,1251,3,20
217,44,1,218,7,1258,3,70
218,44,1,219,7,1265,6,70
219,44,1,220,2,1267,2,20
220,44,1,221,3,1270,1,30
221,44,1,222,7,1277,6,70
222,44,1,223,8,1285,4,80
223,44,1,224,2,1287,2,20
224,44,1,225,3,1290,3,30
225,44,1,226,8,1298,1,80
226,44,1,227,4,1302,3,40
227,44,1,228,4,1306,1,40
228,44,1,229,7,1313,1,70
229,44,1,230,5,1318,1,50
230,44,1,231,7,1325,2,70
231,44,1,232,2,1327,1,20
232,44,1,233,6,1333,4,60
233,44,1,234,9,1342,7,90
234,44,1,235,6,1348,2,60
235,44,1,236,5,1353,3,50
236,44,1,237,2,1355,0,20
237,44,1,238,7,1362,1,70
238,44,1,239,5,1367,3,50
239,44,1,240,6,1373,1,60
240,44,1,241,9,1382,1,90
241,44,1,242,6,1388,3,60
242,44,1,243,5,1393,1,50
243,44,1,244,4,1397,6,40
244,44,1,245,3,1400,2,30
245,44,1,246,8,1408,2,80
246,44,1,247,6,1414,1,60
247,44,1,248,8,1422,6,80
248,44,1,249,9,1431,4,90
249,44,1,250,2,1433,1,20
250,44,1,251,8,1441,1,80
251,44,1,252,4,1445,3,40
252,44,1,253,3,1448,1,30
253,44,1,254,9,1457,4,90
