,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,21,1,1,4,4,0,40
1,21,1,2,9,13,1,90
2,21,1,3,6,19,2,60
3,21,1,4,2,21,1,20
4,21,1,5,2,23,0,20
5,21,1,6,4,27,0,40
6,21,1,7,8,35,1,80
7,21,1,8,2,37,1,20
8,21,1,9,3,40,1,30
9,21,1,10,7,47,1,70
10,21,1,11,9,56,0,90
11,21,1,12,5,61,3,50
12,21,1,13,6,67,0,60
13,21,1,14,6,73,3,60
14,21,1,15,8,81,4,80
15,21,1,16,7,88,3,70
16,21,1,17,6,94,4,60
17,21,1,18,3,97,1,30
18,21,1,19,6,103,3,60
19,21,1,20,8,111,2,80
20,21,1,21,6,117,1,60
21,21,1,22,3,120,1,30
22,21,1,23,9,129,3,90
23,21,1,24,7,136,3,70
24,21,1,25,4,140,3,40
25,21,1,26,7,147,3,70
26,21,1,27,4,151,0,40
27,21,1,28,2,153,2,20
28,21,1,29,2,155,1,20
29,21,1,30,5,160,4,50
30,21,1,31,6,166,1,60
31,21,1,32,4,170,1,40
32,21,1,33,9,179,1,90
33,21,1,34,7,186,3,70
34,21,1,35,8,194,0,80
35,21,1,36,4,198,7,40
36,21,1,37,3,201,2,30
37,21,1,38,9,210,4,90
38,21,1,39,5,215,8,50
39,21,1,40,3,218,5,30
40,21,1,41,3,221,3,30
41,21,1,42,9,230,1,90
42,21,1,43,2,232,2,20
43,21,1,44,4,236,2,40
44,21,1,45,3,239,2,30
45,21,1,46,8,247,1,80
46,21,1,47,9,256,3,90
47,21,1,48,9,265,3,90
48,21,1,49,4,269,2,40
49,21,1,50,7,276,3,70
50,21,1,51,2,278,5,20
51,21,1,52,9,287,2,90
52,21,1,53,2,289,4,20
53,21,1,54,4,293,4,40
54,21,1,55,2,295,4,20
55,21,1,56,3,298,4,30
56,21,1,57,3,301,2,30
57,21,1,58,9,310,2,90
58,21,1,59,8,318,4,80
59,21,1,60,5,323,1,50
60,21,1,61,6,329,5,60
61,21,1,62,9,338,2,90
62,21,1,63,2,340,1,20
63,21,1,64,7,347,1,70
64,21,1,65,7,354,2,70
65,21,1,66,6,360,2,60
66,21,1,67,5,365,1,50
67,21,1,68,7,372,3,70
68,21,1,69,4,376,3,40
69,21,1,70,4,380,1,40
70,21,1,71,8,388,5,80
71,21,1,72,8,396,4,80
72,21,1,73,2,398,0,20
73,21,1,74,3,401,2,30
74,21,1,75,3,404,5,30
