,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,100,1,1,3,3,1,30
1,100,1,2,4,7,1,40
2,100,1,3,5,12,1,50
3,100,1,4,8,20,0,80
4,100,1,5,2,22,1,20
5,100,1,6,4,26,0,40
6,100,1,7,9,35,1,90
7,100,1,8,4,39,1,40
8,100,1,9,3,42,1,30
9,100,1,10,4,46,3,40
10,100,1,11,3,49,1,30
11,100,1,12,4,53,3,40
12,100,1,13,7,60,2,70
13,100,1,14,2,62,1,20
14,100,1,15,6,68,3,60
15,100,1,16,2,70,1,20
16,100,1,17,6,76,1,60
17,100,1,18,8,84,3,80
18,100,1,19,4,88,6,40
19,100,1,20,6,94,1,60
20,100,1,21,6,100,1,60
21,100,1,22,4,104,4,40
22,100,1,23,9,113,5,90
23,100,1,24,4,117,3,40
24,100,1,25,7,124,5,70
25,100,1,26,9,133,1,90
26,100,1,27,9,142,8,90
27,100,1,28,4,146,3,40
28,100,1,29,5,151,3,50
29,100,1,30,9,160,1,90
30,100,1,31,7,167,2,70
31,100,1,32,7,174,2,70
32,100,1,33,5,179,7,50
33,100,1,34,6,185,2,60
34,100,1,35,3,188,4,30
35,100,1,36,7,195,7,70
36,100,1,37,4,199,4,40
37,100,1,38,2,201,1,20
38,100,1,39,2,203,1,20
39,100,1,40,5,208,1,50
40,100,1,41,2,210,1,20
41,100,1,42,4,214,4,40
42,100,1,43,2,216,3,20
43,100,1,44,2,218,5,20
44,100,1,45,6,224,1,60
45,100,1,46,3,227,4,30
46,100,1,47,8,235,1,80
47,100,1,48,6,241,6,60
48,100,1,49,7,248,3,70
49,100,1,50,4,252,1,40
50,100,1,51,7,259,1,70
51,100,1,52,2,261,2,20
52,100,1,53,5,266,1,50
53,100,1,54,6,272,2,60
54,100,1,55,8,280,1,80
55,100,1,56,3,283,0,30
56,100,1,57,4,287,1,40
57,100,1,58,8,295,1,80
58,100,1,59,6,301,1,60
59,100,1,60,4,305,8,40
60,100,1,61,6,311,4,60
61,100,1,62,9,320,3,90
62,100,1,63,3,323,4,30
63,100,1,64,7,330,1,70
64,100,1,65,9,339,2,90
65,100,1,66,9,348,3,90
66,100,1,67,4,352,3,40
67,100,1,68,5,357,7,50
68,100,1,69,2,359,3,20
69,100,1,70,8,367,3,80
70,100,1,71,4,371,1,40
71,100,1,72,2,373,4,20
72,100,1,73,4,377,2,40
73,100,1,74,9,386,3,90
74,100,1,75,8,394,1,80
75,100,1,76,2,396,4,20
76,100,1,77,9,405,5,90
77,100,1,78,5,410,3,50
78,100,1,79,8,418,1,80
79,100,1,80,2,420,4,20
80,100,1,81,3,423,1,30
81,100,1,82,9,432,2,90
82,100,1,83,5,437,1,50
83,100,1,84,8,445,5,80
84,100,1,85,7,452,1,70
85,100,1,86,2,454,2,20
86,100,1,87,8,462,6,80
87,100,1,88,5,467,1,50
88,100,1,89,8,475,2,80
89,100,1,90,3,478,3,30
90,100,1,91,5,483,3,50
91,100,1,92,2,485,1,20
92,100,1,93,6,491,2,60
93,100,1,94,9,500,3,90
94,100,1,95,8,508,3,80
95,100,1,96,9,517,4,90
96,100,1,97,7,524,8,70
97,100,1,98,4,528,6,40
98,100,1,99,5,533,5,50
99,100,1,100,4,537,2,40
100,100,1,101,2,539,1,20
101,100,1,102,5,544,2,50
102,100,1,103,8,552,1,80
103,100,1,104,2,554,1,20
104,100,1,105,5,559,1,50
105,100,1,106,6,565,3,60
106,100,1,107,7,572,3,70
107,100,1,108,3,575,1,30
108,100,1,109,9,584,1,90
109,100,1,110,6,590,4,60
110,100,1,111,2,592,6,20
111,100,1,112,4,596,3,40
112,100,1,113,9,605,5,90
113,100,1,114,3,608,0,30
114,100,1,115,6,614,2,60
115,100,1,116,7,621,2,70
116,100,1,117,5,626,1,50
117,100,1,118,5,631,3,50
118,100,1,119,7,638,1,70
119,100,1,120,6,644,6,60
120,100,1,121,6,650,4,60
121,100,1,122,9,659,1,90
122,100,1,123,9,668,2,90
123,100,1,124,4,672,4,40
124,100,1,125,7,679,1,70
