,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,180,1,1,4,4,1,40
1,180,1,2,7,11,3,70
2,180,1,3,7,18,6,70
3,180,1,4,3,21,8,30
4,180,1,5,7,28,0,70
5,180,1,6,2,30,1,20
6,180,1,7,8,38,2,80
7,180,1,8,5,43,1,50
8,180,1,9,6,49,1,60
9,180,1,10,3,52,1,30
10,180,1,11,4,56,5,40
11,180,1,12,4,60,4,40
12,180,1,13,2,62,2,20
13,180,1,14,2,64,2,20
14,180,1,15,8,72,5,80
15,180,1,16,3,75,1,30
16,180,1,17,7,82,5,70
17,180,1,18,6,88,5,60
18,180,1,19,8,96,3,80
19,180,1,20,6,102,3,60
20,180,1,21,4,106,6,40
21,180,1,22,5,111,3,50
22,180,1,23,2,113,3,20
23,180,1,24,3,116,1,30
24,180,1,25,7,123,2,70
25,180,1,26,6,129,2,60
26,180,1,27,5,134,1,50
27,180,1,28,4,138,1,40
28,180,1,29,4,142,1,40
29,180,1,30,4,146,1,40
30,180,1,31,2,148,6,20
31,180,1,32,7,155,2,70
32,180,1,33,4,159,1,40
33,180,1,34,4,163,3,40
34,180,1,35,2,165,4,20
35,180,1,36,9,174,7,90
36,180,1,37,3,177,2,30
37,180,1,38,9,186,1,90
38,180,1,39,5,191,1,50
39,180,1,40,7,198,5,70
40,180,1,41,4,202,4,40
41,180,1,42,9,211,2,90
42,180,1,43,8,219,7,80
43,180,1,44,7,226,10,70
44,180,1,45,8,234,1,80
45,180,1,46,3,237,1,30
46,180,1,47,9,246,6,90
47,180,1,48,9,255,1,90
48,180,1,49,8,263,7,80
49,180,1,50,6,269,7,60
50,180,1,51,2,271,3,20
51,180,1,52,4,275,1,40
52,180,1,53,2,277,1,20
53,180,1,54,4,281,1,40
54,180,1,55,9,290,5,90
55,180,1,56,4,294,3,40
56,180,1,57,9,303,5,90
57,180,1,58,9,312,1,90
58,180,1,59,5,317,1,50
59,180,1,60,9,326,7,90
60,180,1,61,4,330,1,40
61,180,1,62,7,337,1,70
62,180,1,63,2,339,8,20
63,180,1,64,7,346,1,70
64,180,1,65,6,352,1,60
65,180,1,66,6,358,1,60
66,180,1,67,4,362,1,40
67,180,1,68,6,368,5,60
68,180,1,69,6,374,8,60
69,180,1,70,6,380,1,60
70,180,1,71,5,385,7,50
71,180,1,72,4,389,3,40
72,180,1,73,6,395,1,60
73,180,1,74,7,402,1,70
74,180,1,75,3,405,5,30
75,180,1,76,3,408,5,30
76,180,1,77,2,410,1,20
77,180,1,78,8,418,1,80
78,180,1,79,5,423,1,50
79,180,1,80,4,427,1,40
