,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,321,1,1,5,5,1,50
1,321,1,2,5,10,1,50
2,321,1,3,5,15,1,50
3,321,1,4,2,17,1,20
4,321,1,5,7,24,1,70
5,321,1,6,5,29,1,50
6,321,1,7,8,37,1,80
7,321,1,8,3,40,1,30
8,321,1,9,7,47,1,70
9,321,1,10,6,53,1,60
10,321,1,11,8,61,13,80
11,321,1,12,4,65,1,40
12,321,1,13,9,74,1,90
13,321,1,14,9,83,12,90
14,321,1,15,7,90,7,70
15,321,1,16,4,94,1,40
16,321,1,17,4,98,1,40
17,321,1,18,5,103,1,50
18,321,1,19,6,109,1,60
19,321,1,20,4,113,1,40
20,321,1,21,7,120,1,70
21,321,1,22,7,127,1,70
22,321,1,23,4,131,1,40
23,321,1,24,4,135,1,40
24,321,1,25,3,138,1,30
25,321,1,26,7,145,1,70
26,321,1,27,9,154,1,90
27,321,1,28,8,162,1,80
28,321,1,29,4,166,31,40
29,321,1,30,2,168,1,20
30,321,1,31,4,172,1,40
31,321,1,32,7,179,1,70
32,321,1,33,4,183,1,40
33,321,1,34,7,190,12,70
34,321,1,35,2,192,1,20
35,321,1,36,4,196,1,40
36,321,1,37,3,199,1,30
37,321,1,38,9,208,1,90
38,321,1,39,6,214,1,60
39,321,1,40,2,216,1,20
40,321,1,41,5,221,1,50
41,321,1,42,9,230,1,90
42,321,1,43,7,237,1,70
43,321,1,44,9,246,1,90
44,321,1,45,3,249,1,30
45,321,1,46,6,255,1,60
46,321,1,47,9,264,1,90
47,321,1,48,9,273,1,90
48,321,1,49,5,278,22,50
49,321,1,50,7,285,1,70
50,321,1,51,5,290,1,50
51,321,1,52,5,295,1,50
52,321,1,53,2,297,1,20
53,321,1,54,4,301,1,40
54,321,1,55,9,310,1,90
55,321,1,56,2,312,1,20
56,321,1,57,3,315,1,30
57,321,1,58,9,324,1,90
58,321,1,59,2,326,1,20
59,321,1,60,3,329,1,30
60,321,1,61,9,338,1,90
61,321,1,62,3,341,1,30
62,321,1,63,8,349,34,80
63,321,1,64,3,352,1,30
