,Scenario,Trial,Inspection,Interval,Time,Defects,Rate
0,74,1,1,6,6,0,60
1,74,1,2,7,13,1,70
2,74,1,3,5,18,1,50
3,74,1,4,4,22,3,40
4,74,1,5,4,26,4,40
5,74,1,6,5,31,0,50
6,74,1,7,3,34,2,30
7,74,1,8,5,39,2,50
8,74,1,9,4,43,2,40
9,74,1,10,5,48,5,50
10,74,1,11,4,52,1,40
11,74,1,12,2,54,0,20
12,74,1,13,9,63,3,90
13,74,1,14,6,69,2,60
14,74,1,15,2,71,1,20
15,74,1,16,2,73,0,20
16,74,1,17,3,76,1,30
17,74,1,18,7,83,2,70
18,74,1,19,4,87,1,40
19,74,1,20,7,94,0,70
20,74,1,21,7,101,3,70
21,74,1,22,2,103,1,20
22,74,1,23,4,107,0,40
23,74,1,24,9,116,5,90
24,74,1,25,6,122,1,60
25,74,1,26,4,126,3,40
26,74,1,27,5,131,1,50
27,74,1,28,9,140,6,90
28,74,1,29,4,144,4,40
29,74,1,30,6,150,1,60
30,74,1,31,4,154,1,40
31,74,1,32,8,162,1,80
32,74,1,33,3,165,1,30
33,74,1,34,6,171,4,60
34,74,1,35,2,173,0,20
35,74,1,36,4,177,3,40
36,74,1,37,5,182,2,50
37,74,1,38,5,187,2,50
38,74,1,39,2,189,2,20
39,74,1,40,5,194,1,50
40,74,1,41,8,202,3,80
41,74,1,42,9,211,1,90
42,74,1,43,4,215,8,40
43,74,1,44,3,218,2,30
44,74,1,45,4,222,1,40
45,74,1,46,3,225,1,30
46,74,1,47,3,228,4,30
47,74,1,48,3,231,2,30
48,74,1,49,7,238,2,70
49,74,1,50,6,244,3,60
50,74,1,51,8,252,1,80
51,74,1,52,5,257,1,50
52,74,1,53,8,265,0,80
53,74,1,54,6,271,2,60
54,74,1,55,6,277,1,60
55,74,1,56,3,280,4,30
56,74,1,57,5,285,1,50
57,74,1,58,9,294,5,90
58,74,1,59,3,297,1,30
59,74,1,60,6,303,5,60
60,74,1,61,7,310,3,70
61,74,1,62,7,317,1,70
62,74,1,63,3,320,1,30
63,74,1,64,4,324,6,40
64,74,1,65,7,331,3,70
65,74,1,66,5,336,0,50
66,74,1,67,7,343,2,70
67,74,1,68,5,348,1,50
68,74,1,69,2,350,1,20
69,74,1,70,7,357,3,70
70,74,1,71,7,364,4,70
71,74,1,72,6,370,4,60
72,74,1,73,3,373,1,30
73,74,1,74,3,376,0,30
74,74,1,75,5,381,2,50
75,74,1,76,2,383,2,20
76,74,1,77,5,388,1,50
77,74,1,78,4,392,5,40
78,74,1,79,7,399,1,70
79,74,1,80,5,404,2,50
80,74,1,81,6,410,3,60
81,74,1,82,7,417,1,70
82,74,1,83,2,419,1,20
