,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,28,1,1,2,2,0,0,20
1,28,1,2,6,8,4,4,60
2,28,1,3,9,17,5,1,90
3,28,1,4,8,25,7,1,80
4,28,1,5,7,32,10,4,70
5,28,1,6,3,35,7,1,30
6,28,1,7,6,41,8,8,60
7,28,1,8,3,44,1,0,30
8,28,1,9,7,51,4,1,70
9,28,1,10,8,59,5,2,80
10,28,1,11,4,63,3,1,40
11,28,1,12,2,65,2,1,20
12,28,1,13,8,73,9,4,80
13,28,1,14,2,75,6,1,20
14,28,1,15,7,82,11,4,70
15,28,1,16,7,89,12,3,70
16,28,1,17,4,93,10,4,40
17,28,1,18,2,95,7,5,20
18,28,1,19,2,97,4,1,20
19,28,1,20,8,105,5,2,80
20,28,1,21,6,111,7,3,60
21,28,1,22,3,114,4,1,30
22,28,1,23,2,116,5,3,20
23,28,1,24,3,119,3,2,30
24,28,1,25,9,128,11,1,90
25,28,1,26,8,136,16,6,80
26,28,1,27,2,138,11,6,20
27,28,1,28,4,142,7,2,40
28,28,1,29,2,144,6,3,20
29,28,1,30,4,148,4,4,40
30,28,1,31,8,156,3,1,80
31,28,1,32,6,162,5,1,60
32,28,1,33,5,167,8,3,50
33,28,1,34,9,176,10,3,90
34,28,1,35,3,179,7,4,30
35,28,1,36,7,186,9,5,70
36,28,1,37,6,192,9,4,60
37,28,1,38,7,199,10,6,70
38,28,1,39,4,203,6,2,40
39,28,1,40,6,209,6,3,60
40,28,1,41,7,216,4,1,70
41,28,1,42,8,224,10,5,80
42,28,1,43,2,226,8,3,20
43,28,1,44,8,234,9,3,80
44,28,1,45,4,238,6,6,40
45,28,1,46,7,245,3,1,70
46,28,1,47,3,248,2,0,30
47,28,1,48,4,252,4,2,40
48,28,1,49,5,257,3,0,50
49,28,1,50,6,263,5,2,60
50,28,1,51,9,272,12,4,90
51,28,1,52,5,277,11,5,50
52,28,1,53,9,286,7,1,90
53,28,1,54,4,290,8,5,40
54,28,1,55,7,297,9,4,70
55,28,1,56,2,299,5,2,20
56,28,1,57,5,304,4,0,50
57,28,1,58,6,310,5,5,60
58,28,1,59,9,319,2,0,90
59,28,1,60,3,322,6,1,30
60,28,1,61,2,324,5,3,20
61,28,1,62,8,332,5,1,80
62,28,1,63,3,335,4,0,30
63,28,1,64,3,338,5,2,30
64,28,1,65,2,340,6,3,20
65,28,1,66,4,344,6,4,40
66,28,1,67,6,350,3,2,60
