,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,186,1,1,9,9,3,0,90
1,186,1,2,8,17,4,3,80
2,186,1,3,5,22,4,4,50
3,186,1,4,4,26,3,3,40
4,186,1,5,8,34,3,3,80
5,186,1,6,6,40,2,1,60
6,186,1,7,3,43,1,1,30
7,186,1,8,9,52,5,3,90
8,186,1,9,8,60,8,8,80
9,186,1,10,5,65,2,2,50
10,186,1,11,8,73,1,0,80
11,186,1,12,7,80,3,3,70
12,186,1,13,6,86,3,3,60
13,186,1,14,5,91,2,1,50
14,186,1,15,2,93,2,2,20
15,186,1,16,2,95,0,0,20
16,186,1,17,8,103,1,1,80
17,186,1,18,3,106,1,0,30
18,186,1,19,8,114,6,6,80
19,186,1,20,9,123,7,3,90
20,186,1,21,9,132,6,6,90
21,186,1,22,7,139,5,0,70
22,186,1,23,6,145,9,9,60
23,186,1,24,6,151,2,1,60
24,186,1,25,5,156,3,3,50
25,186,1,26,8,164,1,1,80
26,186,1,27,5,169,3,3,50
27,186,1,28,4,173,1,1,40
28,186,1,29,6,179,6,6,60
29,186,1,30,4,183,2,1,40
30,186,1,31,5,188,3,3,50
31,186,1,32,6,194,1,0,60
32,186,1,33,9,203,3,3,90
33,186,1,34,7,210,3,3,70
34,186,1,35,6,216,6,6,60
35,186,1,36,7,223,1,1,70
36,186,1,37,4,227,0,0,40
37,186,1,38,4,231,4,2,40
38,186,1,39,9,240,12,10,90
39,186,1,40,7,247,8,8,70
40,186,1,41,2,249,1,0,20
41,186,1,42,2,251,2,1,20
42,186,1,43,8,259,7,7,80
43,186,1,44,9,268,3,3,90
44,186,1,45,2,270,1,0,20
45,186,1,46,6,276,4,4,60
46,186,1,47,4,280,1,1,40
47,186,1,48,2,282,0,0,20
48,186,1,49,4,286,1,1,40
49,186,1,50,5,291,3,2,50
50,186,1,51,6,297,2,2,60
51,186,1,52,6,303,4,4,60
52,186,1,53,4,307,2,2,40
53,186,1,54,6,313,3,1,60
54,186,1,55,8,321,6,3,80
55,186,1,56,5,326,5,4,50
56,186,1,57,2,328,2,1,20
57,186,1,58,2,330,2,1,20
58,186,1,59,3,333,2,2,30
59,186,1,60,8,341,6,6,80
60,186,1,61,5,346,1,1,50
61,186,1,62,6,352,2,2,60
62,186,1,63,6,358,3,1,60
63,186,1,64,3,361,3,3,30
64,186,1,65,9,370,2,0,90
65,186,1,66,6,376,2,1,60
66,186,1,67,9,385,8,5,90
67,186,1,68,3,388,6,6,30
68,186,1,69,7,395,3,3,70
69,186,1,70,5,400,2,2,50
70,186,1,71,2,402,2,2,20
71,186,1,72,2,404,0,0,20
72,186,1,73,4,408,1,0,40
73,186,1,74,2,410,1,0,20
74,186,1,75,3,413,3,3,30
75,186,1,76,7,420,3,1,70
76,186,1,77,5,425,5,3,50
77,186,1,78,4,429,4,2,40
78,186,1,79,6,435,7,7,60
79,186,1,80,3,438,0,0,30
80,186,1,81,7,445,1,1,70
81,186,1,82,2,447,0,0,20
82,186,1,83,5,452,0,0,50
83,186,1,84,5,457,1,0,50
84,186,1,85,5,462,4,3,50
85,186,1,86,5,467,3,3,50
86,186,1,87,3,470,4,3,30
87,186,1,88,4,474,5,5,40
88,186,1,89,9,483,5,2,90
89,186,1,90,9,492,8,6,90
90,186,1,91,4,496,4,4,40
91,186,1,92,3,499,0,0,30
92,186,1,93,5,504,1,0,50
93,186,1,94,9,513,3,3,90
94,186,1,95,8,521,3,3,80
95,186,1,96,3,524,2,2,30
96,186,1,97,8,532,4,4,80
97,186,1,98,8,540,5,3,80
98,186,1,99,9,549,6,4,90
99,186,1,100,9,558,5,5,90
100,186,1,101,8,566,5,5,80
101,186,1,102,2,568,0,0,20
102,186,1,103,2,570,0,0,20
103,186,1,104,9,579,3,1,90
104,186,1,105,3,582,3,2,30
105,186,1,106,9,591,7,4,90
106,186,1,107,5,596,5,3,50
107,186,1,108,5,601,4,3,50
108,186,1,109,5,606,6,6,50
109,186,1,110,4,610,1,1,40
110,186,1,111,2,612,2,2,20
111,186,1,112,2,614,1,1,20
112,186,1,113,3,617,1,1,30
113,186,1,114,8,625,1,0,80
114,186,1,115,8,633,4,4,80
115,186,1,116,6,639,3,2,60
116,186,1,117,6,645,4,4,60
117,186,1,118,6,651,6,6,60
118,186,1,119,2,653,0,0,20
119,186,1,120,4,657,1,0,40
120,186,1,121,2,659,1,0,20
121,186,1,122,4,663,3,3,40
122,186,1,123,4,667,1,0,40
123,186,1,124,9,676,4,4,90
124,186,1,125,3,679,2,1,30
125,186,1,126,5,684,8,5,50
126,186,1,127,6,690,5,5,60
127,186,1,128,7,697,3,3,70
128,186,1,129,6,703,3,3,60
129,186,1,130,4,707,4,4,40
130,186,1,131,7,714,0,0,70
131,186,1,132,8,722,5,5,80
132,186,1,133,5,727,0,0,50
133,186,1,134,5,732,3,3,50
134,186,1,135,2,734,2,1,20
135,186,1,136,9,743,3,3,90
136,186,1,137,3,746,1,1,30
137,186,1,138,8,754,3,3,80
138,186,1,139,4,758,3,3,40
139,186,1,140,6,764,4,4,60
140,186,1,141,8,772,2,1,80
141,186,1,142,5,777,5,4,50
142,186,1,143,2,779,1,0,20
143,186,1,144,8,787,3,1,80
144,186,1,145,5,792,6,6,50
145,186,1,146,8,800,9,9,80
146,186,1,147,3,803,1,1,30
147,186,1,148,5,808,2,1,50
148,186,1,149,8,816,2,2,80
149,186,1,150,8,824,2,2,80
150,186,1,151,8,832,2,2,80
151,186,1,152,9,841,6,5,90
152,186,1,153,3,844,2,2,30
153,186,1,154,8,852,3,3,80
154,186,1,155,6,858,5,5,60
155,186,1,156,3,861,4,4,30
156,186,1,157,6,867,1,0,60
157,186,1,158,5,872,4,4,50
158,186,1,159,2,874,2,1,20
159,186,1,160,4,878,3,2,40
160,186,1,161,3,881,4,2,30
161,186,1,162,7,888,8,5,70
162,186,1,163,5,893,7,5,50
163,186,1,164,5,898,3,3,50
164,186,1,165,3,901,1,1,30
165,186,1,166,5,906,3,2,50
166,186,1,167,5,911,2,2,50
167,186,1,168,6,917,6,6,60
168,186,1,169,3,920,1,0,30
169,186,1,170,2,922,2,1,20
170,186,1,171,2,924,3,1,20
171,186,1,172,3,927,3,1,30
172,186,1,173,4,931,3,3,40
173,186,1,174,6,937,3,3,60
174,186,1,175,7,944,3,3,70
175,186,1,176,9,953,3,2,90
176,186,1,177,7,960,3,1,70
177,186,1,178,5,965,4,2,50
178,186,1,179,6,971,4,2,60
179,186,1,180,4,975,5,5,40
180,186,1,181,6,981,3,2,60
181,186,1,182,3,984,2,1,30
182,186,1,183,5,989,5,5,50
183,186,1,184,2,991,1,0,20
184,186,1,185,7,998,2,2,70
185,186,1,186,8,1006,4,2,80
186,186,1,187,7,1013,7,5,70
187,186,1,188,5,1018,4,4,50
188,186,1,189,4,1022,0,0,40
189,186,1,190,3,1025,1,0,30
190,186,1,191,3,1028,1,1,30
191,186,1,192,9,1037,2,2,90
192,186,1,193,2,1039,0,0,20
193,186,1,194,2,1041,1,1,20
194,186,1,195,3,1044,2,2,30
195,186,1,196,5,1049,1,0,50
196,186,1,197,5,1054,6,5,50
197,186,1,198,7,1061,4,4,70
198,186,1,199,7,1068,4,4,70
