,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,337,1,1,4,4,3,3,40
1,337,1,2,9,13,3,3,90
2,337,1,3,6,19,0,0,60
3,337,1,4,2,21,1,1,20
4,337,1,5,5,26,3,3,50
5,337,1,6,7,33,4,4,70
6,337,1,7,4,37,0,0,40
7,337,1,8,6,43,3,3,60
8,337,1,9,8,51,5,5,80
9,337,1,10,5,56,4,4,50
10,337,1,11,2,58,1,1,20
11,337,1,12,4,62,0,0,40
12,337,1,13,9,71,9,9,90
13,337,1,14,8,79,6,6,80
14,337,1,15,8,87,6,6,80
15,337,1,16,6,93,4,4,60
16,337,1,17,8,101,5,5,80
17,337,1,18,4,105,1,1,40
18,337,1,19,9,114,4,4,90
19,337,1,20,8,122,3,3,80
20,337,1,21,4,126,1,1,40
21,337,1,22,2,128,1,0,20
22,337,1,23,6,134,4,4,60
23,337,1,24,5,139,4,4,50
24,337,1,25,8,147,2,2,80
25,337,1,26,5,152,2,2,50
26,337,1,27,5,157,4,4,50
27,337,1,28,2,159,1,1,20
28,337,1,29,6,165,1,1,60
29,337,1,30,9,174,5,5,90
30,337,1,31,3,177,0,0,30
31,337,1,32,6,183,4,4,60
32,337,1,33,7,190,3,3,70
33,337,1,34,9,199,5,4,90
34,337,1,35,3,202,1,1,30
35,337,1,36,8,210,5,5,80
36,337,1,37,2,212,1,0,20
37,337,1,38,4,216,1,1,40
38,337,1,39,8,224,7,7,80
39,337,1,40,3,227,2,2,30
40,337,1,41,3,230,1,1,30
41,337,1,42,8,238,4,1,80
42,337,1,43,6,244,8,8,60
43,337,1,44,7,251,4,4,70
44,337,1,45,8,259,2,2,80
45,337,1,46,3,262,1,1,30
46,337,1,47,7,269,5,5,70
47,337,1,48,2,271,1,1,20
48,337,1,49,8,279,5,5,80
49,337,1,50,7,286,3,3,70
50,337,1,51,3,289,2,2,30
51,337,1,52,2,291,2,2,20
52,337,1,53,2,293,0,0,20
53,337,1,54,9,302,5,5,90
54,337,1,55,4,306,2,0,40
55,337,1,56,4,310,5,5,40
56,337,1,57,6,316,3,3,60
57,337,1,58,8,324,3,3,80
58,337,1,59,3,327,0,0,30
59,337,1,60,5,332,1,1,50
60,337,1,61,6,338,3,3,60
61,337,1,62,3,341,1,1,30
62,337,1,63,9,350,6,6,90
63,337,1,64,4,354,1,1,40
64,337,1,65,9,363,5,5,90
65,337,1,66,9,372,2,2,90
66,337,1,67,6,378,4,2,60
67,337,1,68,6,384,5,5,60
68,337,1,69,4,388,1,1,40
69,337,1,70,9,397,5,5,90
70,337,1,71,5,402,2,2,50
71,337,1,72,4,406,0,0,40
72,337,1,73,5,411,4,4,50
73,337,1,74,9,420,4,4,90
74,337,1,75,8,428,6,6,80
75,337,1,76,7,435,2,2,70
76,337,1,77,9,444,4,3,90
77,337,1,78,4,448,4,2,40
78,337,1,79,5,453,3,3,50
79,337,1,80,2,455,0,0,20
80,337,1,81,9,464,5,5,90
81,337,1,82,3,467,2,2,30
82,337,1,83,7,474,3,1,70
83,337,1,84,2,476,2,2,20
84,337,1,85,4,480,3,3,40
85,337,1,86,7,487,0,0,70
86,337,1,87,4,491,1,1,40
87,337,1,88,8,499,6,6,80
88,337,1,89,4,503,3,3,40
89,337,1,90,8,511,2,2,80
90,337,1,91,5,516,1,1,50
91,337,1,92,7,523,8,8,70
92,337,1,93,7,530,2,2,70
93,337,1,94,7,537,2,2,70
94,337,1,95,6,543,0,0,60
95,337,1,96,3,546,2,2,30
96,337,1,97,3,549,1,1,30
97,337,1,98,3,552,2,2,30
98,337,1,99,5,557,3,3,50
99,337,1,100,5,562,6,6,50
100,337,1,101,7,569,2,2,70
101,337,1,102,8,577,2,2,80
102,337,1,103,4,581,1,1,40
103,337,1,104,8,589,4,4,80
104,337,1,105,4,593,1,1,40
105,337,1,106,2,595,1,1,20
106,337,1,107,6,601,3,3,60
107,337,1,108,5,606,2,2,50
108,337,1,109,9,615,4,4,90
109,337,1,110,9,624,3,3,90
110,337,1,111,9,633,4,4,90
111,337,1,112,2,635,1,1,20
112,337,1,113,9,644,8,8,90
113,337,1,114,8,652,6,4,80
114,337,1,115,4,656,5,5,40
115,337,1,116,2,658,2,2,20
116,337,1,117,4,662,2,2,40
117,337,1,118,3,665,2,2,30
118,337,1,119,4,669,0,0,40
119,337,1,120,3,672,1,1,30
120,337,1,121,5,677,1,1,50
121,337,1,122,5,682,2,2,50
122,337,1,123,5,687,2,2,50
123,337,1,124,6,693,6,6,60
124,337,1,125,5,698,2,2,50
125,337,1,126,9,707,4,4,90
