,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,126,1,1,3,3,0,0,30
1,126,1,2,4,7,4,4,40
2,126,1,3,7,14,2,2,70
3,126,1,4,4,18,1,0,40
4,126,1,5,2,20,2,1,20
5,126,1,6,3,23,3,3,30
6,126,1,7,6,29,5,3,60
7,126,1,8,3,32,4,2,30
8,126,1,9,5,37,5,2,50
9,126,1,10,5,42,8,6,50
10,126,1,11,6,48,4,2,60
11,126,1,12,9,57,8,2,90
12,126,1,13,4,61,6,2,40
13,126,1,14,7,68,6,4,70
14,126,1,15,5,73,5,3,50
15,126,1,16,8,81,6,6,80
16,126,1,17,2,83,1,1,20
17,126,1,18,8,91,5,2,80
18,126,1,19,7,98,7,7,70
19,126,1,20,7,105,4,4,70
20,126,1,21,8,113,3,0,80
21,126,1,22,4,117,4,4,40
22,126,1,23,4,121,1,0,40
23,126,1,24,4,125,2,0,40
24,126,1,25,2,127,2,2,20
25,126,1,26,7,134,4,2,70
26,126,1,27,4,138,4,1,40
27,126,1,28,8,146,5,5,80
28,126,1,29,2,148,1,0,20
29,126,1,30,3,151,1,0,30
30,126,1,31,2,153,1,1,20
31,126,1,32,7,160,3,1,70
32,126,1,33,9,169,8,8,90
33,126,1,34,8,177,2,0,80
34,126,1,35,2,179,3,3,20
35,126,1,36,6,185,6,6,60
36,126,1,37,8,193,3,1,80
37,126,1,38,6,199,5,5,60
38,126,1,39,5,204,1,0,50
39,126,1,40,8,212,3,0,80
40,126,1,41,3,215,4,4,30
41,126,1,42,4,219,3,2,40
42,126,1,43,2,221,2,2,20
43,126,1,44,6,227,4,4,60
44,126,1,45,2,229,3,3,20
45,126,1,46,5,234,3,1,50
46,126,1,47,7,241,8,3,70
47,126,1,48,8,249,8,8,80
48,126,1,49,3,252,2,1,30
49,126,1,50,8,260,3,0,80
50,126,1,51,5,265,5,5,50
51,126,1,52,2,267,3,3,20
52,126,1,53,5,272,0,0,50
53,126,1,54,3,275,1,0,30
54,126,1,55,7,282,2,1,70
55,126,1,56,6,288,5,2,60
56,126,1,57,3,291,5,5,30
57,126,1,58,8,299,3,3,80
58,126,1,59,9,308,2,2,90
59,126,1,60,8,316,2,1,80
60,126,1,61,3,319,2,0,30
61,126,1,62,5,324,2,0,50
62,126,1,63,6,330,3,3,60
63,126,1,64,5,335,3,1,50
64,126,1,65,2,337,4,3,20
65,126,1,66,3,340,2,2,30
66,126,1,67,6,346,2,2,60
67,126,1,68,4,350,2,2,40
68,126,1,69,8,358,3,2,80
69,126,1,70,4,362,2,1,40
70,126,1,71,5,367,2,2,50
71,126,1,72,8,375,8,7,80
72,126,1,73,4,379,8,8,40
73,126,1,74,9,388,8,4,90
74,126,1,75,9,397,9,9,90
75,126,1,76,8,405,5,3,80
76,126,1,77,8,413,6,6,80
77,126,1,78,3,416,4,2,30
78,126,1,79,2,418,3,1,20
79,126,1,80,6,424,5,5,60
80,126,1,81,7,431,3,1,70
81,126,1,82,5,436,4,1,50
82,126,1,83,6,442,4,2,60
83,126,1,84,3,445,4,2,30
84,126,1,85,6,451,7,4,60
85,126,1,86,7,458,5,3,70
86,126,1,87,5,463,4,1,50
87,126,1,88,2,465,4,1,20
88,126,1,89,3,468,4,4,30
89,126,1,90,6,474,4,4,60
90,126,1,91,3,477,3,3,30
91,126,1,92,6,483,0,0,60
92,126,1,93,3,486,1,0,30
93,126,1,94,6,492,10,6,60
94,126,1,95,8,500,10,10,80
95,126,1,96,2,502,0,0,20
96,126,1,97,3,505,0,0,30
97,126,1,98,7,512,3,0,70
98,126,1,99,5,517,7,7,50
99,126,1,100,5,522,2,2,50
100,126,1,101,8,530,4,0,80
101,126,1,102,5,535,4,1,50
102,126,1,103,9,544,10,10,90
103,126,1,104,9,553,6,2,90
104,126,1,105,2,555,5,3,20
105,126,1,106,9,564,7,7,90
106,126,1,107,3,567,2,1,30
107,126,1,108,8,575,11,6,80
108,126,1,109,8,583,10,6,80
109,126,1,110,5,588,8,5,50
110,126,1,111,6,594,4,1,60
111,126,1,112,4,598,4,2,40
112,126,1,113,6,604,4,4,60
113,126,1,114,6,610,3,2,60
114,126,1,115,6,616,2,2,60
115,126,1,116,6,622,6,3,60
116,126,1,117,6,628,4,4,60
117,126,1,118,2,630,0,0,20
118,126,1,119,6,636,3,1,60
119,126,1,120,8,644,5,2,80
120,126,1,121,5,649,6,3,50
121,126,1,122,4,653,5,4,40
122,126,1,123,3,656,2,0,30
123,126,1,124,8,664,3,1,80
124,126,1,125,2,666,3,3,20
125,126,1,126,8,674,6,6,80
126,126,1,127,7,681,2,1,70
127,126,1,128,8,689,6,2,80
128,126,1,129,9,698,6,6,90
129,126,1,130,2,700,0,0,20
130,126,1,131,8,708,4,4,80
131,126,1,132,2,710,3,1,20
132,126,1,133,8,718,6,2,80
133,126,1,134,7,725,7,3,70
134,126,1,135,5,730,5,3,50
135,126,1,136,7,737,5,5,70
136,126,1,137,3,740,0,0,30
137,126,1,138,3,743,4,3,30
138,126,1,139,6,749,3,1,60
139,126,1,140,9,758,9,9,90
140,126,1,141,9,767,4,1,90
141,126,1,142,8,775,5,3,80
142,126,1,143,9,784,5,2,90
143,126,1,144,3,787,4,2,30
144,126,1,145,2,789,2,2,20
145,126,1,146,3,792,0,0,30
146,126,1,147,7,799,7,3,70
147,126,1,148,5,804,6,2,50
148,126,1,149,7,811,7,4,70
149,126,1,150,4,815,5,5,40
150,126,1,151,2,817,1,1,20
151,126,1,152,4,821,2,1,40
152,126,1,153,3,824,1,0,30
153,126,1,154,4,828,8,8,40
154,126,1,155,2,830,3,0,20
155,126,1,156,5,835,8,3,50
156,126,1,157,8,843,8,2,80
157,126,1,158,7,850,8,8,70
158,126,1,159,7,857,1,1,70
159,126,1,160,8,865,7,5,80
160,126,1,161,7,872,8,3,70
161,126,1,162,4,876,7,3,40
162,126,1,163,8,884,11,11,80
163,126,1,164,2,886,1,1,20
164,126,1,165,8,894,1,0,80
165,126,1,166,5,899,2,2,50
166,126,1,167,3,902,1,0,30
167,126,1,168,5,907,7,2,50
168,126,1,169,5,912,6,6,50
169,126,1,170,7,919,1,0,70
170,126,1,171,2,921,2,0,20
171,126,1,172,3,924,3,3,30
172,126,1,173,4,928,1,0,40
173,126,1,174,7,935,5,2,70
174,126,1,175,6,941,3,1,60
175,126,1,176,6,947,7,4,60
176,126,1,177,8,955,5,1,80
177,126,1,178,2,957,4,4,20
178,126,1,179,9,966,6,5,90
179,126,1,180,7,973,4,2,70
180,126,1,181,6,979,6,0,60
181,126,1,182,6,985,9,3,60
182,126,1,183,2,987,6,6,20
183,126,1,184,3,990,2,2,30
184,126,1,185,4,994,0,0,40
185,126,1,186,9,1003,4,1,90
186,126,1,187,7,1010,5,1,70
187,126,1,188,8,1018,7,4,80
188,126,1,189,2,1020,4,2,20
189,126,1,190,9,1029,4,2,90
190,126,1,191,2,1031,5,5,20
191,126,1,192,8,1039,2,2,80
192,126,1,193,8,1047,6,4,80
193,126,1,194,3,1050,3,3,30
194,126,1,195,5,1055,3,2,50
195,126,1,196,2,1057,2,1,20
196,126,1,197,5,1062,3,0,50
197,126,1,198,8,1070,5,2,80
198,126,1,199,4,1074,5,5,40
199,126,1,200,9,1083,6,3,90
200,126,1,201,4,1087,4,3,40
201,126,1,202,5,1092,2,1,50
202,126,1,203,4,1096,1,1,40
203,126,1,204,5,1101,3,3,50
204,126,1,205,9,1110,7,5,90
205,126,1,206,9,1119,6,1,90
206,126,1,207,8,1127,8,8,80
207,126,1,208,4,1131,6,2,40
208,126,1,209,5,1136,6,6,50
209,126,1,210,6,1142,3,1,60
210,126,1,211,6,1148,7,4,60
211,126,1,212,9,1157,5,5,90
212,126,1,213,9,1166,2,2,90
213,126,1,214,5,1171,2,0,50
214,126,1,215,6,1177,3,3,60
215,126,1,216,9,1186,3,2,90
216,126,1,217,9,1195,8,8,90
217,126,1,218,8,1203,2,2,80
218,126,1,219,9,1212,6,6,90
219,126,1,220,5,1217,1,0,50
220,126,1,221,6,1223,4,2,60
221,126,1,222,6,1229,10,6,60
222,126,1,223,2,1231,6,6,20
223,126,1,224,2,1233,0,0,20
224,126,1,225,9,1242,3,2,90
225,126,1,226,3,1245,2,1,30
226,126,1,227,8,1253,2,1,80
227,126,1,228,7,1260,4,0,70
228,126,1,229,2,1262,4,2,20
229,126,1,230,6,1268,3,2,60
230,126,1,231,5,1273,2,0,50
231,126,1,232,7,1280,5,5,70
232,126,1,233,2,1282,1,0,20
233,126,1,234,2,1284,2,1,20
234,126,1,235,5,1289,5,2,50
235,126,1,236,2,1291,5,5,20
236,126,1,237,8,1299,6,6,80
237,126,1,238,4,1303,5,5,40
238,126,1,239,5,1308,4,2,50
239,126,1,240,8,1316,6,5,80
240,126,1,241,5,1321,3,1,50
241,126,1,242,5,1326,5,2,50
242,126,1,243,9,1335,9,9,90
243,126,1,244,8,1343,3,1,80
244,126,1,245,5,1348,4,0,50
245,126,1,246,6,1354,10,4,60
246,126,1,247,5,1359,10,6,50
247,126,1,248,3,1362,4,2,30
248,126,1,249,5,1367,4,1,50
249,126,1,250,3,1370,4,2,30
250,126,1,251,9,1379,5,4,90
251,126,1,252,2,1381,3,3,20
252,126,1,253,3,1384,5,5,30
253,126,1,254,4,1388,2,1,40
254,126,1,255,8,1396,7,7,80
255,126,1,256,6,1402,1,0,60
256,126,1,257,6,1408,6,4,60
257,126,1,258,4,1412,6,4,40
258,126,1,259,8,1420,6,6,80
259,126,1,260,6,1426,4,3,60
260,126,1,261,3,1429,5,5,30
261,126,1,262,7,1436,1,0,70
262,126,1,263,2,1438,1,1,20
263,126,1,264,3,1441,2,1,30
264,126,1,265,9,1450,5,2,90
265,126,1,266,5,1455,4,4,50
266,126,1,267,8,1463,4,4,80
267,126,1,268,7,1470,5,3,70
268,126,1,269,4,1474,3,3,40
269,126,1,270,5,1479,3,3,50
270,126,1,271,2,1481,1,1,20
271,126,1,272,3,1484,0,0,30
272,126,1,273,7,1491,4,2,70
273,126,1,274,3,1494,4,3,30
274,126,1,275,3,1497,2,1,30
275,126,1,276,7,1504,4,4,70
276,126,1,277,6,1510,3,3,60
277,126,1,278,8,1518,2,0,80
278,126,1,279,2,1520,2,1,20
279,126,1,280,4,1524,1,0,40
280,126,1,281,2,1526,2,0,20
281,126,1,282,2,1528,2,2,20
282,126,1,283,4,1532,3,2,40
283,126,1,284,6,1538,5,2,60
284,126,1,285,2,1540,4,4,20
285,126,1,286,9,1549,5,3,90
286,126,1,287,6,1555,6,6,60
287,126,1,288,9,1564,9,2,90
288,126,1,289,8,1572,11,4,80
289,126,1,290,5,1577,9,5,50
290,126,1,291,5,1582,6,6,50
291,126,1,292,4,1586,1,1,40
292,126,1,293,6,1592,3,0,60
293,126,1,294,8,1600,6,3,80
294,126,1,295,9,1609,5,2,90
295,126,1,296,6,1615,8,4,60
296,126,1,297,3,1618,7,7,30
297,126,1,298,5,1623,2,2,50
298,126,1,299,5,1628,1,0,50
299,126,1,300,4,1632,2,1,40
300,126,1,301,4,1636,4,2,40
301,126,1,302,5,1641,3,2,50
302,126,1,303,9,1650,5,2,90
303,126,1,304,7,1657,5,3,70
304,126,1,305,6,1663,7,2,60
305,126,1,306,7,1670,6,4,70
306,126,1,307,3,1673,5,5,30
307,126,1,308,6,1679,4,2,60
308,126,1,309,5,1684,4,2,50
309,126,1,310,3,1687,2,0,30
310,126,1,311,2,1689,3,0,20
311,126,1,312,7,1696,8,8,70
312,126,1,313,4,1700,1,0,40
313,126,1,314,8,1708,5,3,80
314,126,1,315,9,1717,8,3,90
315,126,1,316,4,1721,5,5,40
316,126,1,317,7,1728,5,2,70
317,126,1,318,8,1736,7,7,80
318,126,1,319,7,1743,4,1,70
319,126,1,320,7,1750,7,2,70
320,126,1,321,7,1757,8,5,70
321,126,1,322,8,1765,9,9,80
322,126,1,323,6,1771,4,1,60
323,126,1,324,9,1780,7,4,90
324,126,1,325,8,1788,5,3,80
325,126,1,326,5,1793,4,4,50
326,126,1,327,6,1799,6,2,60
327,126,1,328,9,1808,8,5,90
328,126,1,329,6,1814,3,2,60
329,126,1,330,2,1816,1,0,20
330,126,1,331,5,1821,2,0,50
331,126,1,332,9,1830,8,8,90
332,126,1,333,6,1836,3,0,60
333,126,1,334,4,1840,3,1,40
334,126,1,335,5,1845,5,5,50
335,126,1,336,5,1850,1,1,50
336,126,1,337,3,1853,1,1,30
337,126,1,338,8,1861,2,1,80
338,126,1,339,3,1864,2,0,30
339,126,1,340,4,1868,3,3,40
340,126,1,341,8,1876,5,3,80
341,126,1,342,3,1879,4,3,30
342,126,1,343,3,1882,2,2,30
343,126,1,344,5,1887,5,2,50
344,126,1,345,2,1889,4,2,20
345,126,1,346,6,1895,3,3,60
346,126,1,347,4,1899,1,0,40
347,126,1,348,2,1901,2,0,20
348,126,1,349,9,1910,6,4,90
349,126,1,350,5,1915,3,1,50
350,126,1,351,2,1917,3,1,20
351,126,1,352,4,1921,2,0,40
352,126,1,353,6,1927,7,2,60
353,126,1,354,4,1931,7,7,40
354,126,1,355,2,1933,1,0,20
355,126,1,356,8,1941,3,2,80
356,126,1,357,3,1944,4,4,30
357,126,1,358,6,1950,2,1,60
358,126,1,359,4,1954,2,2,40
359,126,1,360,7,1961,3,2,70
360,126,1,361,2,1963,1,1,20
361,126,1,362,6,1969,4,4,60
362,126,1,363,8,1977,7,4,80
363,126,1,364,4,1981,5,1,40
364,126,1,365,3,1984,4,4,30
365,126,1,366,5,1989,6,6,50
366,126,1,367,4,1993,3,3,40
367,126,1,368,8,2001,2,2,80
368,126,1,369,6,2007,5,2,60
369,126,1,370,8,2015,7,6,80
370,126,1,371,5,2020,3,3,50
371,126,1,372,6,2026,3,3,60
372,126,1,373,4,2030,2,2,40
373,126,1,374,4,2034,5,3,40
374,126,1,375,6,2040,3,2,60
375,126,1,376,4,2044,3,0,40
376,126,1,377,8,2052,6,6,80
377,126,1,378,3,2055,2,1,30
378,126,1,379,7,2062,2,2,70
379,126,1,380,8,2070,6,3,80
380,126,1,381,5,2075,4,2,50
381,126,1,382,4,2079,5,1,40
382,126,1,383,9,2088,6,6,90
383,126,1,384,3,2091,2,2,30
384,126,1,385,3,2094,1,0,30
385,126,1,386,8,2102,6,3,80
386,126,1,387,4,2106,8,3,40
387,126,1,388,7,2113,9,4,70
388,126,1,389,4,2117,8,5,40
389,126,1,390,9,2126,8,4,90
390,126,1,391,2,2128,5,2,20
391,126,1,392,6,2134,5,5,60
392,126,1,393,4,2138,0,0,40
393,126,1,394,3,2141,4,2,30
394,126,1,395,9,2150,6,3,90
395,126,1,396,9,2159,3,1,90
396,126,1,397,6,2165,3,2,60
397,126,1,398,8,2173,5,1,80
398,126,1,399,8,2181,9,3,80
399,126,1,400,4,2185,10,5,40
400,126,1,401,3,2188,6,4,30
401,126,1,402,3,2191,3,3,30
402,126,1,403,3,2194,2,1,30
403,126,1,404,9,2203,8,3,90
404,126,1,405,3,2206,6,6,30
405,126,1,406,2,2208,0,0,20
406,126,1,407,6,2214,1,1,60
