,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,88,1,1,4,4,1,1,40
1,88,1,2,2,6,0,0,20
2,88,1,3,9,15,3,1,90
3,88,1,4,2,17,3,0,20
4,88,1,5,2,19,5,1,20
5,88,1,6,6,25,8,3,60
6,88,1,7,4,29,6,6,40
7,88,1,8,8,37,5,5,80
8,88,1,9,3,40,1,0,30
9,88,1,10,4,44,2,1,40
10,88,1,11,8,52,2,0,80
11,88,1,12,3,55,3,1,30
12,88,1,13,4,59,3,3,40
13,88,1,14,4,63,4,3,40
14,88,1,15,6,69,3,2,60
15,88,1,16,2,71,3,2,20
16,88,1,17,5,76,5,4,50
17,88,1,18,3,79,2,1,30
18,88,1,19,8,87,2,0,80
19,88,1,20,6,93,7,7,60
20,88,1,21,2,95,0,0,20
21,88,1,22,9,104,3,1,90
22,88,1,23,6,110,6,2,60
23,88,1,24,2,112,5,4,20
24,88,1,25,4,116,2,2,40
25,88,1,26,6,122,3,1,60
26,88,1,27,4,126,5,2,40
27,88,1,28,5,131,5,2,50
28,88,1,29,4,135,6,3,40
29,88,1,30,2,137,3,3,20
30,88,1,31,3,140,1,1,30
31,88,1,32,2,142,0,0,20
32,88,1,33,7,149,1,0,70
33,88,1,34,8,157,3,0,80
34,88,1,35,8,165,9,5,80
35,88,1,36,7,172,6,5,70
36,88,1,37,6,178,5,5,60
37,88,1,38,8,186,6,1,80
38,88,1,39,3,189,5,1,30
39,88,1,40,8,197,10,10,80
40,88,1,41,8,205,2,1,80
41,88,1,42,9,214,6,5,90
42,88,1,43,5,219,3,1,50
43,88,1,44,3,222,2,0,30
44,88,1,45,6,228,8,5,60
45,88,1,46,8,236,6,4,80
46,88,1,47,5,241,3,1,50
47,88,1,48,4,245,3,1,40
48,88,1,49,7,252,4,1,70
49,88,1,50,7,259,6,1,70
50,88,1,51,9,268,8,3,90
51,88,1,52,7,275,8,3,70
52,88,1,53,6,281,9,5,60
53,88,1,54,7,288,6,4,70
54,88,1,55,8,296,7,7,80
55,88,1,56,4,300,1,1,40
56,88,1,57,5,305,2,0,50
57,88,1,58,2,307,3,1,20
58,88,1,59,6,313,4,2,60
59,88,1,60,9,322,7,2,90
60,88,1,61,9,331,8,8,90
61,88,1,62,5,336,1,1,50
62,88,1,63,9,345,4,3,90
63,88,1,64,9,354,9,4,90
64,88,1,65,8,362,8,4,80
65,88,1,66,9,371,11,7,90
66,88,1,67,6,377,8,2,60
67,88,1,68,5,382,9,9,50
68,88,1,69,8,390,4,2,80
69,88,1,70,9,399,6,4,90
70,88,1,71,9,408,7,4,90
71,88,1,72,7,415,4,4,70
72,88,1,73,2,417,1,0,20
73,88,1,74,7,424,5,2,70
74,88,1,75,9,433,6,2,90
75,88,1,76,9,442,7,2,90
76,88,1,77,3,445,8,8,30
77,88,1,78,6,451,2,2,60
78,88,1,79,9,460,4,1,90
79,88,1,80,2,462,5,5,20
80,88,1,81,2,464,3,3,20
81,88,1,82,7,471,0,0,70
82,88,1,83,3,474,4,3,30
83,88,1,84,6,480,6,2,60
84,88,1,85,9,489,8,2,90
85,88,1,86,4,493,6,4,40
86,88,1,87,9,502,4,0,90
87,88,1,88,3,505,9,5,30
88,88,1,89,3,508,7,4,30
89,88,1,90,5,513,4,4,50
90,88,1,91,3,516,3,2,30
91,88,1,92,9,525,9,6,90
92,88,1,93,3,528,4,3,30
93,88,1,94,6,534,3,3,60
94,88,1,95,7,541,0,0,70
95,88,1,96,3,544,0,0,30
96,88,1,97,7,551,5,3,70
97,88,1,98,5,556,3,1,50
98,88,1,99,2,558,3,2,20
99,88,1,100,8,566,2,1,80
100,88,1,101,7,573,6,3,70
101,88,1,102,9,582,5,5,90
102,88,1,103,4,586,5,4,40
