,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,33,1,1,6,6,3,2,60
1,33,1,2,9,15,7,5,90
2,33,1,3,8,23,4,2,80
3,33,1,4,8,31,6,2,80
4,33,1,5,4,35,5,3,40
5,33,1,6,7,42,4,3,70
6,33,1,7,4,46,2,1,40
7,33,1,8,3,49,4,2,30
8,33,1,9,4,53,2,1,40
9,33,1,10,7,60,3,2,70
10,33,1,11,5,65,5,3,50
11,33,1,12,2,67,3,1,20
12,33,1,13,9,76,6,3,90
13,33,1,14,7,83,7,1,70
14,33,1,15,2,85,8,7,20
15,33,1,16,2,87,2,0,20
16,33,1,17,8,95,5,3,80
17,33,1,18,5,100,4,2,50
18,33,1,19,5,105,6,4,50
19,33,1,20,2,107,3,1,20
20,33,1,21,9,116,9,9,90
21,33,1,22,3,119,0,0,30
22,33,1,23,8,127,0,0,80
23,33,1,24,6,133,1,0,60
24,33,1,25,5,138,4,3,50
25,33,1,26,6,144,4,2,60
26,33,1,27,9,153,5,3,90
27,33,1,28,6,159,4,2,60
28,33,1,29,3,162,3,0,30
29,33,1,30,5,167,5,3,50
30,33,1,31,7,174,4,3,70
31,33,1,32,9,183,7,2,90
32,33,1,33,5,188,6,2,50
33,33,1,34,9,197,6,4,90
34,33,1,35,4,201,4,2,40
35,33,1,36,3,204,5,2,30
36,33,1,37,2,206,4,3,20
37,33,1,38,4,210,2,1,40
38,33,1,39,8,218,6,5,80
39,33,1,40,5,223,2,0,50
40,33,1,41,5,228,4,2,50
41,33,1,42,2,230,3,2,20
42,33,1,43,5,235,4,3,50
43,33,1,44,4,239,3,1,40
44,33,1,45,8,247,5,5,80
45,33,1,46,3,250,1,1,30
46,33,1,47,5,255,1,0,50
47,33,1,48,9,264,6,3,90
48,33,1,49,9,273,5,3,90
49,33,1,50,7,280,8,3,70
50,33,1,51,6,286,7,4,60
51,33,1,52,8,294,8,4,80
52,33,1,53,3,297,5,2,30
53,33,1,54,2,299,3,3,20
54,33,1,55,7,306,2,2,70
55,33,1,56,7,313,0,0,70
56,33,1,57,7,320,5,2,70
57,33,1,58,4,324,5,2,40
58,33,1,59,8,332,10,6,80
59,33,1,60,8,340,6,3,80
60,33,1,61,3,343,4,2,30
61,33,1,62,9,352,7,4,90
62,33,1,63,2,354,3,3,20
63,33,1,64,3,357,0,0,30
64,33,1,65,3,360,0,0,30
65,33,1,66,9,369,2,0,90
66,33,1,67,6,375,3,1,60
67,33,1,68,6,381,7,3,60
68,33,1,69,4,385,8,5,40
69,33,1,70,7,392,6,6,70
70,33,1,71,5,397,4,2,50
71,33,1,72,2,399,2,1,20
72,33,1,73,5,404,4,4,50
73,33,1,74,8,412,1,0,80
74,33,1,75,4,416,2,1,40
75,33,1,76,7,423,4,2,70
76,33,1,77,7,430,3,1,70
77,33,1,78,5,435,4,4,50
78,33,1,79,9,444,4,3,90
79,33,1,80,2,446,3,2,20
80,33,1,81,7,453,4,2,70
81,33,1,82,2,455,3,1,20
82,33,1,83,9,464,9,5,90
83,33,1,84,9,473,7,5,90
84,33,1,85,7,480,4,4,70
85,33,1,86,4,484,1,0,40
86,33,1,87,7,491,5,5,70
87,33,1,88,5,496,1,0,50
88,33,1,89,6,502,2,1,60
89,33,1,90,9,511,7,2,90
90,33,1,91,6,517,7,5,60
91,33,1,92,9,526,4,2,90
92,33,1,93,8,534,10,8,80
93,33,1,94,3,537,5,1,30
94,33,1,95,4,541,6,5,40
95,33,1,96,6,547,4,2,60
96,33,1,97,2,549,4,1,20
97,33,1,98,6,555,5,5,60
98,33,1,99,2,557,2,1,20
99,33,1,100,9,566,8,6,90
100,33,1,101,4,570,2,0,40
101,33,1,102,3,573,3,2,30
102,33,1,103,9,582,6,5,90
103,33,1,104,5,587,5,3,50
104,33,1,105,8,595,6,2,80
105,33,1,106,4,599,8,7,40
106,33,1,107,4,603,2,1,40
107,33,1,108,5,608,4,2,50
108,33,1,109,3,611,4,2,30
109,33,1,110,3,614,5,4,30
110,33,1,111,2,616,2,2,20
111,33,1,112,7,623,4,3,70
112,33,1,113,9,632,10,6,90
113,33,1,114,9,641,11,6,90
114,33,1,115,6,647,7,5,60
115,33,1,116,6,653,4,3,60
116,33,1,117,9,662,10,10,90
117,33,1,118,7,669,6,5,70
