,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,146,1,1,2,2,0,0,20
1,146,1,2,8,10,2,2,80
2,146,1,3,5,15,2,2,50
3,146,1,4,6,21,5,5,60
4,146,1,5,9,30,2,1,90
5,146,1,6,5,35,4,1,50
6,146,1,7,7,42,5,5,70
7,146,1,8,7,49,3,1,70
8,146,1,9,9,58,8,6,90
9,146,1,10,7,65,4,4,70
10,146,1,11,4,69,2,2,40
11,146,1,12,6,75,3,3,60
12,146,1,13,6,81,4,1,60
13,146,1,14,4,85,5,2,40
14,146,1,15,7,92,4,4,70
15,146,1,16,3,95,5,5,30
16,146,1,17,9,104,9,9,90
17,146,1,18,8,112,3,3,80
18,146,1,19,2,114,0,0,20
19,146,1,20,4,118,1,0,40
20,146,1,21,4,122,1,0,40
21,146,1,22,5,127,5,3,50
22,146,1,23,9,136,7,4,90
23,146,1,24,4,140,7,5,40
24,146,1,25,4,144,2,2,40
25,146,1,26,5,149,3,3,50
26,146,1,27,6,155,5,5,60
27,146,1,28,7,162,2,1,70
28,146,1,29,5,167,4,4,50
29,146,1,30,8,175,3,3,80
30,146,1,31,5,180,4,1,50
31,146,1,32,5,185,5,5,50
32,146,1,33,4,189,0,0,40
33,146,1,34,9,198,2,2,90
34,146,1,35,5,203,3,1,50
35,146,1,36,4,207,5,5,40
36,146,1,37,9,216,4,4,90
37,146,1,38,4,220,4,4,40
38,146,1,39,5,225,2,1,50
39,146,1,40,5,230,4,1,50
40,146,1,41,2,232,6,6,20
41,146,1,42,2,234,0,0,20
42,146,1,43,6,240,4,4,60
43,146,1,44,3,243,3,3,30
44,146,1,45,7,250,6,5,70
45,146,1,46,8,258,5,5,80
46,146,1,47,7,265,2,1,70
47,146,1,48,9,274,2,1,90
48,146,1,49,3,277,4,3,30
49,146,1,50,6,283,4,4,60
50,146,1,51,4,287,3,2,40
51,146,1,52,3,290,2,1,30
52,146,1,53,4,294,2,2,40
53,146,1,54,7,301,4,3,70
54,146,1,55,3,304,1,1,30
55,146,1,56,4,308,0,0,40
56,146,1,57,6,314,2,1,60
57,146,1,58,8,322,2,2,80
58,146,1,59,5,327,3,3,50
59,146,1,60,3,330,2,0,30
60,146,1,61,2,332,3,3,20
61,146,1,62,5,337,0,0,50
62,146,1,63,3,340,1,1,30
63,146,1,64,5,345,1,0,50
64,146,1,65,6,351,4,2,60
65,146,1,66,2,353,2,1,20
66,146,1,67,8,361,8,7,80
67,146,1,68,6,367,2,2,60
68,146,1,69,5,372,1,0,50
69,146,1,70,7,379,5,2,70
70,146,1,71,2,381,4,4,20
71,146,1,72,9,390,2,1,90
72,146,1,73,7,397,1,1,70
73,146,1,74,8,405,5,2,80
74,146,1,75,5,410,6,6,50
75,146,1,76,4,414,2,2,40
76,146,1,77,9,423,4,4,90
77,146,1,78,2,425,1,1,20
78,146,1,79,7,432,6,6,70
79,146,1,80,6,438,0,0,60
80,146,1,81,4,442,2,1,40
81,146,1,82,2,444,1,1,20
82,146,1,83,9,453,7,3,90
83,146,1,84,7,460,12,8,70
84,146,1,85,7,467,7,7,70
85,146,1,86,3,470,2,2,30
86,146,1,87,5,475,2,0,50
87,146,1,88,7,482,5,3,70
88,146,1,89,5,487,3,3,50
89,146,1,90,4,491,2,1,40
90,146,1,91,9,500,6,1,90
91,146,1,92,5,505,6,2,50
92,146,1,93,9,514,7,3,90
93,146,1,94,5,519,4,2,50
94,146,1,95,9,528,4,3,90
95,146,1,96,4,532,5,3,40
96,146,1,97,7,539,7,4,70
97,146,1,98,9,548,4,3,90
98,146,1,99,9,557,6,6,90
99,146,1,100,4,561,2,0,40
100,146,1,101,7,568,3,3,70
101,146,1,102,3,571,3,1,30
102,146,1,103,5,576,3,3,50
103,146,1,104,2,578,0,0,20
104,146,1,105,8,586,2,1,80
105,146,1,106,4,590,3,3,40
106,146,1,107,8,598,3,3,80
107,146,1,108,2,600,1,0,20
108,146,1,109,6,606,1,0,60
109,146,1,110,2,608,2,2,20
110,146,1,111,6,614,2,0,60
111,146,1,112,3,617,3,2,30
112,146,1,113,6,623,3,1,60
113,146,1,114,8,631,7,3,80
114,146,1,115,8,639,6,4,80
115,146,1,116,2,641,2,2,20
116,146,1,117,7,648,1,1,70
117,146,1,118,6,654,7,4,60
118,146,1,119,3,657,5,5,30
119,146,1,120,3,660,1,0,30
120,146,1,121,8,668,3,3,80
121,146,1,122,2,670,1,1,20
122,146,1,123,7,677,3,1,70
123,146,1,124,8,685,3,3,80
124,146,1,125,6,691,3,2,60
125,146,1,126,5,696,3,3,50
126,146,1,127,3,699,1,1,30
127,146,1,128,3,702,1,1,30
128,146,1,129,2,704,1,1,20
129,146,1,130,9,713,5,4,90
130,146,1,131,9,722,7,3,90
131,146,1,132,5,727,5,1,50
132,146,1,133,4,731,6,6,40
133,146,1,134,8,739,4,2,80
134,146,1,135,8,747,5,4,80
135,146,1,136,4,751,4,2,40
136,146,1,137,7,758,3,3,70
137,146,1,138,5,763,2,0,50
138,146,1,139,4,767,3,2,40
139,146,1,140,2,769,2,2,20
140,146,1,141,4,773,1,0,40
141,146,1,142,8,781,3,2,80
142,146,1,143,4,785,3,1,40
143,146,1,144,5,790,5,5,50
144,146,1,145,6,796,0,0,60
145,146,1,146,5,801,2,2,50
146,146,1,147,3,804,4,2,30
147,146,1,148,7,811,4,4,70
148,146,1,149,8,819,3,3,80
149,146,1,150,3,822,2,1,30
150,146,1,151,9,831,5,5,90
151,146,1,152,4,835,2,0,40
152,146,1,153,5,840,6,6,50
153,146,1,154,2,842,2,1,20
154,146,1,155,9,851,5,4,90
155,146,1,156,5,856,4,4,50
156,146,1,157,4,860,2,0,40
157,146,1,158,7,867,8,8,70
158,146,1,159,9,876,7,5,90
159,146,1,160,7,883,6,6,70
160,146,1,161,5,888,2,2,50
161,146,1,162,2,890,1,1,20
162,146,1,163,5,895,3,3,50
163,146,1,164,7,902,3,2,70
164,146,1,165,4,906,3,1,40
165,146,1,166,4,910,7,7,40
166,146,1,167,3,913,1,0,30
167,146,1,168,6,919,5,5,60
168,146,1,169,2,921,1,1,20
169,146,1,170,3,924,0,0,30
170,146,1,171,3,927,3,3,30
171,146,1,172,7,934,5,4,70
172,146,1,173,8,942,7,2,80
173,146,1,174,3,945,6,6,30
174,146,1,175,7,952,1,0,70
175,146,1,176,9,961,4,1,90
176,146,1,177,9,970,7,5,90
177,146,1,178,8,978,9,6,80
178,146,1,179,5,983,7,7,50
179,146,1,180,6,989,4,4,60
180,146,1,181,3,992,1,1,30
181,146,1,182,9,1001,5,3,90
182,146,1,183,6,1007,10,6,60
183,146,1,184,4,1011,5,2,40
184,146,1,185,9,1020,8,4,90
185,146,1,186,2,1022,4,4,20
186,146,1,187,2,1024,1,1,20
187,146,1,188,3,1027,0,0,30
188,146,1,189,7,1034,5,0,70
189,146,1,190,8,1042,9,9,80
190,146,1,191,5,1047,1,0,50
191,146,1,192,4,1051,6,2,40
192,146,1,193,5,1056,9,7,50
193,146,1,194,8,1064,5,3,80
194,146,1,195,6,1070,4,4,60
195,146,1,196,9,1079,3,3,90
196,146,1,197,5,1084,4,4,50
197,146,1,198,9,1093,6,2,90
198,146,1,199,7,1100,10,6,70
199,146,1,200,6,1106,4,1,60
200,146,1,201,6,1112,8,5,60
201,146,1,202,5,1117,4,4,50
202,146,1,203,9,1126,3,1,90
203,146,1,204,9,1135,6,4,90
204,146,1,205,4,1139,6,5,40
205,146,1,206,4,1143,5,2,40
206,146,1,207,4,1147,4,4,40
207,146,1,208,7,1154,3,3,70
208,146,1,209,7,1161,4,4,70
209,146,1,210,6,1167,1,1,60
210,146,1,211,4,1171,2,1,40
211,146,1,212,9,1180,7,4,90
212,146,1,213,4,1184,3,2,40
213,146,1,214,8,1192,8,8,80
214,146,1,215,9,1201,3,3,90
215,146,1,216,6,1207,3,3,60
216,146,1,217,7,1214,4,0,70
217,146,1,218,6,1220,6,5,60
218,146,1,219,5,1225,6,2,50
219,146,1,220,4,1229,5,5,40
220,146,1,221,8,1237,4,2,80
221,146,1,222,9,1246,11,11,90
222,146,1,223,9,1255,4,4,90
223,146,1,224,2,1257,0,0,20
224,146,1,225,8,1265,2,0,80
225,146,1,226,2,1267,4,4,20
226,146,1,227,7,1274,5,5,70
227,146,1,228,7,1281,3,3,70
228,146,1,229,2,1283,3,1,20
229,146,1,230,6,1289,5,2,60
230,146,1,231,5,1294,5,4,50
231,146,1,232,8,1302,7,4,80
232,146,1,233,3,1305,3,3,30
233,146,1,234,6,1311,3,3,60
234,146,1,235,8,1319,3,1,80
235,146,1,236,6,1325,6,3,60
236,146,1,237,7,1332,10,5,70
237,146,1,238,4,1336,6,6,40
238,146,1,239,8,1344,6,2,80
239,146,1,240,9,1353,6,3,90
240,146,1,241,8,1361,4,1,80
241,146,1,242,9,1370,4,4,90
242,146,1,243,6,1376,1,0,60
243,146,1,244,3,1379,1,0,30
244,146,1,245,7,1386,5,5,70
245,146,1,246,4,1390,7,5,40
246,146,1,247,9,1399,13,13,90
247,146,1,248,4,1403,1,0,40
248,146,1,249,5,1408,6,6,50
249,146,1,250,2,1410,1,1,20
250,146,1,251,7,1417,2,0,70
251,146,1,252,6,1423,2,2,60
252,146,1,253,2,1425,1,1,20
253,146,1,254,2,1427,2,0,20
254,146,1,255,7,1434,8,8,70
255,146,1,256,4,1438,1,1,40
256,146,1,257,5,1443,0,0,50
257,146,1,258,7,1450,3,2,70
258,146,1,259,7,1457,5,4,70
259,146,1,260,8,1465,8,8,80
260,146,1,261,7,1472,2,1,70
261,146,1,262,4,1476,6,6,40
262,146,1,263,3,1479,1,1,30
263,146,1,264,5,1484,4,2,50
264,146,1,265,8,1492,7,7,80
265,146,1,266,3,1495,3,1,30
266,146,1,267,8,1503,4,2,80
267,146,1,268,7,1510,6,4,70
268,146,1,269,9,1519,7,5,90
269,146,1,270,7,1526,7,4,70
270,146,1,271,9,1535,10,4,90
271,146,1,272,8,1543,9,9,80
272,146,1,273,2,1545,0,0,20
273,146,1,274,6,1551,6,6,60
274,146,1,275,7,1558,3,2,70
275,146,1,276,2,1560,1,0,20
276,146,1,277,5,1565,5,5,50
277,146,1,278,3,1568,1,0,30
278,146,1,279,9,1577,9,9,90
279,146,1,280,8,1585,4,0,80
280,146,1,281,9,1594,10,10,90
281,146,1,282,4,1598,3,3,40
282,146,1,283,9,1607,8,6,90
283,146,1,284,6,1613,4,4,60
284,146,1,285,7,1620,1,1,70
285,146,1,286,6,1626,2,2,60
286,146,1,287,8,1634,4,4,80
287,146,1,288,3,1637,0,0,30
288,146,1,289,7,1644,7,3,70
289,146,1,290,5,1649,6,3,50
290,146,1,291,7,1656,8,5,70
291,146,1,292,9,1665,8,6,90
292,146,1,293,3,1668,3,3,30
