,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,122,1,1,2,2,2,0,20
1,122,1,2,3,5,2,0,30
2,122,1,3,3,8,5,1,30
3,122,1,4,5,13,7,2,50
4,122,1,5,6,19,8,3,60
5,122,1,6,2,21,7,7,20
6,122,1,7,2,23,1,0,20
7,122,1,8,3,26,1,0,30
8,122,1,9,7,33,9,9,70
9,122,1,10,8,41,3,3,80
10,122,1,11,4,45,6,6,40
11,122,1,12,3,48,2,0,30
12,122,1,13,7,55,6,1,70
13,122,1,14,6,61,6,3,60
14,122,1,15,9,70,7,2,90
15,122,1,16,5,75,6,3,50
16,122,1,17,7,82,5,5,70
17,122,1,18,3,85,0,0,30
18,122,1,19,8,93,5,2,80
19,122,1,20,5,98,5,5,50
20,122,1,21,2,100,0,0,20
21,122,1,22,5,105,4,4,50
22,122,1,23,2,107,2,2,20
23,122,1,24,9,116,3,3,90
24,122,1,25,3,119,0,0,30
25,122,1,26,8,127,7,7,80
26,122,1,27,6,133,4,1,60
27,122,1,28,7,140,6,4,70
28,122,1,29,7,147,6,3,70
29,122,1,30,2,149,3,3,20
30,122,1,31,2,151,0,0,20
31,122,1,32,5,156,3,3,50
32,122,1,33,8,164,7,1,80
33,122,1,34,7,171,10,10,70
34,122,1,35,6,177,1,1,60
35,122,1,36,4,181,2,1,40
36,122,1,37,8,189,6,2,80
37,122,1,38,9,198,9,5,90
38,122,1,39,7,205,6,1,70
39,122,1,40,7,212,7,3,70
40,122,1,41,2,214,6,3,20
41,122,1,42,9,223,10,4,90
42,122,1,43,3,226,7,3,30
43,122,1,44,6,232,4,4,60
44,122,1,45,2,234,1,0,20
45,122,1,46,7,241,2,2,70
46,122,1,47,4,245,4,0,40
47,122,1,48,8,253,10,3,80
48,122,1,49,3,256,8,4,30
49,122,1,50,9,265,10,10,90
50,122,1,51,8,273,1,1,80
51,122,1,52,4,277,2,2,40
52,122,1,53,2,279,0,0,20
53,122,1,54,8,287,5,2,80
54,122,1,55,6,293,7,7,60
55,122,1,56,8,301,8,2,80
56,122,1,57,7,308,9,1,70
57,122,1,58,6,314,11,4,60
58,122,1,59,5,319,9,9,50
59,122,1,60,9,328,7,4,90
60,122,1,61,2,330,4,4,20
61,122,1,62,6,336,4,4,60
62,122,1,63,5,341,4,1,50
63,122,1,64,5,346,7,7,50
64,122,1,65,9,355,3,1,90
65,122,1,66,6,361,5,0,60
66,122,1,67,5,366,8,1,50
67,122,1,68,8,374,13,13,80
68,122,1,69,2,376,1,0,20
69,122,1,70,6,382,2,0,60
70,122,1,71,7,389,12,1,70
71,122,1,72,2,391,13,7,20
72,122,1,73,3,394,10,2,30
73,122,1,74,8,402,15,15,80
74,122,1,75,4,406,5,5,40
75,122,1,76,9,415,9,2,90
76,122,1,77,5,420,10,10,50
77,122,1,78,9,429,7,3,90
78,122,1,79,2,431,4,4,20
79,122,1,80,8,439,5,1,80
80,122,1,81,2,441,5,1,20
81,122,1,82,6,447,6,2,60
82,122,1,83,4,451,5,1,40
83,122,1,84,6,457,10,2,60
84,122,1,85,3,460,9,2,30
85,122,1,86,2,462,9,3,20
86,122,1,87,9,471,11,4,90
87,122,1,88,9,480,12,4,90
88,122,1,89,5,485,12,5,50
89,122,1,90,4,489,9,3,40
90,122,1,91,9,498,7,2,90
91,122,1,92,2,500,7,7,20
92,122,1,93,2,502,2,2,20
93,122,1,94,2,504,1,0,20
94,122,1,95,7,511,4,1,70
95,122,1,96,3,514,5,3,30
96,122,1,97,3,517,4,4,30
97,122,1,98,5,522,2,0,50
98,122,1,99,7,529,6,6,70
99,122,1,100,8,537,1,0,80
100,122,1,101,7,544,5,3,70
101,122,1,102,5,549,4,4,50
102,122,1,103,9,558,3,3,90
103,122,1,104,5,563,4,0,50
104,122,1,105,2,565,5,1,20
105,122,1,106,4,569,4,4,40
106,122,1,107,6,575,5,1,60
107,122,1,108,6,581,4,4,60
108,122,1,109,3,584,1,1,30
109,122,1,110,7,591,5,5,70
110,122,1,111,7,598,2,2,70
111,122,1,112,6,604,2,0,60
112,122,1,113,3,607,2,0,30
113,122,1,114,5,612,5,5,50
114,122,1,115,3,615,1,1,30
115,122,1,116,6,621,0,0,60
116,122,1,117,4,625,1,0,40
117,122,1,118,7,632,3,3,70
118,122,1,119,2,634,1,0,20
119,122,1,120,4,638,2,1,40
120,122,1,121,4,642,3,1,40
121,122,1,122,3,645,5,5,30
122,122,1,123,2,647,0,0,20
123,122,1,124,3,650,3,1,30
124,122,1,125,2,652,3,1,20
125,122,1,126,8,660,5,5,80
126,122,1,127,5,665,1,0,50
127,122,1,128,2,667,3,3,20
128,122,1,129,5,672,4,3,50
