,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,276,1,1,8,8,5,5,80
1,276,1,2,9,17,5,5,90
2,276,1,3,6,23,0,0,60
3,276,1,4,7,30,5,5,70
4,276,1,5,3,33,0,0,30
5,276,1,6,9,42,10,10,90
6,276,1,7,3,45,3,0,30
7,276,1,8,4,49,3,3,40
8,276,1,9,8,57,4,4,80
9,276,1,10,5,62,2,2,50
10,276,1,11,9,71,3,3,90
11,276,1,12,6,77,1,0,60
12,276,1,13,9,86,5,5,90
13,276,1,14,2,88,2,2,20
14,276,1,15,3,91,2,2,30
15,276,1,16,8,99,4,4,80
16,276,1,17,4,103,1,1,40
17,276,1,18,4,107,2,2,40
18,276,1,19,9,116,6,6,90
19,276,1,20,7,123,2,2,70
20,276,1,21,8,131,7,7,80
21,276,1,22,3,134,0,0,30
22,276,1,23,8,142,6,6,80
23,276,1,24,6,148,4,4,60
24,276,1,25,3,151,1,1,30
25,276,1,26,6,157,6,6,60
26,276,1,27,2,159,3,3,20
27,276,1,28,5,164,2,1,50
28,276,1,29,7,171,8,8,70
29,276,1,30,6,177,3,3,60
30,276,1,31,6,183,3,3,60
31,276,1,32,5,188,3,1,50
32,276,1,33,2,190,2,2,20
33,276,1,34,6,196,2,0,60
34,276,1,35,2,198,4,4,20
35,276,1,36,4,202,2,2,40
36,276,1,37,4,206,2,0,40
37,276,1,38,9,215,3,3,90
38,276,1,39,5,220,5,5,50
39,276,1,40,5,225,1,1,50
40,276,1,41,6,231,6,6,60
41,276,1,42,2,233,1,0,20
42,276,1,43,7,240,3,3,70
43,276,1,44,5,245,2,2,50
44,276,1,45,5,250,6,6,50
45,276,1,46,7,257,0,0,70
46,276,1,47,9,266,7,7,90
47,276,1,48,6,272,5,1,60
48,276,1,49,6,278,7,2,60
49,276,1,50,9,287,11,11,90
50,276,1,51,9,296,4,4,90
51,276,1,52,4,300,1,0,40
52,276,1,53,9,309,5,5,90
53,276,1,54,2,311,0,0,20
54,276,1,55,8,319,3,3,80
55,276,1,56,7,326,4,1,70
56,276,1,57,6,332,5,5,60
