,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,23,1,1,6,6,3,2,60
1,23,1,2,9,15,6,2,90
2,23,1,3,8,23,9,9,80
3,23,1,4,2,25,0,0,20
4,23,1,5,6,31,2,0,60
5,23,1,6,6,37,8,4,60
6,23,1,7,4,41,6,2,40
7,23,1,8,4,45,5,0,40
8,23,1,9,3,48,6,1,30
9,23,1,10,2,50,5,0,20
10,23,1,11,7,57,6,3,70
11,23,1,12,8,65,12,12,80
12,23,1,13,4,69,2,0,40
13,23,1,14,9,78,6,1,90
14,23,1,15,3,81,8,4,30
15,23,1,16,8,89,10,2,80
16,23,1,17,8,97,12,4,80
17,23,1,18,5,102,13,1,50
18,23,1,19,4,106,12,2,40
19,23,1,20,8,114,14,3,80
20,23,1,21,7,121,12,4,70
21,23,1,22,9,130,10,2,90
22,23,1,23,7,137,10,1,70
23,23,1,24,8,145,14,2,80
24,23,1,25,3,148,15,15,30
25,23,1,26,6,154,4,2,60
26,23,1,27,7,161,7,1,70
27,23,1,28,4,165,7,4,40
28,23,1,29,6,171,3,0,60
29,23,1,30,5,176,7,3,50
30,23,1,31,2,178,6,0,20
31,23,1,32,5,183,8,1,50
32,23,1,33,5,188,11,4,50
33,23,1,34,5,193,9,2,50
34,23,1,35,6,199,11,1,60
35,23,1,36,9,208,15,15,90
36,23,1,37,5,213,0,0,50
37,23,1,38,9,222,6,0,90
38,23,1,39,6,228,10,1,60
39,23,1,40,6,234,12,3,60
40,23,1,41,7,241,12,3,70
41,23,1,42,8,249,17,3,80
42,23,1,43,6,255,15,15,60
43,23,1,44,5,260,0,0,50
44,23,1,45,6,266,2,1,60
45,23,1,46,7,273,3,0,70
46,23,1,47,4,277,5,5,40
47,23,1,48,4,281,2,0,40
48,23,1,49,3,284,3,0,30
49,23,1,50,6,290,6,1,60
50,23,1,51,7,297,9,2,70
51,23,1,52,6,303,10,1,60
52,23,1,53,4,307,10,5,40
53,23,1,54,7,314,8,2,70
54,23,1,55,5,319,11,1,50
55,23,1,56,7,326,13,13,70
56,23,1,57,6,332,2,0,60
57,23,1,58,2,334,3,1,20
58,23,1,59,7,341,6,2,70
59,23,1,60,9,350,10,0,90
60,23,1,61,2,352,10,3,20
61,23,1,62,5,357,9,2,50
62,23,1,63,8,365,10,1,80
63,23,1,64,9,374,10,1,90
64,23,1,65,2,376,10,3,20
65,23,1,66,9,385,10,10,90
66,23,1,67,9,394,4,0,90
67,23,1,68,2,396,5,1,20
68,23,1,69,9,405,10,1,90
69,23,1,70,4,409,14,3,40
70,23,1,71,9,418,16,2,90
71,23,1,72,3,421,15,1,30
72,23,1,73,5,426,18,3,50
73,23,1,74,7,433,19,5,70
74,23,1,75,9,442,20,2,90
75,23,1,76,6,448,20,4,60
76,23,1,77,4,452,17,3,40
77,23,1,78,9,461,18,4,90
78,23,1,79,6,467,19,3,60
79,23,1,80,4,471,18,18,40
80,23,1,81,2,473,0,0,20
81,23,1,82,7,480,2,0,70
82,23,1,83,3,483,6,1,30
83,23,1,84,3,486,5,5,30
84,23,1,85,8,494,3,0,80
85,23,1,86,7,501,5,0,70
86,23,1,87,6,507,8,0,60
87,23,1,88,6,513,11,11,60
88,23,1,89,2,515,0,0,20
89,23,1,90,2,517,1,0,20
90,23,1,91,4,521,5,1,40
91,23,1,92,3,524,7,1,30
92,23,1,93,8,532,7,1,80
93,23,1,94,5,537,7,7,50
94,23,1,95,3,540,0,0,30
95,23,1,96,8,548,6,2,80
96,23,1,97,5,553,6,2,50
97,23,1,98,6,559,6,0,60
98,23,1,99,3,562,7,2,30
99,23,1,100,8,570,14,5,80
100,23,1,101,7,577,13,1,70
101,23,1,102,7,584,14,14,70
102,23,1,103,8,592,2,0,80
103,23,1,104,5,597,2,0,50
104,23,1,105,6,603,4,0,60
105,23,1,106,3,606,5,0,30
106,23,1,107,8,614,8,0,80
107,23,1,108,4,618,11,0,40
108,23,1,109,5,623,14,2,50
109,23,1,110,9,632,16,2,90
110,23,1,111,9,641,18,3,90
111,23,1,112,7,648,18,0,70
112,23,1,113,4,652,20,6,40
113,23,1,114,3,655,15,15,30
114,23,1,115,8,663,2,0,80
115,23,1,116,9,672,7,1,90
116,23,1,117,9,681,12,0,90
117,23,1,118,3,684,14,2,30
118,23,1,119,6,690,14,3,60
119,23,1,120,8,698,14,14,80
120,23,1,121,8,706,4,2,80
121,23,1,122,2,708,3,2,20
122,23,1,123,3,711,3,0,30
123,23,1,124,7,718,8,0,70
124,23,1,125,4,722,9,1,40
125,23,1,126,9,731,13,3,90
126,23,1,127,7,738,16,5,70
127,23,1,128,6,744,12,1,60
128,23,1,129,4,748,11,0,40
129,23,1,130,8,756,16,5,80
130,23,1,131,3,759,12,0,30
131,23,1,132,4,763,14,3,40
132,23,1,133,2,765,12,0,20
133,23,1,134,2,767,13,2,20
134,23,1,135,3,770,12,0,30
135,23,1,136,3,773,13,2,30
136,23,1,137,2,775,12,0,20
137,23,1,138,4,779,14,1,40
138,23,1,139,9,788,14,14,90
139,23,1,140,8,796,2,0,80
140,23,1,141,2,798,4,1,20
141,23,1,142,6,804,6,0,60
142,23,1,143,8,812,8,1,80
143,23,1,144,8,820,10,3,80
144,23,1,145,6,826,7,7,60
145,23,1,146,8,834,3,1,80
146,23,1,147,2,836,4,4,20
147,23,1,148,4,840,3,1,40
148,23,1,149,4,844,5,0,40
149,23,1,150,8,852,11,3,80
150,23,1,151,8,860,12,4,80
151,23,1,152,6,866,10,1,60
152,23,1,153,7,873,12,2,70
153,23,1,154,7,880,16,3,70
154,23,1,155,8,888,15,5,80
155,23,1,156,6,894,11,0,60
156,23,1,157,4,898,15,5,40
157,23,1,158,6,904,10,3,60
