,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,297,1,1,5,5,0,0,50
1,297,1,2,5,10,1,1,50
2,297,1,3,4,14,2,2,40
3,297,1,4,7,21,2,2,70
4,297,1,5,8,29,2,2,80
5,297,1,6,7,36,1,1,70
6,297,1,7,2,38,2,0,20
7,297,1,8,8,46,9,6,80
8,297,1,9,5,51,6,6,50
9,297,1,10,2,53,2,2,20
10,297,1,11,7,60,5,5,70
11,297,1,12,2,62,0,0,20
12,297,1,13,6,68,2,1,60
13,297,1,14,8,76,4,4,80
14,297,1,15,6,82,4,4,60
15,297,1,16,7,89,2,2,70
16,297,1,17,4,93,2,2,40
17,297,1,18,9,102,3,3,90
18,297,1,19,4,106,2,2,40
19,297,1,20,9,115,2,2,90
20,297,1,21,8,123,7,7,80
21,297,1,22,8,131,4,4,80
22,297,1,23,5,136,0,0,50
23,297,1,24,9,145,4,4,90
24,297,1,25,6,151,5,5,60
25,297,1,26,4,155,2,2,40
26,297,1,27,7,162,8,8,70
27,297,1,28,9,171,2,2,90
28,297,1,29,9,180,2,2,90
29,297,1,30,2,182,0,0,20
30,297,1,31,4,186,2,0,40
31,297,1,32,9,195,5,5,90
32,297,1,33,9,204,5,5,90
33,297,1,34,6,210,3,0,60
34,297,1,35,3,213,4,4,30
35,297,1,36,5,218,1,0,50
36,297,1,37,6,224,8,8,60
37,297,1,38,8,232,3,3,80
38,297,1,39,8,240,4,4,80
39,297,1,40,3,243,3,3,30
40,297,1,41,4,247,2,2,40
41,297,1,42,9,256,3,3,90
42,297,1,43,4,260,2,0,40
43,297,1,44,8,268,5,5,80
44,297,1,45,9,277,7,4,90
45,297,1,46,6,283,6,6,60
46,297,1,47,7,290,5,5,70
47,297,1,48,4,294,2,2,40
48,297,1,49,9,303,6,6,90
49,297,1,50,2,305,0,0,20
50,297,1,51,7,312,3,3,70
51,297,1,52,7,319,6,6,70
52,297,1,53,3,322,1,1,30
53,297,1,54,5,327,4,3,50
54,297,1,55,9,336,3,3,90
55,297,1,56,5,341,3,3,50
56,297,1,57,5,346,4,1,50
57,297,1,58,3,349,5,5,30
58,297,1,59,9,358,7,7,90
59,297,1,60,2,360,1,1,20
60,297,1,61,8,368,5,5,80
61,297,1,62,4,372,3,3,40
62,297,1,63,6,378,2,0,60
63,297,1,64,6,384,3,3,60
64,297,1,65,3,387,2,2,30
65,297,1,66,9,396,7,7,90
66,297,1,67,9,405,4,2,90
67,297,1,68,2,407,2,2,20
68,297,1,69,6,413,3,3,60
69,297,1,70,6,419,3,1,60
70,297,1,71,9,428,8,8,90
71,297,1,72,7,435,2,2,70
72,297,1,73,7,442,7,7,70
73,297,1,74,6,448,4,4,60
74,297,1,75,9,457,2,0,90
75,297,1,76,8,465,7,6,80
76,297,1,77,7,472,2,2,70
77,297,1,78,7,479,2,1,70
78,297,1,79,4,483,3,2,40
79,297,1,80,8,491,5,5,80
80,297,1,81,9,500,5,2,90
81,297,1,82,9,509,6,6,90
82,297,1,83,9,518,6,6,90
83,297,1,84,8,526,5,2,80
84,297,1,85,3,529,3,3,30
85,297,1,86,3,532,4,4,30
86,297,1,87,4,536,2,2,40
87,297,1,88,3,539,0,0,30
88,297,1,89,3,542,1,1,30
89,297,1,90,9,551,8,8,90
90,297,1,91,8,559,6,2,80
91,297,1,92,5,564,6,6,50
92,297,1,93,3,567,1,0,30
93,297,1,94,6,573,5,5,60
94,297,1,95,7,580,5,5,70
95,297,1,96,3,583,2,2,30
96,297,1,97,9,592,6,6,90
97,297,1,98,4,596,1,0,40
98,297,1,99,6,602,4,4,60
99,297,1,100,3,605,1,1,30
100,297,1,101,9,614,4,4,90
101,297,1,102,5,619,0,0,50
102,297,1,103,5,624,3,3,50
103,297,1,104,3,627,1,1,30
104,297,1,105,7,634,0,0,70
105,297,1,106,3,637,1,1,30
106,297,1,107,2,639,1,0,20
107,297,1,108,4,643,2,2,40
108,297,1,109,2,645,2,1,20
109,297,1,110,3,648,1,0,30
110,297,1,111,8,656,6,6,80
111,297,1,112,5,661,2,2,50
112,297,1,113,7,668,6,2,70
113,297,1,114,5,673,9,7,50
114,297,1,115,8,681,3,3,80
115,297,1,116,3,684,3,3,30
116,297,1,117,8,692,4,4,80
117,297,1,118,8,700,2,2,80
118,297,1,119,9,709,2,2,90
119,297,1,120,8,717,7,3,80
120,297,1,121,8,725,9,9,80
121,297,1,122,3,728,0,0,30
122,297,1,123,8,736,3,3,80
123,297,1,124,5,741,5,5,50
124,297,1,125,8,749,8,3,80
125,297,1,126,7,756,7,7,70
126,297,1,127,8,764,1,1,80
127,297,1,128,6,770,2,2,60
128,297,1,129,4,774,2,2,40
129,297,1,130,5,779,0,0,50
130,297,1,131,5,784,3,3,50
131,297,1,132,3,787,3,1,30
132,297,1,133,2,789,3,3,20
133,297,1,134,4,793,1,1,40
134,297,1,135,9,802,4,4,90
135,297,1,136,5,807,6,6,50
136,297,1,137,2,809,0,0,20
137,297,1,138,5,814,6,6,50
138,297,1,139,7,821,7,7,70
139,297,1,140,3,824,1,1,30
140,297,1,141,8,832,5,5,80
141,297,1,142,9,841,5,5,90
142,297,1,143,5,846,1,0,50
143,297,1,144,7,853,9,9,70
144,297,1,145,2,855,1,1,20
145,297,1,146,7,862,0,0,70
146,297,1,147,9,871,2,2,90
147,297,1,148,7,878,7,7,70
148,297,1,149,2,880,0,0,20
149,297,1,150,5,885,2,2,50
150,297,1,151,8,893,3,3,80
151,297,1,152,7,900,3,3,70
152,297,1,153,7,907,8,4,70
153,297,1,154,9,916,6,6,90
154,297,1,155,5,921,2,2,50
155,297,1,156,2,923,1,0,20
156,297,1,157,2,925,1,1,20
157,297,1,158,4,929,3,3,40
158,297,1,159,5,934,1,1,50
159,297,1,160,3,937,1,1,30
160,297,1,161,5,942,2,2,50
161,297,1,162,2,944,2,2,20
162,297,1,163,3,947,5,5,30
163,297,1,164,6,953,6,6,60
164,297,1,165,7,960,4,2,70
165,297,1,166,3,963,3,2,30
166,297,1,167,2,965,3,3,20
167,297,1,168,9,974,6,6,90
168,297,1,169,6,980,3,3,60
169,297,1,170,7,987,3,3,70
170,297,1,171,6,993,5,5,60
171,297,1,172,9,1002,0,0,90
172,297,1,173,2,1004,2,1,20
173,297,1,174,4,1008,3,3,40
174,297,1,175,2,1010,1,0,20
175,297,1,176,2,1012,3,1,20
176,297,1,177,3,1015,3,3,30
177,297,1,178,6,1021,4,4,60
178,297,1,179,4,1025,2,2,40
179,297,1,180,7,1032,2,2,70
180,297,1,181,9,1041,6,6,90
181,297,1,182,2,1043,1,1,20
182,297,1,183,2,1045,0,0,20
183,297,1,184,7,1052,5,4,70
184,297,1,185,5,1057,4,4,50
185,297,1,186,7,1064,3,3,70
186,297,1,187,8,1072,7,7,80
187,297,1,188,9,1081,6,6,90
188,297,1,189,5,1086,3,3,50
189,297,1,190,6,1092,2,0,60
190,297,1,191,8,1100,5,5,80
191,297,1,192,5,1105,3,3,50
192,297,1,193,2,1107,1,1,20
193,297,1,194,2,1109,4,4,20
194,297,1,195,2,1111,1,1,20
195,297,1,196,5,1116,0,0,50
196,297,1,197,6,1122,3,3,60
197,297,1,198,8,1130,1,0,80
198,297,1,199,2,1132,2,2,20
199,297,1,200,3,1135,1,0,30
200,297,1,201,5,1140,2,1,50
201,297,1,202,9,1149,4,4,90
202,297,1,203,5,1154,3,2,50
