,Scenario,Trial,Inspection,Interval,Time,Accumulation,Defects,Rate
0,199,1,1,9,9,2,2,90
1,199,1,2,5,14,5,5,50
2,199,1,3,7,21,4,4,70
3,199,1,4,4,25,3,3,40
4,199,1,5,6,31,3,3,60
5,199,1,6,2,33,0,0,20
6,199,1,7,2,35,1,0,20
7,199,1,8,2,37,1,1,20
8,199,1,9,7,44,2,1,70
9,199,1,10,5,49,6,3,50
10,199,1,11,2,51,4,4,20
11,199,1,12,8,59,5,1,80
12,199,1,13,3,62,4,4,30
13,199,1,14,8,70,5,5,80
14,199,1,15,6,76,2,2,60
15,199,1,16,6,82,2,0,60
16,199,1,17,8,90,8,3,80
17,199,1,18,6,96,10,10,60
18,199,1,19,6,102,1,0,60
19,199,1,20,3,105,2,2,30
20,199,1,21,4,109,1,1,40
21,199,1,22,8,117,5,5,80
22,199,1,23,4,121,3,1,40
23,199,1,24,5,126,4,4,50
24,199,1,25,5,131,4,4,50
25,199,1,26,2,133,1,0,20
26,199,1,27,9,142,2,2,90
27,199,1,28,7,149,4,2,70
28,199,1,29,5,154,3,3,50
29,199,1,30,5,159,2,0,50
30,199,1,31,4,163,3,3,40
31,199,1,32,3,166,2,2,30
32,199,1,33,5,171,3,1,50
33,199,1,34,3,174,2,1,30
34,199,1,35,5,179,3,3,50
35,199,1,36,4,183,1,0,40
36,199,1,37,4,187,3,3,40
37,199,1,38,5,192,3,0,50
38,199,1,39,2,194,5,5,20
39,199,1,40,2,196,1,1,20
40,199,1,41,6,202,5,5,60
41,199,1,42,6,208,2,1,60
42,199,1,43,9,217,2,2,90
43,199,1,44,6,223,5,3,60
44,199,1,45,9,232,6,4,90
45,199,1,46,8,240,6,6,80
46,199,1,47,9,249,2,0,90
47,199,1,48,4,253,5,5,40
48,199,1,49,2,255,2,0,20
49,199,1,50,6,261,5,3,60
50,199,1,51,7,268,6,1,70
51,199,1,52,9,277,11,5,90
52,199,1,53,4,281,7,7,40
53,199,1,54,8,289,3,3,80
54,199,1,55,9,298,5,5,90
55,199,1,56,9,307,3,3,90
56,199,1,57,5,312,0,0,50
57,199,1,58,6,318,3,3,60
58,199,1,59,6,324,7,7,60
59,199,1,60,3,327,2,2,30
60,199,1,61,8,335,6,6,80
61,199,1,62,2,337,0,0,20
62,199,1,63,4,341,1,1,40
63,199,1,64,2,343,0,0,20
64,199,1,65,3,346,0,0,30
65,199,1,66,6,352,4,4,60
66,199,1,67,4,356,2,1,40
67,199,1,68,6,362,3,1,60
68,199,1,69,4,366,4,2,40
69,199,1,70,5,371,6,6,50
70,199,1,71,8,379,8,8,80
71,199,1,72,5,384,2,0,50
72,199,1,73,2,386,3,3,20
73,199,1,74,8,394,2,0,80
74,199,1,75,9,403,4,4,90
75,199,1,76,9,412,2,0,90
76,199,1,77,7,419,9,9,70
77,199,1,78,3,422,0,0,30
78,199,1,79,5,427,2,1,50
79,199,1,80,2,429,2,1,20
80,199,1,81,2,431,3,1,20
81,199,1,82,2,433,2,1,20
82,199,1,83,5,438,4,4,50
83,199,1,84,5,443,1,1,50
84,199,1,85,7,450,2,2,70
85,199,1,86,4,454,2,2,40
86,199,1,87,8,462,4,4,80
87,199,1,88,8,470,4,2,80
88,199,1,89,8,478,2,2,80
89,199,1,90,5,483,3,1,50
90,199,1,91,2,485,2,2,20
91,199,1,92,8,493,5,0,80
92,199,1,93,5,498,7,7,50
93,199,1,94,9,507,6,6,90
94,199,1,95,7,514,2,2,70
95,199,1,96,4,518,1,1,40
96,199,1,97,3,521,3,1,30
97,199,1,98,5,526,5,5,50
98,199,1,99,4,530,1,1,40
99,199,1,100,4,534,2,2,40
100,199,1,101,9,543,3,2,90
101,199,1,102,7,550,4,1,70
102,199,1,103,3,553,4,4,30
103,199,1,104,2,555,3,1,20
104,199,1,105,8,563,7,2,80
105,199,1,106,5,568,9,9,50
106,199,1,107,7,575,5,1,70
107,199,1,108,6,581,7,7,60
108,199,1,109,6,587,3,0,60
109,199,1,110,7,594,8,3,70
110,199,1,111,8,602,8,1,80
